ward,type,location,year,est_cost,id,address,query,geometry,ward_locate,precinct_locate,ward_precinct_locate
49,Sidewalk Menu,1551 W NORTH SHORE AVE,2016,2472.28,42732,1551 W NORTH SHORE AVE,census,"c(-87.670000871, 42.0035550280001)",40,12,40012
21,Sidewalk Menu,1553 W 90TH ST,2021,4945.23,18401,1553 W 90TH ST,google,"c(-87.6621318, 41.7302462)",21,14,21014
2,1 LPR W/ Existing Camera: SW Corner 1555 W Division,1555 W DIVISION ST,2021,10971,2413,1555 W DIVISION ST,census,"c(-87.6669110139999, 41.903350678)",1,2,01002
28,Street Light Upgrade,1556 S WASHTENAW AVE,2015,400,24545,1556 S WASHTENAW AVE,census,"c(-87.694517983, 41.9090722820001)",26,25,26025
5,Miscellaneous CDOT Projects,1558 E MARQUETTE RD,2022,660,4477,1558 E MARQUETTE RD,census,"c(-87.587739636, 41.775170845)",5,22,05022
2,Street Light Upgrade,157 S ASHLAND AVE,2012,350,1995,157 S ASHLAND AVE,google,"c(-87.6664623, 41.8790162)",2,3,02003
27,Bollard Menu,158 W BURTON PL,2016,2351.81,23738,158 W BURTON PL,census,"c(-87.63370814, 41.9091539550001)",43,50,43050
27,Sidewalk Menu,159 W BURTON PL,2015,8248,23702,159 W BURTON PL,census,"c(-87.633708338, 41.909164919)",43,50,43050
9,Bollard Menu,16 E 114TH ST,2018,1620.53,7175,16 E 114TH ST,google,"c(-87.622277, 41.6872383)",9,31,09031
26,Street Resurfacing Menu,1600 N HAMLIN AVE,2020,27966.665,23053,1600 N HAMLIN AVE,census,"c(-87.721450299, 41.909977783)",30,31,30031
30,POD Camera,1600 N Keeler,2007,24000,25845,1600 N Keeler,google,"c(-87.7312188, 41.9098684)",30,27,30027
37,Street Lighting,1600 N LINDER AV,2007,1800,32472,1600 N LINDER AV,census,"c(-87.763022538, 41.9100166970001)",37,24,37024
28,Guardrail Menu,1600 S FAIRFIELD AV,2009,124,24193,1600 S FAIRFIELD AV,google,"c(-87.6944429, 41.859234)",28,34,28034
28,Miscellaneous-CDOT,1600 S Fairfield,2010,1493,24245,1600 S Fairfield,google,"c(-87.6944429, 41.859234)",28,34,28034
3,Street Light Upgrade Menu,1600 S INDIANA AVE,2022,500,3200,1600 S INDIANA AVE,census,"c(-87.622466854, 41.8600648180001)",2,19,02019
11,POD Camera,1600 S RUBLE ST,2017,27011,9074,1600 S RUBLE ST,google,"c(-87.643861, 41.8599561)",25,6,25006
19,Street Resurfacing Menu,1600 W 104TH ST,2016,43226.12,16701,1600 W 104TH ST,census,"c(-87.6624418499999, 41.7053435560001)",19,38,19038
49,Alley Resurfacing Menu,1600 W GREENLEAF AVE,2022,15864.86,43015,1600 W GREENLEAF AVE,census,"c(-87.670288939, 42.0102775240001)",49,32,49032
49,POD Camera,1600 W. Morse (Ward,2009,1800,42433,1600 W. Morse (Ward,google,"c(-87.6703775, 42.0079472)",49,38,49038
40,High Definition Camera,1600 W. Morse,2012,1800,35054,1600 W. Morse,google,"c(-87.6703775, 42.0079472)",49,38,49038
2,Sidewalk Menu,1601 N ORCHARD ST,2019,14517.27,2368,1601 N ORCHARD ST,census,"c(-87.645837903, 41.9109970650001)",43,19,43019
12,Miscellaneous Other,1601 W 35TH ST,2013,905,9813,1601 W 35TH ST,census,"c(-87.6661383209999, 41.830492043)",11,29,11029
49,Miscellaneous CDOT Projects,1601 W TOUHY AVE,2021,660,42966,1601 W TOUHY AVE,census,"c(-87.6703692899999, 42.012706629)",49,32,49032
43,Street Light Pole for High Definition Camera Menu,1604 N LAKE SHORE DR,2022,3700,38104,1604 N LAKE SHORE DR,google,"c(-87.62324, 41.913447)",43,24,43024
47,Tree Planting in Various Locations in the Ward,1604 W WAVELAND AVE,2018,491.666666666667,41173,1604 W WAVELAND AVE,census,"c(-87.6692943309999, 41.9488150330001)",47,50,47050
49,Sidewalk Menu,1605 W FARWELL AVE,2016,5807.52,42743,1605 W FARWELL AVE,census,"c(-87.671354588, 42.0065900340001)",49,37,49037
24,Miscellaneous CDOT Projects,1606 S TRUMBULL AVE,2022,150,21295,1606 S TRUMBULL AVE,census,"c(-87.711551874, 41.8588255330001)",24,13,24013
47,Tree Planting in Various Locations in the Ward,1606 W WAVELAND AVE,2018,491.666666666667,41173,1606 W WAVELAND AVE,census,"c(-87.669336823, 41.9488145660001)",47,50,47050
2,Street Light Upgrade Menu,161 W SCHILLER ST,2016,450,2251,161 W SCHILLER ST,census,"c(-87.6340228879999, 41.907670888)",43,30,43030
43,Curb & Gutter Menu,1610 N LARRABEE ST,2015,1849,37739,1610 N LARRABEE ST,census,"c(-87.643445086, 41.9113171750001)",43,1,43001
43,Curb & Gutter Menu,1610 N LARRABEE ST,2016,7178.67,37796,1610 N LARRABEE ST,census,"c(-87.643445086, 41.9113171750001)",43,1,43001
40,Curb & Gutter Menu,1610 W BERWYN AVE,2017,10468.57,35263,1610 W BERWYN AVE,census,"c(-87.670249499, 41.977997015)",40,31,40031
49,Street Light Upgrade,1610 W HOWARD ST,2013,400,42609,1610 W HOWARD ST,census,"c(-87.6734506619999, 42.0193802860001)",49,5,49005
49,Chicago Park District,1610 W HOWARD ST,2014,45000,42636,1610 W HOWARD ST,census,"c(-87.6734506619999, 42.0193802860001)",49,5,49005
49,Willye White Park Contiguous Pathway,1610 W HOWARD ST,2021,77826.86,42999,1610 W HOWARD ST,census,"c(-87.6734506619999, 42.0193802860001)",49,5,49005
49,Willye White Park Contiguous Pathway,1610 W HOWARD ST,2022,5729.14,43055,1610 W HOWARD ST,census,"c(-87.6734506619999, 42.0193802860001)",49,5,49005
47,Tree Planting in Various Locations in the Ward,1610 W WAVELAND AVE,2018,491.666666666667,41173,1610 W WAVELAND AVE,census,"c(-87.669561749, 41.9488120950001)",47,50,47050
49,Alley Apron Menu,1611 W WALLEN AVE,2022,10824.04,43001,1611 W WALLEN AVE,census,"c(-87.670990167, 42.0026298810001)",40,28,40028
32,Alley Apron Menu,1612 W WABANSIA AVE,2022,20230.51,28641,1612 W WABANSIA AVE,google,"c(-87.6683424, 41.9126233)",1,35,01035
11,Alley Resurfacing Menu,1613 S RUBLE ST,2019,22790.555,9161,1613 S RUBLE ST,census,"c(-87.643843986, 41.8597033880001)",25,6,25006
1,Alley Resurfacing Menu,1614 N ARTESIAN AVE,2019,28677.91,838,1614 N ARTESIAN AVE,google,"c(-87.6888071, 41.9108707)",1,27,01027
36,Guardrail Menu,1614 N NEWLAND AV,2008,1298,31593,1614 N NEWLAND AV,census,"c(-87.798478207, 41.9097434650001)",36,33,36033
40,Alley Resurfacing Menu,1614 W CATALPA AVE,2018,7023.08,35305,1614 W CATALPA AVE,census,"c(-87.670263198, 41.9816470720001)",40,41,40041
49,Alley Apron Menu,1614 W COLUMBIA AVE,2022,10324.29,43002,1614 W COLUMBIA AVE,census,"c(-87.671574528, 42.0044172140001)",49,37,49037
49,Sidewalk Menu,1614 W JONQUIL TER,2021,8144.12,42976,1614 W JONQUIL TER,census,"c(-87.671356508, 42.0211671240001)",49,30,49030
49,Alley Apron Menu,1614 W WALLEN AVE,2022,12337.41,43003,1614 W WALLEN AVE,census,"c(-87.671159326, 42.0026382790001)",49,37,49037
26,Alley Resurfacing Menu,1615 N ALBANY AVE,2020,16123.2533333333,23013,1615 N ALBANY AVE,census,"c(-87.704525855, 41.9107556600001)",26,45,26045
26,Alley Resurfacing Menu,1615 N CENTRAL PARK AVE,2021,16751.2333333333,23069,1615 N CENTRAL PARK AVE,census,"c(-87.7165626, 41.91077726)",26,14,26014
26,Sidewalk Menu,1615 N KARLOV AVE,2020,4072.66666666667,23039,1615 N KARLOV AVE,census,"c(-87.7273695869999, 41.8582085960001)",24,47,24047
37,Alley Apron Menu,1615 N LATROBE AVE,2020,13784.7,32989,1615 N LATROBE AVE,census,"c(-87.756893573, 41.910086945)",37,34,37034
37,Alley Speed Hump Menu,1615 N LOCKWOOD AVE,2018,1050,32879,1615 N LOCKWOOD AVE,census,"c(-87.758114602, 41.9100567780001)",37,34,37034
30,Bollard Menu,1615 N LOWELL AV,2007,647,25772,1615 N LOWELL AV,census,"c(-87.734888959, 41.9105476760001)",30,27,30027
12,Alley Apron Menu,1615 W 33RD PL,2018,12927.29,10055,1615 W 33RD PL,google,"c(-87.6660412, 41.8330376)",11,26,11026
12,Floodlight Menu,1615 W 37TH PL,2018,900,10075,1615 W 37TH PL,google,"c(-87.6660478, 41.8257282)",11,30,11030
40,Concrete Alley Menu,1616 W RASCHER AVE,2019,125000,35359,1616 W RASCHER AVE,census,"c(-87.6708045839999, 41.9807273210001)",40,41,40041
37,Street Light Upgrade,1617 N CENTRAL AVE,2012,350,32674,1617 N CENTRAL AVE,census,"c(-87.764086038, 41.8580046440001)",NA,NA,NA
26,Sidewalk Menu,1617 N KARLOV AVE,2020,5013.02,23034,1617 N KARLOV AVE,census,"c(-87.727369214, 41.8581966300001)",24,47,24047
26,Sidewalk Menu,1617 N KARLOV AVE,2020,4072.66666666667,23039,1617 N KARLOV AVE,census,"c(-87.727369214, 41.8581966300001)",24,47,24047
25,Sidewalk Menu,1617 S CARPENTER ST,2020,3309.93,22189,1617 S CARPENTER ST,census,"c(-87.65340987, 41.859270302)",25,29,25029
25,Sidewalk Menu,1617 S LOOMIS ST,2022,2610.16,22287,1617 S LOOMIS ST,census,"c(-87.6613453269999, 41.8591589420001)",25,24,25024
3,Curb & Gutter Menu,1618 S PRAIRIE AVE,2017,9299.2,2937,1618 S PRAIRIE AVE,google,"c(-87.6211493, 41.8596274)",2,19,02019
49,Alley Apron Menu,1618 W WALLEN AVE,2016,10162.77,42705,1618 W WALLEN AVE,census,"c(-87.671225018, 42.0026370510001)",49,37,49037
49,Sidewalk Menu,1619 W JARVIS AVE,2021,3794.88,42977,1619 W JARVIS AVE,census,"c(-87.671074838, 42.0159745360001)",49,12,49012
28,POD Camera Relocation - 162 N Laramie,162 N LARAMIE AVE,2022,1800,24791,162 N LARAMIE AVE,census,"c(-87.755192462, 41.8837335470001)",28,14,28014
12,Alley Speed Hump Menu,1620 W 33RD PL,2019,350,10176,1620 W 33RD PL,google,"c(-87.6661944, 41.8332438)",11,26,11026
47,Curb & Gutter Menu,1620 W BELLE PLAINE AVE,2017,19457.99,41049,1620 W BELLE PLAINE AVE,google,"c(-87.6700108, 41.9563672)",47,25,47025
49,Sidewalk Menu,1621 W LUNT AVE,2022,969.72,43041,1621 W LUNT AVE,census,"c(-87.6710028649999, 42.009029255)",49,38,49038
2,Alley Apron Menu,1622 N NORTH PARK AVE,2016,8701.34,2227,1622 N NORTH PARK AVE,google,"c(-87.6369341, 41.9118283)",43,25,43025
1,Alley Speed Hump Menu,1624 N MOZART ST,2017,1400,725,1624 N MOZART ST,census,"c(-87.698051189, 41.9112929290001)",1,22,01022
25,Sidewalk Menu,1626 S THROOP ST,2022,14657.96,22288,1626 S THROOP ST,census,"c(-87.66042552, 41.9115481370001)",32,46,32046
8,Curb & Gutter Menu,1627 E 74TH PL,2021,39726.88,6523,1627 E 74TH PL,census,"c(-87.584469376, 41.759691876)",8,57,08057
26,Sidewalk Menu,1628 N ST LOUIS AVE,2016,407.01,22816,1628 N ST LOUIS AVE,google,"c(-87.7137362, 41.9109773)",26,14,26014
25,Sidewalk Menu,1628 S ALLPORT ST,2020,3451.21,22194,1628 S ALLPORT ST,census,"c(-87.657697804, 41.859390047)",25,24,25024
2,Street Lighting,1628 W ADAMS BLVD,2011,350,1895,1628 W ADAMS BLVD,google,"c(-87.6679572, 41.8790898)",2,3,02003
37,Alley Resurfacing Menu,1629 N CENTRAL AVE,2019,30295.415,32930,1629 N CENTRAL AVE,census,"c(-87.7640821209999, 41.857854106)",NA,NA,NA
26,Sidewalk Menu,1629 N HAMLIN AVE,2019,9461.69,22987,1629 N HAMLIN AVE,census,"c(-87.721456807, 41.910744585)",26,11,26011
43,Floodlight Menu,1630 N DAYTON ST,2015,600,37770,1630 N DAYTON ST,census,"c(-87.6495250679999, 41.911901723)",43,9,43009
32,Curb & Gutter Menu,1630 N HERMITAGE AVE,2021,40364.98,28615,1630 N HERMITAGE AVE,census,"c(-87.67137882, 41.9113652780001)",32,35,32035
37,Street Light Upgrade,1631 N CENTRAL AVE,2012,350,32670,1631 N CENTRAL AVE,census,"c(-87.7640814969999, 41.8578290200001)",NA,NA,NA
49,Learning Garden at Gale Academy,1631 W JONQUIL TER,2017,120000,42786,1631 W JONQUIL TER,google,"c(-87.6712917, 42.0208548)",49,34,49034
49,Learning Garden at Gale Academy,1631 W JONQUIL TER,2018,19476,42858,1631 W JONQUIL TER,google,"c(-87.6712917, 42.0208548)",49,34,49034
24,Curb & Gutter Menu,1632 S RIDGEWAY AVE,2022,32984.79,21291,1632 S RIDGEWAY AVE,census,"c(-87.718891487, 41.858538449)",24,34,24034
32,Curb & Gutter Menu,1633 N WESTERN AVE,2019,3613.47,28526,1633 N WESTERN AVE,census,"c(-87.6872432869999, 41.911557214)",1,12,01012
25,Sidewalk Menu,1633 W 21ST PL,2020,13558.5,22181,1633 W 21ST PL,census,"c(-87.6673567029999, 41.8532138140001)",25,13,25013
2,Miscellaneous-CDOT,1633 W Madison,2009,1835,1575,1633 W Madison,google,"c(-87.668503, 41.881386)",2,42,02042
25,Sidewalk Menu,1634 W 21ST PL,2020,5075.07,22198,1634 W 21ST PL,census,"c(-87.667129444, 41.8532289130001)",25,13,25013
17,Bollard Menu,1634 W 71ST ST,2021,431.125,15336,1634 W 71ST ST,census,"c(-87.6654864669999, 41.7648963950001)",17,31,17031
49,Alley Apron Menu,1634 W COLUMBIA AVE,2022,12461.74,43004,1634 W COLUMBIA AVE,census,"c(-87.672086286, 42.00440896)",49,37,49037
1,Bollard Menu,1635 W DIVISION ST,2008,1428,247,1635 W DIVISION ST,census,"c(-87.6689601479999, 41.9033167000001)",1,2,01002
43,Sidewalk Menu - Change Order,1638 N Bissell St,2011,3619,37488,1638 N Bissell St,census,"c(-87.649981845, 41.9123019790001)",43,9,43009
29,Curb & Gutter Menu,1638 N NEW ENGLAND AVE,2020,9303.93,25428,1638 N NEW ENGLAND AVE,census,"c(-87.797240981, 41.909919465)",36,33,36033
29,Sidewalk Menu,1638 N OAK PARK AVE,2019,6293.67,25399,1638 N OAK PARK AVE,google,"c(-87.7951162, 41.9102434)",36,33,36033
29,Street Light Upgrade,1639 N NARRAGANSETT AVE,2012,350,25090,1639 N NARRAGANSETT AVE,census,"c(-87.7850294149999, 41.910275138)",29,12,29012
1,Maplewood Park - Field House,1640 N MAPLEWOOD AVE,2018,150000,779,1640 N MAPLEWOOD AVE,google,"c(-87.6912396, 41.911554)",1,43,01043
1,Maplewood Park Field House 2019 Phase II Menu Contribution,1640 N MAPLEWOOD AVE,2019,250000,828,1640 N MAPLEWOOD AVE,google,"c(-87.6912396, 41.911554)",1,43,01043
1,Maplewood Park Field House,1640 N MAPLEWOOD AVE,2021,324440.49,967,1640 N MAPLEWOOD AVE,google,"c(-87.6912396, 41.911554)",1,43,01043
15,Sidewalk Menu,1640 W MARQUETTE RD,2019,3801.165,13689,1640 W MARQUETTE RD,google,"c(-87.6656978, 41.7723861)",15,34,15034
32,Alley Resurfacing Menu,1641 N PAULINA ST,2016,2954.81,28347,1641 N PAULINA ST,google,"c(-87.6698834, 41.9118408)",1,35,01035
25,Sidewalk Menu,1641 S ALLPORT ST,2021,8225.07,22232,1641 S ALLPORT ST,census,"c(-87.657680333, 41.859298004)",25,17,25017
21,Sidewalk Menu,1641 W 85TH ST,2022,3801.08,18472,1641 W 85TH ST,census,"c(-87.5838680379999, 41.7405776100001)",8,30,08030
32,Floodlight Menu,1641 W DIVERSEY PKWY,2014,600,28300,1641 W DIVERSEY PKWY,google,"c(-87.6699404, 41.932228)",32,27,32027
21,Sidewalk Menu,1642 W 93RD PL,2018,3180.6,18213,1642 W 93RD PL,google,"c(-87.6644831, 41.7241314)",21,7,21007
15,Sidewalk Menu,1642 W MARQUETTE RD,2019,3801.165,13689,1642 W MARQUETTE RD,census,"c(-87.6656719329999, 41.7721769560001)",15,34,15034
37,Street Light Upgrade,1643 N CENTRAL AVE,2012,350,32675,1643 N CENTRAL AVE,census,"c(-87.764077747, 41.857678509)",NA,NA,NA
26,Sidewalk Menu,1643 N KEDVALE AVE,2020,7405.48,23047,1643 N KEDVALE AVE,google,"c(-87.7297169, 41.911172)",30,11,30011
40,Street Bump Outs Menu,1643 W BRYN MAWR AVE,2020,7876.64,35385,1643 W BRYN MAWR AVE,census,"c(-87.671255688, 41.9834488480001)",40,41,40041
40,Curb & Gutter Menu,1643 W CATALPA AVE,2018,10597.63,35317,1643 W CATALPA AVE,census,"c(-87.6713990489999, 41.9816197280001)",40,41,40041
15,Alley Resurfacing Menu,1644 W 47TH ST,2022,26301.765,13816,1644 W 47TH ST,census,"c(-87.7432348259999, 41.8576397940001)",NA,NA,NA
8,Floodlight Menu,1645 E 79TH ST,2017,800,6388,1645 E 79TH ST,google,"c(-87.5837458, 41.7514167)",8,11,08011
26,Sidewalk Menu,1645 N KARLOV AVE,2020,4072.66666666667,23039,1645 N KARLOV AVE,census,"c(-87.727363979, 41.858029114)",24,47,24047
25,Alley Resurfacing Menu,1645 W 21ST PL,2019,4543.74,22136,1645 W 21ST PL,census,"c(-87.667547502, 41.853210345)",25,13,25013
25,Sidewalk Menu,1645 W 21ST PL,2019,7428.87,22143,1645 W 21ST PL,census,"c(-87.667547502, 41.853210345)",25,13,25013
49,Sidewalk Menu,1646 W ESTES AVE,2021,13567.4,42978,1646 W ESTES AVE,census,"c(-87.671183766, 42.0114796900001)",49,32,49032
49,Floodlight Menu,1646 W HOWARD ST,2013,1200,42601,1646 W HOWARD ST,census,"c(-87.673555205, 42.019382718)",49,5,49005
49,Street Light Upgrade,1646 W HOWARD ST,2013,400,42607,1646 W HOWARD ST,census,"c(-87.673555205, 42.019382718)",49,5,49005
49,Alley Apron Menu,1648 W JONQUIL TER,2021,11559.99,42946,1648 W JONQUIL TER,census,"c(-87.6725345359999, 42.0211861440001)",49,1,49001
8,ADA - Sidewalk Menu,1649 E 86TH ST,2019,4270.13,6453,1649 E 86TH ST,census,"c(-87.583698076, 41.738758262)",8,51,08051
47,School Projects,1650 W CORNELIA AVE,2014,100000,40871,1650 W CORNELIA AVE,google,"c(-87.6706346, 41.9454195)",32,22,32022
1,Curb & Gutter Menu,1651 W SUPERIOR ST,2022,6296.36,1000,1651 W SUPERIOR ST,census,"c(-87.668500291, 41.895131776)",1,23,01023
8,Sidewalk Menu,1652 E 85TH PL,2022,3996.25,6585,1652 E 85TH PL,google,"c(-87.5831622, 41.7398454)",8,30,08030
29,Sidewalk Menu,1655 N RUTHERFORD AVE,2019,31065.35,25398,1655 N RUTHERFORD AVE,census,"c(-87.793593492, 41.9102510000001)",36,44,36044
49,Alley Apron Menu,1655 W WALLEN AVE,2022,11524.56,43005,1655 W WALLEN AVE,census,"c(-87.672269905, 42.0026058170001)",40,28,40028
26,Floodlight Menu,1656 N AVERS AVE,2022,950,23175,1656 N AVERS AVE,census,"c(-87.722720935, 41.911454904)",30,31,30031
37,Curb & Gutter Menu,1656 N LUNA AVE,2016,9257.91,32790,1656 N LUNA AVE,census,"c(-87.764264265, 41.9105482240001)",37,24,37024
1,Curb & Gutter Menu,1656 W HURON ST,2021,26598.01,956,1656 W HURON ST,census,"c(-87.66859558, 41.8942402480001)",1,23,01023
1,Curb & Gutter Menu,1656 W HURON ST,2022,32339.16,1001,1656 W HURON ST,census,"c(-87.66859558, 41.8942402480001)",1,23,01023
37,Street Light Upgrade Menu,1657 N CENTRAL AVE,2016,1000,32800,1657 N CENTRAL AVE,census,"c(-87.765536352, 41.9104982470001)",37,24,37024
36,Alley Speed Hump Menu,1657 N KOSTNER AVE,2019,350,32036,1657 N KOSTNER AVE,census,"c(-87.736134857, 41.9110159190001)",31,39,31039
1,Curb & Gutter Menu,1657 W ERIE ST,2017,18546.4,729,1657 W ERIE ST,census,"c(-87.668590872, 41.8933164050001)",1,33,01033
12,Street Light Upgrade Menu,1658 W 38TH PL,2017,500,10039,1658 W 38TH PL,google,"c(-87.6676405, 41.8244233)",11,30,11030
26,Sidewalk Menu,1659 N LOWELL AVE,2019,21937.34,22989,1659 N LOWELL AVE,census,"c(-87.7349035939999, 41.911041642)",30,27,30027
25,Miscellaneous CDOT Projects,1659 W 21ST PL,2021,660,22226,1659 W 21ST PL,census,"c(-87.6677700989999, 41.853206297)",25,13,25013
25,High Definition Camera Menu,1659 W 21ST ST,2016,27011,22036,1659 W 21ST ST,google,"c(-87.6683495, 41.8539346)",25,13,25013
25,OEMC CAMERA INSTALLATION - 1659 W. CULLERTON ST.,1659 W CULLERTON ST,2018,27011,22112,1659 W CULLERTON ST,census,"c(-87.6678257309999, 41.855024325)",25,13,25013
40,Concrete Alley Menu,1659 W EDGEWATER AVE,2019,113000,35358,1659 W EDGEWATER AVE,census,"c(-87.671995346, 41.985897505)",40,33,40033
32,Bollard Menu,1661 N OAKLEY AVE,2021,3359.46,28613,1661 N OAKLEY AVE,google,"c(-87.6845969, 41.9121375)",1,12,01012
21,Sidewalk Menu,1667 W 92ND PL,2020,9068.9,18367,1667 W 92ND PL,google,"c(-87.6653327, 41.7254935)",21,7,21007
49,Curb & Gutter Menu,1667 W FARWELL AVE,2022,8349.44,43030,1667 W FARWELL AVE,census,"c(-87.6721519929999, 42.0065767720001)",49,37,49037
29,NeighborSpace-Rosie's Peace Garden,168 N LARAMIE AVE,2020,5000,25434,168 N LARAMIE AVE,census,"c(-87.7551954799999, 41.8838184860001)",28,14,28014
28,Sidewalk Menu,17 N LECLAIRE AVE,2021,24270.23,24766,17 N LECLAIRE AVE,census,"c(-87.75262875, 41.880900571)",28,19,28019
2,Floodlight Menu,170 E LAKE SHORE DR,2018,900,2323,170 E LAKE SHORE DR,census,"c(-87.622415194, 41.9008842170001)",42,29,42029
5,Street Bump Outs Menu,1700 E 56TH ST,2020,6649.755,4441,1700 E 56TH ST,census,"c(-87.76530079, 41.856920518)",NA,NA,NA
8,Street Speed Hump Menu,1700 E 87TH PL,2017,1233.33333333333,6416,1700 E 87TH PL,census,"c(-87.582573726, 41.7369637690001)",8,51,08051
26,Alley Resurfacing Menu,1700 N KARLOV AVE,2021,40615.68,23070,1700 N KARLOV AVE,census,"c(-87.728842422, 41.911830331)",30,11,30011
26,Street Resurfacing Menu,1700 N KARLOV AVE,2020,30703.395,23059,1700 N KARLOV AVE,census,"c(-87.728842422, 41.911830331)",30,11,30011
26,Alley Speed Hump Menu,1700 N KEDVALE AVE,2020,1050,23023,1700 N KEDVALE AVE,census,"c(-87.730059811, 41.9117952780001)",30,27,30027
26,Alley Resurfacing Menu,1700 N KEYSTONE AVE,2022,17317.8566666667,23139,1700 N KEYSTONE AVE,census,"c(-87.727620945, 41.9118280650001)",30,11,30011
37,Street Lighting,1700 N LINDER AV,2009,500,32549,1700 N LINDER AV,census,"c(-87.763071732, 41.911383164)",37,24,37024
29,Curb & Gutter Menu,1700 N NORDICA AVE,2022,8742.19,25561,1700 N NORDICA AVE,census,"c(-87.802181258, 41.910900435)",36,47,36047
26,Alley Resurfacing Menu,1700 N RIDGEWAY AVE,2020,17871.565,23019,1700 N RIDGEWAY AVE,google,"c(-87.7204321, 41.9119053)",26,11,26011
26,Alley Resurfacing Menu,1700 N SPAULDING AVE,2020,26755.06,23017,1700 N SPAULDING AVE,census,"c(-87.710148308, 41.912460648)",26,47,26047
43,In-Road State Law Stop For Pedestrians Signs Menu,1700 N STOCKTON DR,2018,600,37927,1700 N STOCKTON DR,census,"c(-87.631713087, 41.9137656710001)",43,24,43024
26,Alley Resurfacing Menu,1700 N TRIPP AVE,2019,33201.48,22963,1700 N TRIPP AVE,census,"c(-87.732506508, 41.911762529)",30,27,30027
26,POD Camera,1700 N. St. Louis,2007,24000,22446,1700 N. St. Louis,google,"c(-87.7133494, 41.9118471)",26,39,26039
32,Sidewalk Menu,1700 W BARRY AVE,2018,9082.12,28476,1700 W BARRY AVE,census,"c(-87.671214069, 41.9378447710001)",32,40,32040
25,POD Camera,1700 W. Cermak,2009,13000,21677,1700 W. Cermak,google,"c(-87.6687289, 41.8525034)",25,13,25013
27,POD Camera,1700 W. Warren Blvd.,2009,13000,23467,1700 W. Warren Blvd.,census,"c(-87.669394106, 41.8823518350001)",27,27,27027
26,Alley Resurfacing Menu,1701 N TROY ST,2022,14467.27,23140,1701 N TROY ST,google,"c(-87.7054257, 41.9121094)",26,53,26053
26,Alley Resurfacing Menu,1701 N WHIPPLE ST,2022,19049.935,23141,1701 N WHIPPLE ST,google,"c(-87.7034142, 41.9119833)",26,45,26045
40,Sidewalk Menu,1701 W GRANVILLE AVE,2021,2369.68,35407,1701 W GRANVILLE AVE,census,"c(-87.6720017329999, 41.994404095)",40,35,40035
49,Sidewalk Menu,1701 W JARVIS AVE,2021,7164.96,42979,1701 W JARVIS AVE,census,"c(-87.672695683, 42.0159419130001)",49,12,49012
1,Bollard Menu,1702 N FAIRFIELD AV,2005,633,18,1702 N FAIRFIELD AV,google,"c(-87.6961102, 41.9122521)",1,22,01022
1,Bollard Menu,1702 N FAIRFIELD AV,2008,1940,245,1702 N FAIRFIELD AV,google,"c(-87.6961102, 41.9122521)",1,22,01022
26,Sidewalk Menu,1703 N KEELER AVE,2020,4826.49,23042,1703 N KEELER AVE,census,"c(-87.729796393, 41.8576465360001)",24,47,24047
15,Sidewalk Menu,1704 W MARQUETTE RD,2019,32288.2,13690,1704 W MARQUETTE RD,google,"c(-87.6667957, 41.7723745)",15,34,15034
25,Sidewalk Menu,1706 S CLINTON ST,2018,3088.36,22122,1706 S CLINTON ST,census,"c(-87.640917857, 41.8588230920001)",25,6,25006
