ward,type,location,desc,blocks,unitcount,estcost,year
41,In-Road State Law Stop,N NORTHWEST HWY & N OSHKOSH AVE,,,0.00,800.00,2012
41,In-Road State Law Stop,W DEVON AVE & N NEWCASTLE AVE,,,0.00,800.00,2012
41,In-Road State Law Stop,W DEVON AVE & N OAK PARK AVE,,,0.00,400.00,2012
41,Sidewalk Menu,ON N AVONDALE AVE FROM N OLYMPIA AV (6497 N) TO N OGALLAH AV (6524 N),,,0.00,8433.00,2012
41,Sidewalk Menu,6069 N Naples,,,0.00,2964.00,2012
41,Street Resurfacing Menu,ON N ODELL AVE FROM W COYLE AV (6932 N) TO W LUNT AV (7000 N),,,1.00,16073.00,2012
41,Street Resurfacing Menu,ON N NORDICA AVE FROM W ARGYLE ST (5000 N) TO W FOSTER AV (5200 N),,,2.00,130706.00,2012
41,Street Resurfacing Menu,ON N MOBILE AVE FROM W ESTES AV (7100 N) TO W TOUHY AV (7200 N),,,1.00,68224.00,2012
41,Street Resurfacing Menu,ON N MENDOTA AVE FROM N CALDWELL AV (6832 N) TO N LEOTI AV (6884 N),,,1.00,46017.00,2012
41,Street Resurfacing Menu,ON W ALBION AVE FROM N NATOMA AV (6600 W) TO N NEWCASTLE AV (6800 W),,,2.00,83700.00,2012
41,Street Resurfacing Menu,ON N MOBILE AVE FROM W GREENLEAF AV (7035 N) TO W ESTES AV (7100 N),,,1.00,38928.00,2012
41,Street Resurfacing Menu,ON W LUNT AVE FROM N OCTAVIA AV (7300 W) TO N ODELL AV (7350 W),,,1.00,28748.00,2012
41,Street Resurfacing Menu,ON N NEVA AVE FROM W GUNNISON ST (4800 N) TO W STRONG ST (4900 N),,,0.00,51579.00,2012
41,Street Resurfacing Menu,ON N IONIA AVE FROM N MENDOTA AV (7014 N) TO N MOSELLE AV (7026 N),,,2.00,44269.00,2012
41,Street Resurfacing Menu,ON N WESLEY TR FROM W FOSTER AV (5200 N) TO CITY LIMITS (0 N),,,1.00,6950.00,2012
41,Street Resurfacing Menu,ON N MENDOTA AVE FROM N HIAWATHA AV (6940 N) TO N IONIA AV (7021 N),,,1.00,42331.00,2012
41,Street Resurfacing Menu,ON N OLEANDER AVE FROM W ESTES AV (7100 N) TO W TOUHY AV (7200 N),,,1.00,38152.00,2012
41,Street Resurfacing Menu,ON N NORDICA AVE FROM W BALMORAL AV (5400 N) TO W HIGGINS AV (5438 N),,,1.00,2636.00,2012
41,Street Resurfacing Menu,ON N PANAMA AVE FROM W GREGORY ST (5520 N) TO W GREGORY ST (5520 N),,,0.25,46805.00,2012
41,Street Resurfacing Menu,ON W GREENLEAF AVE FROM N MOBILE AV (6300 W) TO N CALDWELL AV (6370 W),,,1.00,37863.00,2012
41,Street Resurfacing Menu,ON N NEWARK AVE FROM N NORTHWEST HW (6071 N) TO W RAVEN ST (6119 N),,,1.00,53642.00,2012
41,Street Resurfacing Menu,ON W ESTES AVE FROM N MOBILE AV (6300 W) TO N MERRIMAC AV (6233 W),,,1.00,24183.00,2012
41,Street Resurfacing Menu,ON W ESTES AVE FROM N MERRIMAC AV (6233 W) TO N MERRIMAC AV (6233 W),,,1.00,15141.00,2012
41,Street Resurfacing Menu,ON N NEWCASTLE AVE FROM W CARMEN AV (5100 N) TO W FOSTER AV (5200 N),,,1.00,53254.00,2012
41,Street Resurfacing Menu,ON W COYLE AVE FROM N OCTAVIA AV (7300 W) TO N ODELL AV (7350 W),,,1.00,27216.00,2012
41,Street Resurfacing Menu,ON N CHESTER AVE FROM W ARGYLE ST (5000 N) TO W WINONA ST (5120 N) ON N NEWCASTLE AVE FROM W RAVEN ST (6142 N) TO W,,,1.00 1.00,52043.00,2012
41,Street Resurfacing Menu,PALATINE AV (6243 N),,,,35370.00,2012
41,Street Resurfacing Menu,ON N CHESTER AVE FROM W WINONA ST (5120 N) TO W FOSTER AV (5200 N),,,1.00,34375.00,2012
41,Street Resurfacing Menu,ON W PALATINE AVE FROM N ODELL AV (7331 W) TO N HARLEM AV (7200 W),,,1.00,62928.00,2012
41,Street Resurfacing Menu,ON N JEAN AVE FROM N IONIA AV (6872 N) TO N HIAWATHA AV (6840 N),,,1.00,47889.00,2012
41,Street Light Upgrade,5967  N NINA AVE,,,,350.00,2012
41,Chicago Park District,Norwood Park- dog friendly area,,,,60000.00,2012
41,Chicago Park District,Brooks Park- tennis cours surface and fence repair,,,,60000.00,2012
42,Alley Resurfacing Menu,E BELLEVUE PL & E OAK ST & N LAKE SHORE DR & N RUSH ST,,,0.00,31770.00,2012
42,Curb & Gutter Menu,ON E WALTON ST FROM N MIES VAN DER ROHE WY (236 E) TO N MIES VAN DER ROHE WY (236 E),,,0.00,35170.00,2012
42,Curb & Gutter Menu,ON E ERIE ST FROM N MCCLURG CT (400 E) TO N LAKE SHORE (W) DR(448 E),,,0.00,6527.00,2012
42,Curb & Gutter Menu,ON WABASH  FROM E CHICAGO AV (800 N) TO E SUPERIOR ST (732 N),,,0.00,7401.00,2012
42,Curb & Gutter Menu,ON W HUBBARD ST FROM N CLARK ST (100 W) TO N LA SALLE DR (140 W),,,0.00,5400.00,2012
42,In-Road State Law Stop,N CLARK ST & W GERMANIA PL,,,0.00,800.00,2012
42,In-Road State Law Stop,N LA SALLE ST & W COURT PL,,,0.00,800.00,2012
42,In-Road State Law Stop,W LA SALLE DR & W CARROLL AVE,,,0.00,410.00,2012
42,In-Road State Law Stop,N HARBOR DR &  E RANDOLPH ST,,,1.00,550.00,2012
42,In-Road State Law Stop,W RANDOLPH ST & N FIELD U BLVD,,,0.00,800.00,2012
42,In-Road State Law Stop,N WABASH AVE & E KINZIE ST,,,0.00,410.00,2012
42,In-Road State Law Stop,E CHESTNUT ST & N MICHIGAN AVE,,,0.00,410.00,2012
42,In-Road State Law Stop,N STETSON U AVE & E SOUTH WATER,,,1.00,410.00,2012
42,In-Road State Law Stop,W DELAWARE PL &  N DEARBORN ST,,,1.00,550.00,2012
42,Miscellaneous Other,LaSalle Plaza 335,,,1.00,979.00,2012
42,Sidewalk Menu,ON W HURON ST FROM N CLARK ST (100 W) TO N WELLS ST (200 W),,,0.00,12475.00,2012
42,Sidewalk Menu,ON W SUPERIOR ST FROM N WELLS ST (200 W) TO N ORLEANS ST (332 W),,,0.00,114640.00,2012
42,Sidewalk Menu,ON N MILWAUKEE AVE FROM W LAKE ST (200 N) TO W FULTON ST (300 N),,,0.00,59990.00,2012
42,Sidewalk Menu,ON E JACKSON BLVD FROM S COLUMBUS DR  (301 E) TO S LAKE SHORE DR NB (400 E),,,0.00,2558.00,2012
42,Sidewalk Menu,ON N WELLS ST FROM W ILLINOIS ST (500 N) TO W ILLINOIS ST (500 N),,,0.00,15359.00,2012
42,Street Resurfacing Menu,ON N COLUMBUS DR FROM E NORTH WATER ST (400 N) TO E SOUTH WATER (I) ST(300 N),,,1.00,109581.00,2012
42,Street Resurfacing Menu,ON W HURON ST FROM N KINGSBURY ST (530 W) TO N LARRABEE ST (600 W),,,1.00,43361.00,2012
42,Street Resurfacing Menu,ON W HURON ST FROM N ORLEANS ST (332 W) TO N LA SALLE DR (140 W),,,2.00,117717.00,2012
42,Street Resurfacing Menu,ON E ERIE ST FROM N MCCLURG CT (400 E) TO N LAKE SHORE DR (510 E),,,1.00,64919.00,2012
42,Street Resurfacing Menu,ON E ONTARIO ST FROM N FAIRBANKS CT (300 E) TO N LAKE SHORE (W) DR(478 E),,,1.00,94925.00,2012
42,Street Resurfacing Menu,ON W HURON ST FROM N STATE ST (0 E) TO N DEARBORN ST (36 W),,,0.75,39165.00,2012
42,Street Resurfacing Menu,ON W WAYMAN ST FROM N JEFFERSON ST (600 W) TO N DESPLAINES ST (640 W),,,0.50,18344.00,2012
42,Street Resurfacing Menu,ON N STATE ST FROM W KINZIE ST (400 N) TO W KINZIE ST (400 N),,,0.80,44252.00,2012
42,Street Resurfacing Menu,ON W HUBBARD ST FROM N STATE ST (0 E) TO N DEARBORN ST (36 W),,,1.00,39596.00,2012
42,Street Resurfacing Menu,ON N HARBOR DR FROM E RANDOLPH ST (123 N) TO N HARBOR (I) DR(253 N),,,1.00,57869.00,2012
42,Street Resurfacing Menu,ON E OHIO ST FROM N MCCLURG CT (400 E) TO N LAKE SHORE DR (510 E),,,1.00,30768.00,2012
42,Street Resurfacing Menu,ON N LARRABEE ST FROM W ERIE ST (637 N) TO W HURON ST (700 N),,,0.35,18398.00,2012
42,Street Resurfacing Menu,ON E SUPERIOR ST FROM N MICHIGAN AV (120 E) TO N ST CLAIR ST (200 E),,,0.50,26375.00,2012
42,Street Resurfacing Menu,ON W OHIO ST FROM E KENNEDY FEEDER OUT RP (441 W) TO N KINGSBURY ST (523 W),,,1.00,48724.00,2012
42,Street Resurfacing Menu,ON N CANAL ST FROM W KINZIE ST (400 N) TO N CLINTON ST (458 N),,,0.50,28229.00,2012
42,Left-Turn Arrow Menu,S WELLS ST & W CHICAGO AVE,,,1.00,20900.00,2012
42,Left-Turn Arrow Menu,S STATE ST & W RANDOLPH L ST,,,,5050.00,2012
42,Left-Turn Arrow Menu,W GRAND AVE & N KINGSBURY ST,,,,29950.00,2012
42,Pedestrian Countdown,W WASHINGTON & S CLARK ST,,,1.00,14000.00,2012
42,Pedestrian Countdown,S LA SALLE ST & W HUBBARD ST,,,1.00,12900.00,2012
42,Street Light Pole Painting,ON OHIO  FROM N CLARK ST (100 W) TO N FRANKLIN ST (300 W),,,,3300.00,2012
42,Street Light Pole Painting,ON HUBBARD  FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),,,,3000.00,2012
42,Street Light Pole Painting,ON KINZIE  FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),,,,900.00,2012
42,Street Light Pole Painting,ON ILLINOIS  FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),,,,4500.00,2012
42,Street Light Pole Painting,ON LA SALLE  FROM W DELAWARE PL (906 N) TO W SUPERIOR ST (732 N),,,,8400.00,2012
42,Street Light Pole Painting,ON GRAND  FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),,,,4800.00,2012
42,Street Light Residential,ON ERIE  FROM N FRANKLIN ST (300 W) TO N ORLEANS ST (332 W),,,,72000.00,2012
42,Street Light Upgrade,ON KINZIE  FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),,,,2000.00,2012
42,Street Light Upgrade,ON HUBBARD  FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),,,,6000.00,2012
42,Street Light Upgrade,ON OHIO  FROM N CLARK ST (100 W) TO N FRANKLIN ST (300 W),,,,7200.00,2012
42,Street Light Upgrade,ON ILLINOIS  FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),,,,8000.00,2012
42,Street Light Upgrade,ON GRAND  FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),,,,8800.00,2012
42,Traffic Equipment,ON LA SALLE  FROM W DELAWARE PL (906 N) TO W SUPERIOR ST (732 N),,,,2000.00,2012
42,Traffic Equipment,ON GRAND  FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),,,,7600.00,2012
42,Traffic Equipment,ON ILLINOIS  FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),,,,6050.00,2012
42,Traffic Equipment,ON KINZIE  FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),,,,2100.00,2012
42,Traffic Equipment,ON HUBBARD  FROM N ORLEANS ST (332 W) TO N CLARK ST (100 W),,,,4700.00,2012
42,Traffic Equipment,ON OHIO  FROM N CLARK ST (100 W) TO N FRANKLIN ST (300 W),,,,6050.00,2012
43,Alley Apron Menu,ON W MONTANA ST FROM 1145 W TO N SEMINARY AV (1100 W),,,1.00,8588.00,2012
43,Alley Apron Menu,ON W FULLERTON PKWY FROM 500 W TO N GENEVA TR (600 W),,,1.00,11036.00,2012
43,Alley Apron Menu,ON W BELDEN AVE FROM 558 W TO N GENEVA TR (600 W),,,1.00,12777.00,2012
43,Alley Apron Menu,ON N CLEVELAND AVE FROM 2235 N TO W GRANT PL (2232 N),,,1.00,10075.00,2012
43,Alley Apron Menu,ON W DICKENS BLVD FROM 334 W TO N LINCOLN PARK WEST (300 W),,,1.00,14695.00,2012
43,Alley Apron Menu,ON W DICKENS AVE FROM 1051 W TO N SEMINARY AV (1100 W),,,1.00,8748.00,2012
43,Alley Apron Menu,ON N SEDGWICK ST FROM 1915 N TO W WISCONSIN ST (1910 N),,,1.00,10402.00,2012
43,Alley Apron Menu,ON W ALTGELD ST FROM 1112 W TO N RACINE AV (1200 W),,,1.00,7812.00,2012
43,Alley Apron Menu,ON W DICKENS AVE FROM 1017 W TO N SHEFFIELD AV (1000 W),,,1.00,8131.00,2012
43,Alley Apron Menu,ON W ALTGELD ST FROM 911 W TO N LINCOLN AV (917 W),,,1.00,20057.00,2012
43,Alley Apron Menu,ON W LILL AVE FROM 815 W TO N HALSTED ST (800 W),,,1.00,9771.00,2012
43,Alley Apron Menu,ON N DAYTON ST FROM 2780 N TO W SCHUBERT AV (2700 N),,,1.00,13418.00,2012
43,Alley Apron Menu,ON N MOHAWK ST FROM 1945 N TO W WISCONSIN ST (1910 N),,,1.00,8245.00,2012
43,Alley Apron Menu,ON N SHEFFIELD AVE FROM 2615 N TO W SCHUBERT AV (2700 N),,,1.00,10953.00,2012
43,Alley Apron Menu,ON W GRANT PL FROM 510 W TO N CLEVELAND AV (500 W),,,1.00,9651.00,2012
43,Alley Apron Menu,ON N DAYTON ST FROM 2617 N TO W WRIGHTWOOD AV (2600 N),,,1.00,9292.00,2012
43,Alley Apron Menu,ON N BISSELL ST FROM 2214 N TO W WEBSTER AV (2200 N),,,1.00,11059.00,2012
43,Alley Apron Menu,ON N KENMORE AVE FROM 2015 N TO W ARMITAGE AV (2000 N),,,1.00,11787.00,2012
43,Alley Apron Menu,ON W SCHUBERT AVE FROM 757 W TO N BURLING ST (728 W),,,1.00,10247.00,2012
43,Alley Apron Menu,ON N DAYTON ST FROM 2614 N TO W WRIGHTWOOD AV (2600 N),,,1.00,9883.00,2012
43,Alley Apron Menu,ON W WRIGHTWOOD AVE FROM 815 W TO N HALSTED ST (800 W),,,1.00,7955.00,2012
43,Alley Apron Menu,ON W MONTANA ST FROM 1144 W TO N RACINE AV (1200 W),,,1.00,9813.00,2012
43,Alley Apron Menu,ON N FREMONT ST FROM 2258 N TO W WEBSTER AV (2200 N),,,1.00,7870.00,2012
43,Alley Apron Menu,ON W WEBSTER AVE FROM 824 W TO N DAYTON ST (832 W),,,1.00,8354.00,2012
43,Alley Apron Menu,ON N GENEVA TR FROM 2357 N TO W BELDEN AV (2300 N),,,1.00,10377.00,2012
43,Alley Apron Menu,ON W BELDEN AVE FROM 643 W TO N GENEVA TR (600 W),,,1.00,15034.00,2012
43,Alley Apron Menu,ON N SHEFFIELD AVE FROM 2018 N TO W ARMITAGE AV (2000 N),,,1.00,10535.00,2012
43,Alley Apron Menu,ON N SEMINARY AVE FROM 2017 N TO W ARMITAGE AV (2000 N),,,1.00,11117.00,2012
43,Alley Apron Menu,ON N MILDRED AVE FROM 2625 N TO W WRIGHTWOOD AV (2600 N),,,1.00,10155.00,2012
43,Alley Apron Menu,ON N SHEFFIELD AVE FROM 2753 N TO W DIVERSEY PW (2800 N),,,1.00,8697.00,2012
43,Alley Apron Menu,ON W WILLOW ST FROM 814 W TO N HALSTED ST (800 W),,,1.00,11006.00,2012
43,Alley Apron Menu,ON W WRIGHTWOOD AVE FROM 444 W TO N HAMPDEN CT (489 W),,,1.00,20301.00,2012
43,Alley Apron Menu,ON W DEMING PL FROM 542 W TO N GENEVA TR (603 W),,,1.00,15782.00,2012
43,Alley Apron Menu,ON W MONTANA ST FROM 920 W TO N LINCOLN AV (873 W),,,1.00,23881.00,2012
43,Alley Apron Menu,ON W GRANT PL FROM 511 W TO N CLEVELAND AV (500 W),,,1.00,9012.00,2012
43,Alley Apron Menu,ON W DICKENS AVE FROM 847 W TO N HALSTED ST (800 W),,,1.00,8235.00,2012
43,Alley Apron Menu,ON N KENMORE AVE FROM 2014 N TO W ARMITAGE AV (2000 N),,,1.00,10966.00,2012
43,Alley Apron Menu,ON W MONTANA ST FROM 1116 W TO N RACINE AV (1200 W),,,1.00,8908.00,2012
43,Alley Apron Menu,ON W ARMITAGE AVE FROM 415 W TO N HUDSON AV (435 W),,,1.00,10353.00,2012
43,Alley Apron Menu,ON W WRIGHTWOOD AVE FROM 2619 W TO N CLARK ST (536 W),,,1.00,9755.00,2012
43,Alley Apron Menu,ON W WRIGHTWOOD AVE FROM 629 W TO N ORCHARD ST (700 W),,,1.00,11983.00,2012
43,Alley Resurfacing Menu,ON KENMORE  FROM W DICKENS AV (2100 N) TO W ARMITAGE AV (2000 N),,,,2465.00,2012
43,Alley Resurfacing Menu,N LINCOLN AVE & N HALSTED ST & W LILL AVE & W ALTGELD ST,,,0.00,39945.00,2012
43,Alley Resurfacing Menu,ON WRIGHTWOOD  FROM N PINE GROVE AV (442 W) TO N HAMPDEN CT (489 W),,,,10835.00,2012
43,Alley Resurfacing Menu,2258 N Fremont,,,,953.00,2012
43,Bollard Menu,ON N COMMONWEALTH AVE FROM 2376 N TO W BELDEN AV (2300 N),,,1.00,1260.00,2012
43,Bollard Menu,ON W GOETHE ST FROM 153 W TO N LA SALLE DR (140 W),,,1.00,630.00,2012
43,Bollard Menu,ON W GOETHE ST FROM 159 W TO N WELLS ST  (200 W),,,1.00,630.00,2012
43,Bollard Menu,210 W Scott,,,,704.00,2012
43,Concrete Alley Menu,W NORTH AVE & W BLACKHAWK ST & N DAYTON ST & N FREMONT ST,,,0.00,174000.00,2012
43,Curb & Gutter Menu,ON N LINCOLN AVE FROM W WISCONSIN ST (1910 N) TO N SEDGWICK ST (2050 N),,,0.00,50458.00,2012
43,Curb & Gutter Menu,ON N SEDGWICK ST FROM W BLACKHAWK ST (1500 N) TO W NORTH AV (1600 N),,,0.00,17425.00,2012
43,Curb & Gutter Menu,ON N STOCKTON DR FROM W WEBSTER DR (2200 N) TO W FULLERTON DR (2401 N),,,0.00,46581.00,2012
43,Curb & Gutter Menu,ON N DAYTON ST FROM W ARMITAGE AVE  (2000 N) TO W DICKENS AVE  (2100 N),,,0.00,12750.00,2012
43,Curb & Gutter Menu,ON N SEDGWICK ST FROM W MENOMONEE ST  (1800 N) TO W WISCONSIN ST  (1900 N),,,0.00,22595.00,2012
43,Curb & Gutter Menu,ON ORCHARD  FROM W DIVERSEY PW (2800 N) TO W SCHUBERT AV (2720 N),,,0.00,15366.00,2012
43,Curb & Gutter Menu,ON N CLARK ST FROM W MENOMONEE ST (1826 N) TO N LINCOLN AV (1841 N),,,0.00,32751.00,2012
43,Curb & Gutter Menu,ON ALTGELD  FROM N RACINE AV (1200 W) TO N SEMINARY AV (1100 W),,,0.00,763.00,2012
43,In-Road State Law Stop,W FULLERTON AVE & N SEMINARY AVE,,,1.00,960.00,2012
43,In-Road State Law Stop,N CLARK ST & W ARTHINGTON ST,,,1.00,550.00,2012
43,In-Road State Law Stop,N STOCKTON DR & W ROSLYN PL,,,1.00,550.00,2012
43,In-Road State Law Stop,N STOCKTON DR & W ST JAMES PL,,,0.00,410.00,2012
43,In-Road State Law Stop,W MONTANA ST &  N LINCOLN AVE,,,1.00,950.00,2012
43,In-Road State Law Stop,W ARMITAGE AVE &  N HOWE ST,,,1.00,950.00,2012
43,In-Road State Law Stop,W SCHUBERT AVE &  N CLARK ST,,,1.00,550.00,2012
43,In-Road State Law Stop,W FULLERTON AVE &  N SEMINARY AVE,,,1.00,550.00,2012
43,In-Road State Law Stop,N STOCKTON DR &  W LA SALLE DR,,,1.00,550.00,2012
43,In-Road State Law Stop,N SEDGWICK ST & W WEBSTER AVE,,,0.00,410.00,2012
43,In-Road State Law Stop,N STOCKTON DR & W WRIGHTWOOD AVE,,,1.00,960.00,2012
43,In-Road State Law Stop,N WELLS ST & W WENDELL ST,,,0.00,410.00,2012
43,In-Road State Law Stop,W DIVERSEY PKWY &  N HAMPDEN CT,,,1.00,550.00,2012
43,In-Road State Law Stop,W DEMING PL &  N CLARK ST,,,1.00,550.00,2012
43,In-Road State Law Stop,W WEBSTER AVE &  N SEDGWICK ST,,,1.00,550.00,2012
43,In-Road State Law Stop,N CLARK ST & W WEBSTER AVE,,,0.00,410.00,2012
43,In-Road State Law Stop,N CANNON DR & N LAKE SHORE I DR,,,1.00,550.00,2012
43,In-Road State Law Stop,N CLYBOURN AVE & N MAGNOLIA AVE,,,0.00,410.00,2012
43,Miscellaneous Other,2256 N LINCOLN AVE,,,,6713.00,2012
43,Miscellaneous Other,E DIVISION ST &  N LAKE SHORE DR,,,,13471.00,2012
43,Pavement Markings,N LARRABEE ST & W MENOMONEE ST,,,0.00,300.00,2012
43,Pavement Markings,W LA SALLE DR & N LAKE SHORE DR,,,0.00,900.00,2012
43,Sidewalk Menu,ON W DIVERSEY AVE FROM N SHEFFIELD AVE (1000 W) TO N MILDRED AVE (900 W),,,0.00,12955.00,2012
43,Sidewalk Menu,ON N LINCOLN PARK W FROM W WISCONSIN ST  (1900 N) TO N CLARK ST  (2010 N),,,0.00,2056.00,2012
43,Sidewalk Menu,ON W ST JAMES PL FROM N LAKEVIEW AV (400 W) TO N CLARK ST (511 W),,,0.00,2212.00,2012
43,Sidewalk Menu,ON N FREMONT ST FROM W ARMITAGE AVE  (2000 N) TO W DICKENS AVE  (2100 N),,,0.00,6960.00,2012
43,Sidewalk Menu,ON W BLACKHAWK ST FROM N HALSTED ST  (800 W) TO N DAYTON ST  (830 W),,,0.00,18469.00,2012
43,Sidewalk Menu,ON N GENEVA TR FROM W KEMPER PL (2332 N) TO W KEMPER PL (2332 N),,,0.00,28681.00,2012
43,Sidewalk Menu,ON W DIVERSEY PKWY FROM N MILDRED AV (900 W) TO N SHEFFIELD AV (1000 W),,,0.00,12955.00,2012
43,Sidewalk Menu,ON N HALSTED ST FROM W WRIGHTWOOD AV (2600 N) TO W DIVERSEY PW (2800 N),,,0.00,11874.00,2012
43,Sidewalk Menu,ON W KEMPER PL FROM N GENEVA TER  (600 W) TO N ORCHARD ST  (700 W),,,0.00,5522.00,2012
43,Sidewalk Menu,ON W DIVERSEY PKWY FROM N SHEFFIELD AVE (1000 W) TO N MILDRED AVE (900 W),,,0.00,2097.00,2012
43,Sidewalk Menu,ON N BISSELL ST FROM W WEBSTER AVE  (2200 N) TO W BELDEN AVE  (2300 N),,,0.00,1562.00,2012
43,Sidewalk Menu,ON N KENMORE AVE FROM W ARMITAGE AV (2000 N) TO W DICKENS AV (2100 N),,,0.00,10604.00,2012
43,Sidewalk Menu,ON N HALSTED ST FROM W LILL AVE  (2530 N) TO W WRIGHTWOOD AVE  (2600 N),,,0.00,8895.00,2012
43,Sidewalk Menu,ON N GENEVA TER FROM W BELDEN AVE  (2300 N) TO W KEMPER PL  (2330 N),,,0.00,1759.00,2012
43,Sidewalk Menu,ON W MENOMONEE ST FROM N SEDGWICK ST (400 W) TO N FERN CT (418 W),,,0.00,22396.00,2012
43,Sidewalk Menu,ON N NORTH PARK AVE FROM W NORTH AVE  (1600 N) TO W CONCORD PL  (1640 N),,,0.00,6986.00,2012
43,Street Resurfacing Menu,ON E BURTON PL FROM N ASTOR ST  (40 E) TO N LAKE SHORE DR  (100 E),,,1.00,1825.00,2012
43,Street Resurfacing Menu,ON N CAMBRIDGE AVE FROM Dead End (2370 N) TO W FULLERTON PW (2400 N),,,1.00,6833.00,2012
43,Street Resurfacing Menu,ON W LILL AVE FROM N SEMINARY AV (1100 W) TO N RACINE AV (1200 W),,,1.00,51939.00,2012
43,Street Resurfacing Menu,ON N LARRABEE ST FROM W DICKENS AV (2100 N) TO W WEBSTER AV (2200 N),,,1.00,49807.00,2012
43,Street Resurfacing Menu,ON N LINCOLN PARKFROM W DICKENS BV (2100 N) TO W WEBSTER AV (2200 N),,,1.00,52112.00,2012
43,Street Light Residential,ON DEMING  FROM N LAKEVIEW AV (400 W) TO N CLARK ST (526 W),,,,32000.00,2012
43,Street Light Residential,ON ST JAMES  FROM N LAKEVIEW AV (400 W) TO N CLARK ST (511 W),,,,32000.00,2012
43,Street Light Upgrade,ON ALTGELD  FROM N SEMINARY AV (1100 W) TO N RACINE AV (1200 W),,,,1400.00,2012
43,Street Light Upgrade,350 W BELDEN AVE,,,1.00,6020.00,2012
43,Street Light Upgrade,703  W WILLOW ST,,,,350.00,2012
43,Street Light Upgrade,707  W WILLOW ST,,,,350.00,2012
43,Street Light Upgrade,2022  N FREMONT ST,,,1.00,350.00,2012
43,Chicago Park District,Wiggly Field - (Park #425) - Schubert and Sheffield,,,,10000.00,2012
44,Alley Speed Hump Menu,W OAKDALE AVE & W WELLINGTON AVE & W SHERIDAN RD & N LAKE SHORE O DR,,,1.00,700.00,2012
44,Curb & Gutter Menu,ON W HENDERSON ST FROM N GREENVIEW AV (1500 W) TO N ASHLAND AV (1600 W),,,0.00,15348.00,2012
44,Curb & Gutter Menu,ON N CLIFTON AVE FROM W WELLINGTON AV (3000 N) TO W BARRY AV (3100 N),,,0.00,15988.00,2012
44,Curb & Gutter Menu,ON W MELROSE ST FROM N BROADWAY (600 W) TO N BROADWAY (600 W),,,0.00,34406.00,2012
44,Curb & Gutter Menu,Melrose - Broadway to Lake Shore Dr,,,0.00,3515.00,2012
44,Curb & Gutter Menu,ON N SOUTHPORT AVE FROM W BELMONT AV (3200 N) TO W SCHOOL ST (3300 N),,,0.00,5995.00,2012
44,Curb & Gutter Menu,ON ALDINE  FROM N LAKE SHORE (W) DR(419 W) TO N BROADWAY (600 W),,,0.00,2071.00,2012
44,Curb & Gutter Menu,ON W ALDINE AVE FROM N BROADWAY (600 W) TO N BROADWAY (600 W),,,0.00,37611.00,2012
44,Curb & Gutter Menu,ON W OAKDALE AVE FROM N MILDRED AV (900 W) TO N SHEFFIELD AV (1000 W),,,0.00,687.00,2012
44,In-Road State Law Stop,N SEMINARY AVE & W BELMONT AVE,,,0.00,800.00,2012
44,In-Road State Law Stop,N HALSTED ST & W GEORGE ST,,,1.00,950.00,2012
44,In-Road State Law Stop,N HALSTED ST & W BUCKINGHAM PL,,,0.00,800.00,2012
44,In-Road State Law Stop,N SOUTHPORT AVE & W MELROSE ST,,,0.00,800.00,2012
44,In-Road State Law Stop,W DIVERSEY AVE & N SEMINARY AVE,,,1.00,950.00,2012
44,In-Road State Law Stop,N BROADWAY & W ALDINE AVE,,,0.00,410.00,2012
44,In-Road State Law Stop,N BROADWAY & W BRIAR PL,,,0.00,410.00,2012
44,Miscellaneous Other,3153 N Halsted,,,,867.00,2012
44,Miscellaneous Other,ON BELMONT  FROM N SEMINARY AV (1100 W) TO N CLIFTON AV (1132 W),,,,2725.00,2012
44,Miscellaneous Other,W BELMONT AVE & N LAKE SHORE DR,,,,67100.00,2012
44,Miscellaneous Other,847 W Roscoe,,,,194.00,2012
44,Sidewalk Menu,ON N SHEFFIELD AVE FROM W GEORGE ST (2900 N) TO W OAKDALE AV (2932 N),,,0.00,943.00,2012
44,Sidewalk Menu,666-668 W Diversey,,,0.00,675.00,2012
44,Sidewalk Menu,2800 N Clark,,,0.00,1404.00,2012
44,Sidewalk Menu,ON W GRACE ST FROM N JANSSEN AV (1440 W) TO N GREENVIEW AV (1500 W),,,0.00,7333.00,2012
44,Sidewalk Menu,440 W Diversey,,,0.00,5010.00,2012
44,Sidewalk Menu,ON N LAKE SHORE DR FROM W BRIAR PL (3116 N) TO W BELMONT AV (3201 N),,,0.00,19708.00,2012
44,Sidewalk Menu,ON W BELMONT AVE FROM N LAKE SHORE (W) DR(374 W) TO N LAKE SHORE (W) DR(374 W),,,0.00,1596.00,2012
44,Sidewalk Menu,ON W BELMONT AVE FROM N KENMORE AV (1038 W) TO N SEMINARY AV (1100 W),,,0.00,44068.00,2012
