ward,type,location,cg_blks,sw_blks,humps,blocks,unitcount,estcost,year
14,Miscellaneous-CDOT,W 53 Pl/ S Homan-S StLouis,NA,NA,NA,NA,1.00,"3,825",2006
14,Miscellaneous-CDOT,S Whipple/ W 58 ST-W 59 ST,NA,NA,NA,NA,1.00,"6,641",2006
14,Miscellaneous-CDOT,S Sacramento/W 57 ST-W 58 ST,NA,NA,NA,NA,1.00,"12,440",2006
14,Miscellaneous-CDOT,S Richmond/ W 57 ST-W 58 ST,NA,NA,NA,NA,1.00,"24,587",2006
14,Miscellaneous-CDOT,S Richmond/W58ST-W59ST,NA,NA,NA,NA,1.00,"16,255",2006
14,Miscellaneous-CDOT,S Francisco/W57ST-W58ST,NA,NA,NA,NA,1.00,"9,835",2006
14,Miscellaneous-CDOT,W57ST/S Francisco-S Richmond,NA,NA,NA,NA,1.00,"7,083",2006
14,Miscellaneous-CDOT,S California/W51ST-W52ST,NA,NA,NA,NA,1.00,"1,258",2006
14,Miscellaneous-CDOT,S California/W 52ST-W 53ST,NA,NA,NA,NA,1.00,"4,568",2006
14,Miscellaneous-CDOT,S Francisco/W 51ST-W 52ST,NA,NA,NA,NA,1.00,"4,024",2006
14,Miscellaneous-CDOT,S Francisco/W 52ST-W53ST,NA,NA,NA,NA,1.00,"30,221",2006
14,Miscellaneous-CDOT,S Mozart/W 51ST-W 52ST,NA,NA,NA,NA,1.00,"8,424",2006
14,Miscellaneous-CDOT,S Mozart/W 52ST-W 53ST,NA,NA,NA,NA,1.00,"20,607",2006
14,Miscellaneous-CDOT,S Richmond/W 52ST-W 53ST,NA,NA,NA,NA,1.00,"14,304",2006
14,Miscellaneous-CDOT,W 57ST/S Central Park-S Lawndale,NA,NA,NA,NA,1.00,"8,276",2006
14,Miscellaneous-CDOT,W 56PL/S Central Park-S Lawndale,NA,NA,NA,NA,1.00,"20,309",2006
14,Miscellaneous-CDOT,W 56PL/S Lawndale-S Hamlin,NA,NA,NA,NA,1.00,"15,576",2006
14,Miscellaneous-CDOT,W 56ST/S Lawndale-S Hamlin,NA,NA,NA,NA,1.00,"24,612",2006
14,Miscellaneous-CDOT,W 55PL/S Lawndale-S Hamlin,NA,NA,NA,NA,1.00,"10,733",2006
14,Miscellaneous-CDOT,W 58PL/S StLouis-S Central Park,NA,NA,NA,NA,1.00,"1,480",2006
14,Miscellaneous-CDOT,W 57PL/S StLouis-S Central Park,NA,NA,NA,NA,1.00,"4,939",2006
14,Miscellaneous-CDOT,S Trumbull/W 58ST- W 59ST,NA,NA,NA,NA,1.00,"2,827",2006
14,Miscellaneous-CDOT,S Trumbull/W 57ST-W 58ST,NA,NA,NA,NA,1.00,"8,360",2006
14,Miscellaneous-CDOT,S Trumbull/W 56ST-W 57ST,NA,NA,NA,NA,1.00,"16,451",2006
14,Miscellaneous-CDOT,S Trumbull/W 55ST-W 56ST,NA,NA,NA,NA,1.00,"14,370",2006
14,Miscellaneous-CDOT,S Homan/W 55ST- W 56ST,NA,NA,NA,NA,1.00,"16,457",2006
14,Miscellaneous-CDOT,S Homan/W 56ST-W 57ST,NA,NA,NA,NA,1.00,"1,757",2006
14,Miscellaneous-CDOT,S Homan/W 57ST-W 58ST,NA,NA,NA,NA,1.00,"3,021",2006
14,Miscellaneous-CDOT,S Homan/W 58ST-W 59ST,NA,NA,NA,NA,1.00,166,2006
14,Miscellaneous-CDOT,S Christiana/W 58ST-W59ST,NA,NA,NA,NA,1.00,"5,031",2006
14,Miscellaneous-CDOT,S Christiana/W 56ST-W 57ST,NA,NA,NA,NA,1.00,"6,341",2006
14,Miscellaneous-CDOT,S Spaulding/W 56ST-W57ST,NA,NA,NA,NA,1.00,"5,669",2006
14,Miscellaneous-CDOT,S Sawyer/W 58ST-W 59ST,NA,NA,NA,NA,1.00,354,2006
14,Miscellaneous-CDOT,S Sawyer/W 57ST-W58ST,NA,NA,NA,NA,1.00,"13,765",2006
14,Miscellaneous-CDOT,S Sawyer/W 56ST-W 57ST,NA,NA,NA,NA,1.00,"5,489",2006
14,Miscellaneous-CDOT,S Sawyer/W 55ST-W 56ST,NA,NA,NA,NA,1.00,"7,199",2006
14,Miscellaneous-CDOT,W 55ST/S Spaulding-S Christiana,NA,NA,NA,NA,1.00,"4,706",2006
14,Miscellaneous-CDOT,W 47ST/S Springfield-S Pulaski,NA,NA,NA,NA,1.00,"32,045",2006
14,Miscellaneous-CDOT,W 47ST/S Avers-S Springfield,NA,NA,NA,NA,1.00,"14,235",2006
14,Miscellaneous-CDOT,S Komensky/W 49ST-W 50ST,NA,NA,NA,NA,1.00,"8,093",2006
14,Miscellaneous-CDOT,S Karlov/W 49ST-W 50ST,NA,NA,NA,NA,1.00,"8,920",2006
14,Miscellaneous-CDOT,S Karlov/W 50ST-Archer,NA,NA,NA,NA,1.00,"1,358",2006
14,Miscellaneous-CDOT,S Komensky/W 46ST-W 47ST,NA,NA,NA,NA,1.00,"7,613",2006
14,Miscellaneous-CDOT,S Komensky/ W 44ST-W 45ST,NA,NA,NA,NA,1.00,"3,392",2006
14,Miscellaneous-CDOT,S Karlov/W 43ST-W 44ST,NA,NA,NA,NA,1.00,"9,347",2006
14,Miscellaneous-CDOT,S Karlov/W 44ST-45ST,NA,NA,NA,NA,1.00,"9,526",2006
14,Miscellaneous-CDOT,S Karlov/W 45ST-W 46ST,NA,NA,NA,NA,1.00,"16,204",2006
14,Miscellaneous-CDOT,S Kedvale/W 46ST-W47ST,NA,NA,NA,NA,1.00,"8,264",2006
14,Miscellaneous-CDOT,S Kedvale/W 45ST- W 46ST,NA,NA,NA,NA,1.00,"34,645",2006
14,Miscellaneous-CDOT,S Kedvale/W 44ST-W 45ST,NA,NA,NA,NA,1.00,"1,469",2006
14,Miscellaneous-CDOT,S Kedvale/W 43ST-W 44ST,NA,NA,NA,NA,1.00,"1,286",2006
14,Miscellaneous-CDOT,S Keeler/W 43ST-W 44ST,NA,NA,NA,NA,1.00,"6,264",2006
14,Miscellaneous-CDOT,S Keeler/W 44ST-W 45ST,NA,NA,NA,NA,1.00,"13,845",2006
14,Miscellaneous-CDOT,W 42 ST/S Mozart - S Francisco,NA,NA,NA,NA,NA,"13,124",2006
14,Miscellaneous-CDOT,S Mozart/S Archer - W 42 ST,NA,NA,NA,NA,NA,"10,738",2006
14,Miscellaneous-CDOT,S Mozart/W 44 ST - W 45 St,NA,NA,NA,NA,NA,"17,794",2006
14,Miscellaneous-CDOT,S Mozart/W 45 St - W 46 St,NA,NA,NA,NA,NA,"13,593",2006
14,Miscellaneous-CDOT,S Mozart/W 46 ST - W 47 St,NA,NA,NA,NA,NA,"18,322",2006
14,Miscellaneous-CDOT,S Francisco/W 45 ST - W 46 ST,NA,NA,NA,NA,NA,"1,358",2006
14,Miscellaneous-CDOT,S Francisco/S Archer - W 42 St,NA,NA,NA,NA,NA,"3,653",2006
14,Miscellaneous-CDOT,S Richmond/W 44 St - W 43 St,NA,NA,NA,NA,NA,"1,463",2006
14,Miscellaneous-CDOT,S Richmond/W 44 St - W 45 St,NA,NA,NA,NA,NA,"1,147",2006
14,Miscellaneous-CDOT,S Richmond/W 45 St - W 46 St,NA,NA,NA,NA,NA,"16,185",2006
14,Miscellaneous-CDOT,S Richmond/W 46 ST - W 47 ST,NA,NA,NA,NA,NA,"2,095",2006
14,Miscellaneous-CDOT,S Sacramento/W 46 ST - W 47 ST,NA,NA,NA,NA,NA,"1,086",2006
14,Miscellaneous-CDOT,S Sacramento/W 45 ST - W 46 ST,NA,NA,NA,NA,NA,"11,603",2006
14,Miscellaneous-CDOT,S Sacramento/W 44 ST - W 43 ST,NA,NA,NA,NA,NA,"11,187",2006
14,Miscellaneous-CDOT,S Sacramento/S Archer - W 43 ST,NA,NA,NA,NA,NA,"8,554",2006
14,Miscellaneous-CDOT,S Whipple/W 43 ST - W 44 ST,NA,NA,NA,NA,NA,"1,484",2006
14,Street Speed Hump Menu,S ARTESIAN AV-- W 50 ST (5000 S) -to- W 51 ST (5100 S) 2,NA,NA,1.00,NA,NA,"5,000",2006
14,Street Speed Hump Menu,S CAMPBELL AV-- W 50 ST (5000 S) -to- W 51 ST (5100 S) 2,NA,NA,1.00,NA,NA,"5,000",2006
14,Street Speed Hump Menu,S CHRISTIANA AV-- W 58 ST (5800 S) -to- W 59 ST (5900 S) 2,NA,NA,1.00,NA,NA,"5,000",2006
14,Street Speed Hump Menu,S KEELER AV-- W 45 ST (4500 S) -to- W 46 ST (4600 S) 2,NA,NA,1.00,NA,NA,"5,000",2006
14,Street Speed Hump Menu,S KOMENSKY AV-- W 44 ST (4400 S) -to- W 45 ST (4500 S) 2,NA,NA,1.00,NA,NA,"5,000",2006
14,Street Lighting,S AVERS AV-- W 47 ST (4700 S) -to- S ARCHER AV (4875 S),NA,NA,NA,NA,2.00,"140,000",2006
14,Street Lighting,S SPRINGFIELD AV-- W 47 ST (4700 S) -to- W 49 ST (4900 S),NA,NA,NA,NA,2.00,"160,000",2006
15,Alley Speed Hump Menu,W 60 ST--W 61 ST--S CALIFORNIA AV--S FAIRFIELD AV,NA,NA,1,NA,NA,525,2006
15,Alley Speed Hump Menu,S FAIRFIELD AV--S CALIFORNIA AV--W 64 ST--W 65 ST,NA,NA,2,NA,NA,"1,000",2006
15,Sidewalk Menu,S ARTESIAN AV-- W 62 ST (6200 S) -to- W 63 ST (6300 S),0.20,0.51,NA,NA,NA,"34,220",2006
15,Sidewalk Menu,S CAMPBELL AV-- W 61 ST (6100 S) -to- W 62 ST (6200 S),0.55,0.75,NA,NA,NA,"59,901",2006
15,Sidewalk Menu,S HERMITAGE AV-- W 55 ST (5500 S) -to- W 56 ST (5600 S),0.12,0.89,NA,NA,NA,"53,463",2006
15,Sidewalk Menu,S HONORE ST-- W 56 ST (5600 S) -to- W 57 ST (5700 S),0.12,1.22,NA,NA,NA,"70,338",2006
15,Sidewalk Menu,S MAPLEWOOD AV-- W LITHUANIAN PLAZA CT (6900 S) -to- W 70 ST (7000 S),0.05,0.60,NA,NA,NA,"34,991",2006
15,Sidewalk Menu,S MAPLEWOOD AV-- W 61 ST (6100 S) -to- W 62 ST (6200 S),0.07,0.56,NA,NA,NA,"33,223",2006
15,Sidewalk Menu,S ROCKWELL ST-- W 61 ST (6100 S) -to- W 62 ST (6200 S),0.17,0.62,NA,NA,NA,"41,390",2006
15,Sidewalk Menu,S SACRAMENTO AV-- W 66 ST (6600 S) -to- W MARQUETTE RD (6700 S),0.08,0.57,NA,NA,NA,"34,342",2006
15,Sidewalk Menu,S SPAULDING AV-- W 64 ST (6400 S) -to- W 65 ST (6500 S),0.20,0.77,NA,NA,NA,"51,277",2006
15,Sidewalk Menu,S TALMAN AV-- W 62 ST (6200 S) -to- W 63 ST (6300 S),0.15,0.90,NA,NA,NA,"55,597",2006
15,Sidewalk Menu,S WASHTENAW AV-- W 66 ST (6600 S) -to- W MARQUETTE RD (6700 S),0.08,0.59,NA,NA,NA,"35,425",2006
15,Sidewalk Menu,S WOLCOTT AV-- W 58 ST (5800 S) -to- W 59 ST (5900 S),0.06,0.48,NA,NA,NA,"28,466",2006
15,Sidewalk Menu,S WOOD ST-- W GARFIELD (N) BV(5450 S) -to- W 56 ST (5600 S),0.05,0.45,NA,NA,NA,"27,501",2006
15,Sidewalk Menu,S WOOD ST-- W 57 ST (5700 S) -to- W 58 ST (5800 S),0.09,1.14,NA,NA,NA,"64,461",2006
15,Sidewalk Menu,W 63 PL-- S HOMAN AV (3400 W) -to- S ST LOUIS AV (3500 W),NA,0.11,NA,NA,NA,"14,555",2006
15,Sidewalk Menu,W 64 PL-- S ST LOUIS AV (3500 W) -to- S CENTRAL PARK AV (3562 W),0.06,0.14,NA,NA,NA,"21,847",2006
15,Sidewalk Menu,W 64 ST-- S KEDZIE AV (3200 W) -to- S SPAULDING AV (3300 W),NA,0.11,NA,NA,NA,"14,410",2006
15,Sidewalk Menu,W 65 ST-- S HONORE ST (1828 W) -to- S HAMILTON AV (2132 W),1.16,2.77,NA,NA,NA,"187,945",2006
15,Sidewalk Menu,W 66 ST-- S HERMITAGE AV (1733 W) -to- S WOOD ST (1800 W),0.03,0.52,NA,NA,NA,"29,245",2006
15,Sidewalk Menu,W GARFIELD BV-- S WOOD ST (1800 W) -to- S WOLCOTT AV (1900 W),0.04,0.62,NA,NA,NA,"35,086",2006
15,Street Resurface Menu,S CLAREMONT AV-- W 64 ST (6400 S) -to- W 65 ST (6500 S),NA,NA,NA,1.00,NA,"26,875",2006
15,Street Resurface Menu,S PAULINA ST-- W 61 ST (6100 S) -to- W 62 ST (6200 S),NA,NA,NA,0.86,NA,"23,099",2006
15,Street Resurface Menu,S SACRAMENTO AV-- W 61 ST (6100 S) -to- W 63 ST (6300 S),NA,NA,NA,1.55,NA,"41,472",2006
15,Street Resurface Menu,S SEELEY AV-- W 61 ST (6100 S) -to- W 62 ST (6200 S),NA,NA,NA,0.61,NA,"16,342",2006
15,Street Resurface Menu,S SPAULDING AV-- W 63 ST (6300 S) -to- W 65 ST (6500 S),NA,NA,NA,2.21,NA,"60,196",2006
15,Street Resurface Menu,W 58 ST-- S ASHLAND AV (1600 W) -to- S PAULINA ST (1700 W),NA,NA,NA,0.92,NA,"24,840",2006
15,Street Resurface Menu,W 60 ST-- S WINCHESTER AV (1932 W) -to- S DAMEN AV (2000 W),NA,NA,NA,0.54,NA,"14,703",2006
15,Street Resurface Menu,W 63 PL-- S KEDZIE AV (3200 W) -to- S SPAULDING AV (3300 W),NA,NA,NA,0.94,NA,"25,048",2006
15,Street Resurface Menu,W 64 ST-- S KEDZIE AV (3200 W) -to- S HOMAN AV (3400 W),NA,NA,NA,1.79,NA,"47,780",2006
15,Street Resurface Menu,W 64 ST-- S WOOD ST (1800 W) -to- S WINCHESTER AV (1932 W),NA,NA,NA,1.68,NA,"45,435",2006
15,Street Resurface Menu,W 66 ST-- S HOYNE AV (2100 W) -to- S HAMILTON AV (2132 W),NA,NA,NA,0.56,NA,"15,292",2006
15,Street Resurface Menu,W 66 ST-- S WINCHESTER AV (1932 W) -to- S DAMEN AV (2000 W),NA,NA,NA,0.42,NA,"11,130",2006
15,Street Speed Hump Menu,S ALBANY AV-- W 65 ST (6500 S) -to- W 66 ST (6600 S) 2,NA,NA,1.00,NA,NA,"5,000",2006
15,Street Speed Hump Menu,S ARTESIAN AV-- W 66 ST (6600 S) -to- W MARQUETTE RD (6700 S) 2,NA,NA,1.00,NA,NA,"5,000",2006
15,Street Speed Hump Menu,S HOYNE AV-- W 56 ST (5600 S) -to- W 57 ST (5700 S) 2,NA,NA,1.00,NA,NA,"5,000",2006
15,Street Speed Hump Menu,S ROCKWELL ST-- W 64 ST (6400 S) -to- W 65 ST (6500 S) 2,NA,NA,1.00,NA,NA,"5,000",2006
15,Street Speed Hump Menu,S SEELEY AV-- Dead End (6165 S) -to- W 62 ST (6200 S) 1,NA,NA,1.00,NA,NA,"2,500",2006
15,Street Lighting,S TALMAN AV-- W 60 ST (6000 S) -to- W 61 ST (6100 S),NA,NA,NA,NA,0.20,"14,635",2006
16,Alley Resurface Menu,W GARFIELD BV--W 56 ST--S LOOMIS BV--S BISHOP,NA,NA,NA,0.83,NA,"23,611",2006
16,Alley Resurface Menu,W 52 ST--W 53 ST--S LOOMIS BV--S BISHOP,NA,NA,NA,0.83,NA,"22,536",2006
16,Alley Resurface Menu,W 58 ST--W 59 ST--S ARTESIAN AV--S CAMPBELL AV,NA,NA,NA,1.02,NA,"28,610",2006
16,Alley Resurface Menu,S MAY ST--S RACINE AV--W 61 ST--W 62 ST,NA,NA,NA,1.01,NA,"20,425",2006
16,Alley Resurface Menu,S ELIZABETH ST--S RACINE AV--W 50 ST--W 51 ST,NA,NA,NA,0.95,NA,"19,113",2006
16,Alley Resurface Menu,S MORGAN ST--S SANGAMON ST--W 61 ST--W 62 ST,NA,NA,NA,0.72,NA,"14,577",2006
16,Alley Resurface Menu,S SACRAMENTO AV--S WHIPPLE ST--W 59 ST--W 60 ST,NA,NA,NA,1.00,NA,"20,172",2006
16,Alley Resurface Menu,S WOLCOTT AV--S WINCHESTER AV--W 52 ST--W 53 ST,NA,NA,NA,0.79,NA,"15,860",2006
16,Alley Resurface Menu,S TALMAN AV--S WASHTENAW AV--W 58 ST--W 59 ST,NA,NA,NA,1.00,NA,"20,232",2006
16,Alley Resurface Menu,S PEORIA ST--S SANGAMON ST--W 61 ST--W 62 ST,NA,NA,NA,0.78,NA,"15,756",2006
16,Alley Resurface Menu,W 60 ST--W 60 PL--S SPAULDING AV--S HOMAN AV,NA,NA,NA,0.80,NA,"21,738",2006
16,Alley Speed Hump Menu,W 59 ST--W 59 PL--S HOMAN AV--S SPAULDING AV,NA,NA,2,NA,NA,"1,000",2006
16,Alley Speed Hump Menu,S HAMILTON AV--S HOYNE AV--W 52 PL--W 53 PL,NA,NA,4,NA,NA,"2,000",2006
16,Bollard Menu,5043 S ADA ST,NA,NA,NA,NA,1.00,714,2006
16,Bollard Menu,702 W 61 PL,NA,NA,NA,NA,1.00,714,2006
16,Bollard Menu,1816 W GARFIELD BV,NA,NA,NA,NA,1.00,647,2006
16,Curb/Gutter Menu,W 52 PL-- S DAMEN AV (2000 W) -to- S SEELEY AV (2032 W),0.11,0.03,NA,NA,NA,"9,656",2006
16,Miscellaneous-CDOT,S ELIZABETH ST-- W 59 ST (5900 S) -to- W 60 ST (6000 S),NA,NA,NA,NA,1.00,"1,422",2006
16,Sidewalk Menu,S ABERDEEN ST-- W 54 ST (5400 S) -to- W GARFIELD (N) BV(5450 S),0.10,0.25,NA,NA,NA,"18,612",2006
16,Sidewalk Menu,S ADA ST-- W 51 ST (5100 S) -to- W 52 ST (5200 S),0.17,0.98,NA,NA,NA,"60,906",2006
16,Sidewalk Menu,S BISHOP ST-- W 59 ST (5900 S) -to- W 60 ST (6000 S),0.21,1.29,NA,NA,NA,"75,344",2006
16,Sidewalk Menu,S CARPENTER ST-- W GARFIELD (N) BV(5450 S) -to- W 56 ST (5600 S),0.18,0.52,NA,NA,NA,"36,797",2006
16,Sidewalk Menu,S CARPENTER ST-- W 62 ST (6200 S) -to- W 63 ST (6300 S),0.11,0.52,NA,NA,NA,"33,069",2006
16,Sidewalk Menu,S CARPENTER ST-- W 51 ST (5100 S) -to- W 52 ST (5200 S),0.09,0.52,NA,NA,NA,"32,441",2006
16,Sidewalk Menu,S ELIZABETH ST-- W 59 ST (5900 S) -to- W 60 ST (6000 S),0.11,0.88,NA,NA,NA,"52,044",2006
16,Sidewalk Menu,S MAY ST-- W 60 ST (6000 S) -to- W 61 ST (6100 S),0.12,1.16,NA,NA,NA,"67,334",2006
16,Sidewalk Menu,S PEORIA ST-- W 65 ST (6500 S) -to- W 66 ST (6600 S),0.11,0.61,NA,NA,NA,"37,996",2006
16,Sidewalk Menu,S PEORIA ST-- W 59 ST (5900 S) -to- W 60 ST (6000 S),0.15,1.15,NA,NA,NA,"68,879",2006
16,Sidewalk Menu,S TROY ST-- W 60 ST (6000 S) -to- W 61 ST (6100 S),0.36,1.33,NA,NA,NA,"82,749",2006
16,Sidewalk Menu,S WASHTENAW AV-- W 57 ST (5700 S) -to- W 58 ST (5800 S),0.10,1.11,NA,NA,NA,"63,604",2006
16,Sidewalk Menu,S WASHTENAW AV-- W 59 ST (5900 S) -to- W 60 ST (6000 S),0.28,1.02,NA,NA,NA,"63,683",2006
16,Sidewalk Menu,W 52 ST-- S THROOP ST (1300 W) -to- S ADA ST (1324 W),0.03,0.11,NA,NA,NA,"17,832",2006
16,Sidewalk Menu,W 61 ST-- S LOOMIS BV (1400 W) -to- S BISHOP ST (1432 W),0.11,0.51,NA,NA,NA,"33,695",2006
16,Street Resurface Menu,S ELIZABETH ST-- Dead End (6167 S) -to- W 62 ST (6200 S),NA,NA,NA,0.58,NA,"15,521",2006
16,Street Resurface Menu,S MAY ST-- W 58 ST (5800 S) -to- W 59 ST (5900 S),NA,NA,NA,1.21,NA,"32,243",2006
16,Street Resurface Menu,W 52 PL-- S DAMEN AV (2000 W) -to- Dead End (2125 W),NA,NA,NA,1.57,NA,"41,689",2006
16,Street Resurface Menu,W 52 ST-- S HONORE ST (1828 W) -to- S DAMEN AV (2000 W),NA,NA,NA,1.29,NA,"34,735",2006
16,Street Resurface Menu,W 52 ST-- S PAULINA ST (1700 W) -to- S HONORE ST (1828 W),NA,NA,NA,1.67,NA,"45,185",2006
16,Street Resurface Menu,W 54 ST-- S DAMEN AV (2000 W) -to- S HOYNE AV (2100 W),NA,NA,NA,1.05,NA,"28,103",2006
16,Street Resurface Menu,W 56 ST-- S PEORIA ST (900 W) -to- S MORGAN ST (1000 W),NA,NA,NA,1.20,NA,"32,636",2006
16,Street Speed Hump Menu,S GREEN ST-- W 57 ST (5700 S) -to- W 58 ST (5800 S) 2,NA,NA,1.00,NA,NA,"5,000",2006
16,Street Speed Hump Menu,S GREEN ST-- W 59 ST (5900 S) -to- W 60 ST (6000 S) 2,NA,NA,1.00,NA,NA,"5,000",2006
16,Street Speed Hump Menu,S HONORE ST-- W 52 ST (5200 S) -to- W 53 ST (5300 S) 2,NA,NA,1.00,NA,NA,"5,000",2006
16,Street Speed Hump Menu,S WINCHESTER AV-- W 49 ST (4900 S) -to- W 50 ST (5000 S) 2,NA,NA,1.00,NA,NA,"5,000",2006
16,Street Speed Hump Menu,S WINCHESTER AV-- W 53 ST (5300 S) -to- W 54 ST (5400 S) 2,NA,NA,1.00,NA,NA,"5,000",2006
16,Street Speed Hump Menu,W 50 ST-- S WOOD ST (1800 W) -to- S WOLCOTT AV (1900 W) 2,NA,NA,1.00,NA,NA,"5,000",2006
16,Street Speed Hump Menu,W 56 ST-- S MAPLEWOOD AV (2532 W) -to- S TALMAN AV (2632 W) 2,NA,NA,1.00,NA,NA,"5,000",2006
16,Street Speed Hump Menu,W 60 ST-- S GREEN ST (832 W) -to- S SANGAMON ST (932 W) 2,NA,NA,1.00,NA,NA,"5,000",2006
16,Street Speed Hump Menu,W 61 PL-- S UNION AV (700 W) -to- Dead End (722 W) 1,NA,NA,1.00,NA,NA,"2,500",2006
16,Street Speed Hump Menu,W 61 ST-- S UNION AV (700 W) -to- S HALSTED ST (800 W) 2,NA,NA,1.00,NA,NA,"5,000",2006
16,Street Speed Hump Menu,W 61 ST-- S GREEN ST (832 W) -to- S SANGAMON ST (932 W) 2,NA,NA,1.00,NA,NA,"5,000",2006
16,Street Speed Hump Menu,W 62 ST-- S WALLACE ST (600 W) -to- S UNION AV (700 W) 2,NA,NA,1.00,NA,NA,"5,000",2006
16,POD Camera,6200 S Laflin; 5200 S Ada,NA,NA,NA,NA,NA,"48,000",2006
17,Alley Resurface Menu,W 70 ST--W 70 PL--S HOYNE AV--S HAMILTON AV,NA,NA,NA,0.42,NA,"8,519",2006
17,Alley Resurface Menu,W 79 ST--W 80 ST--S ABERDEEN ST--S MAY ST,NA,NA,NA,1.03,NA,"20,709",2006
17,Alley Resurface Menu,W 69 ST--W 70 ST--S ADA ST--S LOOMIS ST,NA,NA,NA,0.81,NA,"16,263",2006
17,Alley Resurface Menu,W 72 ST--W 73 ST--S EMERALD AV--S HALSTED ST,NA,NA,2,0.83,NA,"17,815",2006
17,Alley Resurface Menu,W 78 ST--W 79 ST--S MORGAN ST--S CARPENTER ST,NA,NA,4,1.06,NA,"23,276",2006
17,Alley Resurface Menu,W 78 ST--W 79 ST--S BISHOP--S LOOMIS ST,NA,NA,4,1.43,NA,"30,736",2006
17,Alley Resurface Menu,W 65 ST--W 66 ST--S BISHOP--S LOOMIS ST,NA,NA,NA,0.83,NA,"16,815",2006
17,Alley Resurface Menu,W 70 ST--W 71 ST--S THROOP ST--S ELIZABETH ST,NA,NA,NA,0.81,NA,"16,397",2006
17,Alley Resurface Menu,W 70 ST--W 71 ST--S RACINE AV--S ELIZABETH ST,NA,NA,NA,0.81,NA,"16,263",2006
17,Alley Resurface Menu,W 74 ST--W 75 ST--S MORGAN ST--S SANGAMON ST,NA,NA,NA,0.61,NA,"12,205",2006
17,Alley Resurface Menu,W 71 ST--W 72 ST--S PEORIA ST--S GREEN ST,NA,NA,4,1.02,NA,"22,470",2006
17,Alley Resurface Menu,W 77 ST--W 78 ST--S LOOMIS ST--S BISHOP,NA,NA,2,0.87,NA,"18,471",2006
17,Alley Resurface Menu,W 69 ST--W 70 ST--S LAFLIN ST--S BISHOP,NA,NA,NA,0.99,NA,"20,023",2006
17,Alley Resurface Menu,W 73 ST--W 74 ST--S UNION AV--S LOWE AV,NA,NA,NA,0.82,NA,"16,606",2006
17,Alley Resurface Menu,W 78 ST--W 79 ST--S CARPENTER ST--S ABERDEEN ST,NA,NA,4,1.05,NA,"23,171",2006
17,Alley Resurface Menu,W 77 ST--W 78 ST--S CARPENTER ST--S ABERDEEN ST,NA,NA,NA,0.83,NA,"16,815",2006
17,Alley Resurface Menu,W 76 ST--W 77 ST--S CARPENTER ST--S ABERDEEN ST,NA,NA,NA,0.82,NA,"16,576",2006
17,Alley Resurface Menu,W 76 ST--W 77 ST--S MORGAN ST--S CARPENTER ST,NA,NA,2,0.83,NA,"17,681",2006
17,Alley Resurface Menu,W 67 ST--W 68 ST--S PEORIA ST--S GREEN ST,NA,NA,NA,0.75,NA,"15,010",2006
17,Alley Resurface Menu,W 68 ST--W 69 ST--S LAFLIN ST--S BISHOP,NA,NA,NA,1.03,NA,"20,664",2006
17,Bollard Menu,6842 S BISHOP ST,NA,NA,NA,NA,1.00,"1,940",2006
17,Bollard Menu,7847 S EMERALD AV,NA,NA,NA,NA,1.00,"2,142",2006
17,Miscellaneous-CDOT,S BISHOP ST-- W 66 ST (6600 S) -to- W MARQUETTE RD (6700 S),NA,NA,NA,NA,NA,"75,365",2006
17,Miscellaneous-CDOT,S LAFLIN ST-- W 72 ST (7200 S) -to- W 73 ST (7300 S),NA,NA,NA,NA,NA,"78,749",2006
17,Miscellaneous-CDOT,S LAFLIN ST-- W 71 ST (7100 S) -to- W 72 ST (7200 S),NA,NA,NA,NA,NA,"74,638",2006
17,Miscellaneous-CDOT,S WINCHESTER AV-- W 73 ST (7300 S) -to- W 74 ST (7400 S),NA,NA,NA,NA,NA,"44,647",2006
17,Miscellaneous-CDOT,W 68 ST-- S PAULINA ST (1700 W) -to- S HERMITAGE AV (1732 W),NA,NA,NA,NA,NA,"36,473",2006
17,Miscellaneous-CDOT,W 68 ST-- S WOOD ST (1800 W) -to- S HONORE ST (1828 W),NA,NA,NA,NA,NA,"15,806",2006
17,Miscellaneous-CDOT,W 71 ST-- S PAULINA ST (1700 W) -to- S WOOD ST (1800 W),NA,NA,NA,NA,NA,"69,073",2006
17,Miscellaneous-CDOT,W 76 ST-- S WOOD ST (1800 W) -to- S HERMITAGE AV (1732 W),NA,NA,NA,NA,NA,"32,374",2006
17,Miscellaneous-CDOT,W 76 ST-- S STEWART AV (400 W) -to- S PARNELL AV (542 W),NA,NA,NA,NA,NA,"37,567",2006
17,Miscellaneous-CDOT,W 77 ST-- S MORGAN ST (1000 W) -to- S CARPENTER ST (1032 W),NA,NA,NA,NA,NA,"44,160",2006
17,Miscellaneous-CDOT,W 79 ST-- S EGGLESTON AV (432 W) -to- S NORMAL AV (500 W),NA,NA,NA,NA,NA,"5,880",2006
17,Sidewalk Menu,W 73 ST-- S MORGAN ST (1000 W) -to- S MAY ST (1132 W),NA,NA,NA,NA,NA,"43,671",2006
17,Street Speed Hump Menu,S BISHOP ST-- W MARQUETTE RD (6700 S) -to- W 68 ST (6800 S) 2,NA,NA,1.00,NA,NA,"5,000",2006
17,Street Lighting,S PAULINA ST-- W 77 ST (7700 S) -to- W 79 ST (7900 S),NA,NA,NA,NA,2.00,"170,000",2006
