ward,type,location,estcost,year
12,Street Resurfacing Menu,ON W 36TH ST FROM S WOLCOTT AVE (1900 W) TO S DAMEN AVE (2000 W), 38471.31,2017
12,Street Resurfacing Menu,ON S CHRISTIANA AVE FROM W 24TH ST (2400 S) TO W 25TH ST (2500 S), 54240.08,2017
12,Street Speed Hump Menu,3500 S WOOD ST,3700.00,2017
12,Street Speed Hump Menu,ON S MARSHFIELD AVE FROM W 34TH ST (3400 S) TO W 35TH ST (3500 S), 3700.00,2017
12,Street Speed Hump Menu,ON W 40TH PL FROM S SACRAMENTO AVE (3000 W) TO S ALBANY AVE (3100 W), 3700.00,2017
12,Street Speed Hump Replacement,ON S CHRISTIANA AVE FROM W 26TH ST (2600 S) TO W 27TH ST (2700 S), 0.00,2017
13,Alley Apron Menu,ON S AVERS AVE FROM W 72ND ST (7200 S) TO W 73RD ST (7300 S),23592.48,2017
13,Alley Apron Menu,6326 W 59TH ST:6332 W 59TH ST,40437.46,2017
13,Alley Apron Menu,5914 S MULLIGAN AVE,16083.51,2017
13,Alley Apron Menu,6200 S MAJOR AVE,18091.25,2017
13,Alley Apron Menu,6159 W 59TH ST,29917.77,2017
13,Alley Apron Menu,6358 S TRIPP AVE,22514.36,2017
13,Alley Apron Menu,6004 S MELVINA AVE,19778.29,2017
13,Alley Apron Menu,3800 W 70TH PL,20709.14,2017
13,Alley Apron Menu,5914-5915 S MERRIMAC AVE,35359.20,2017
13,Alley Apron Menu,7158 S SPRINGFIELD AVE,20325.69,2017
13,Alley Apron Menu,3900 W 55TH PL,18378.04,2017
13,Alley Apron Menu,5516 S AUSTIN AVE,21653.09,2017
13,Alley Apron Menu,3759 W 67TH PL:6755 S HAMLIN AVE,22316.55,2017
13,Alley Apron Menu,6343 W 59TH ST,19.87,2017
13,Alley Speed Hump Menu,ON E 59TH ST FROM S MULLIGAN AVE (6332 W) TO S NARRAGANSETT AVE (6400 W), 2100.00,2017
13,Bollard Menu,6245 S MOODY AVE,487.40,2017
13,Curb & Gutter Menu,6159 S MAJOR AVE,28553.58,2017
13,Curb & Gutter Menu,ON W 59TH ST FROM S NEWCASTLE AVE (6834 W) TO S OAK PARK AVE (6800 W):5901 S NEWCASTLE AVE, 28163.99,2017
13,Curb & Gutter Menu,7125 S SPRINGFIELD AVE,5820.57,2017
13,Curb & Gutter Menu,6135 W 55TH ST,6816.53,2017
13,Curb & Gutter Menu,5914 S MCVICKER AVE:5918 S MCVICKER AVE,16843.79,2017
13,Curb & Gutter Menu,6401 S KNOX AVE,1297.85,2017
13,Curb & Gutter Menu,3901 W 63RD PL,495.72,2017
13,Curb & Gutter Menu,6644 S KOLIN AVE,5706.37,2017
13,Curb & Gutter Menu,5548 S MULLIGAN AVE,3841.24,2017
13,Miscellaneous CDOT Projects,5823 S NARRAGANSETT AVE,3827.98,2017
13,Miscellaneous CDOT Projects,6111 S NARRAGANSETT AVE,6848.41,2017
13,Miscellaneous CDOT Projects,6218-6222 S NATOMA AVE,10450.17,2017
13,Miscellaneous CDOT Projects,5740-5744 S AUSTIN AVE,6296.42,2017
13,Miscellaneous CDOT Projects,3700 W 66TH PL,17076.00,2017
13,Miscellaneous CDOT Projects,5548 S MEADE AVE,4585.05,2017
13,Sidewalk Menu,6106 S MULLIGAN AVE,1161.75,2017
13,Sidewalk Menu,6200 S NEENAH AVE,11550.86,2017
13,Sidewalk Menu,6244 S NATOMA AVE,921.84,2017
13,Sidewalk Menu,3623 W 65TH PL,6823.31,2017
13,Sidewalk Menu,6848 S KEELER AVE,3412.58,2017
13,Sidewalk Menu,6726 S KEELER AVE,3486.73,2017
13,Sidewalk Menu,6050 S MULLIGAN AVE,3021.91,2017
13,Sidewalk Menu,5921 S NEWCASTLE AVE,4922.19,2017
13,Sidewalk Menu,5809 S OAK PARK AVE,5916.97,2017
13,Sidewalk Menu,6725 S KOMENSKY AVE,3492.46,2017
13,Sidewalk Menu,3940 W 58TH PL,3189.46,2017
13,Sidewalk Menu,5543 S MEADE AVE,2162.65,2017
13,Sidewalk Menu,6601 S KOLIN AVE,1283.27,2017
13,Sidewalk Menu,3854 W 68TH ST,24492.39,2017
13,Sidewalk Menu,5544 S MOODY AVE,1061.68,2017
13,Sidewalk Menu,6507 W 60TH ST,886.73,2017
13,Sidewalk Menu,6330 S KOMENSKY AVE,1954.78,2017
13,Sidewalk Menu,5812 S NARRAGANSETT AVE,2272.37,2017
13,Sidewalk Menu,5759 S NORMANDY AVE,894.13,2017
13,Sidewalk Menu,5839 S NEWLAND AVE,484.66,2017
13,Sidewalk Menu,5855 S NEWCASTLE AVE,2206.49,2017
13,Sidewalk Menu,6733 S KILBOURN AVE,886.73,2017
13,Sidewalk Menu,3854 W 71ST ST,873.52,2017
13,Sidewalk Menu,5931 S NATCHEZ AVE,1337.44,2017
13,Sidewalk Menu,6153 S NARRAGANSETT AVE,350.26,2017
13,Sidewalk Menu,5811 S MEADE AVE,484.66,2017
13,Street Bump Outs Menu,ON S LAWLER AVE FROM W 63RD ST (6300 S) TO W 63RD PL (6330 S),3254.94,2017
13,Street Light Residential Staggered Piggy Back Menu,ON W 69TH PL FROM S PULASKI RD (4000 W) TO S HAMLIN AVE (3800 W), 178000.00,2017
13,Street Light Residential Staggered Piggy Back Menu,ON E 69TH PL FROM S HAMLIN AVE (3800 W) TO S CENTRAL PARK AVE (3600 W), 166000.00,2017
13,Street Light Upgrade Menu,3636 W 70TH ST,500.00,2017
13,Street Resurfacing Menu (1-5),ON W 65TH PL FROM S CENTRAL PARK AVE (3600 W) TO S LAWNDALE AVE (3700 W), 22803.67,2017
13,Street Resurfacing Menu (1-5),ON S NORDICA AVE FROM W 57TH ST (5700 S) TO W 58TH ST (5800 S),25986.91,2017
13,Street Resurfacing Menu (1-5),ON S NORDICA AVE FROM W 58TH ST (5800 S) TO W 59TH ST (5899 S),25793.47,2017
13,Street Resurfacing Menu,ON S NASHVILLE AVE FROM W 59TH ST (5900 S) TO W 60TH ST (6000 S),14272.45,2017
13,Street Resurfacing Menu,ON S NASHVILLE AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S),24368.96,2017
13,Street Speed Hump Menu,6300 S TRIPP AVE,3700.00,2017
13,Street Speed Hump Menu,3800 W 66TH ST,3700.00,2017
13,Street Speed Hump Menu,3900 W 66TH ST,3700.00,2017
13,Wentworth Park - Turf Baseball Field,S NARRAGANSETT AVE & W 56TH ST & S MOBILE AVE & W 58TH ST,300000.00,2017
14,Alley Resurfacing Menu (1-1),2534 W 50TH ST,33686.89,2017
14,Alley Resurfacing Menu,4401-4459 S TROY ST,33785.37,2017
14,Alley Resurfacing Menu,5201-5259 S FRANCISCO AVE,42991.75,2017
14,Alley Resurfacing Menu,5201-5259 S ALBANY AVE,41608.72,2017
14,Alley Speed Hump Menu,4747 S KEDVALE AVE,1400.00,2017
14,Alley Speed Hump Menu,S HOMAN AVE & W 53RD ST & S CHRISTIANA AVE & W 54TH ST,700.00,2017
14,Alley Speed Hump Menu,4904 S KOSTNER AVE,2100.00,2017
14,Alley Speed Hump Menu,S KEELER AVE & W 47TH ST & S TRIPP AVE & W 48TH ST,1400.00,2017
14,Alley Speed Hump Menu,S TRIPP AVE & W 47TH ST & S KILDARE AVE & W 48TH ST,1400.00,2017
14,Alley Speed Hump Replacement,4401-4459 S TROY ST,0.00,2017
14,Alley Speed Hump Replacement,5201-5259 S FRANCISCO AVE,0.00,2017
14,Alley Speed Hump Replacement,2534 W 50TH ST,0.00,2017
14,Curb & Gutter Menu,ON S WASHTENAW AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S), 52840.85,2017
14,Sidewalk Menu,ON S NEENAH AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S),15362.79,2017
14,Sidewalk Menu,ON S NEENAH AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S),28902.97,2017
14,Sidewalk Menu,ON S MASON AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S),25444.89,2017
14,Sidewalk Menu,ON S MAJOR AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S),20475.66,2017
14,Sidewalk Menu,ON S LOTUS AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S),36567.82,2017
14,Sidewalk Menu,ON S LARAMIE AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S),18002.01,2017
14,Sidewalk Menu,ON S NAGLE AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S),24611.75,2017
14,Sidewalk Menu,6401 W 52ND ST,3168.37,2017
14,Sidewalk Menu,ON S KEELER AVE FROM W 49TH ST (4900 S) TO W 50TH ST (5000 S),10506.25,2017
14,Sidewalk Menu,ON S KILDARE AVE FROM W 50TH ST (5000 S) TO W 51ST ST (5102 S),14567.85,2017
14,Sidewalk Menu,ON S MAJOR AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S),12213.74,2017
14,Sidewalk Menu,ON S MULLIGAN AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S),15207.16,2017
14,Sidewalk Menu,ON S TALMAN AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S),16878.18,2017
14,Sidewalk Menu,2651 W 51ST ST,3207.31,2017
14,Sidewalk Menu,5308 S TALMAN AVE,2772.16,2017
14,Sidewalk Menu,ON W 53RD PL FROM S SACRAMENTO AVE (3000 W) TO S ALBANY AVE (3100 W), 26067.90,2017
14,Sidewalk Menu,ON S WHIPPLE ST FROM W 57TH ST (5700 S) TO W 58TH ST (5800 S),9697.45,2017
14,Sidewalk Menu,ON S TRUMBULL AVE FROM W 46TH ST (4600 S) TO W 47TH ST (4700 S),21482.26,2017
14,Sidewalk Menu,ON S TRUMBULL AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S),15970.28,2017
14,Sidewalk Menu,ON S KILDARE AVE FROM W 48TH ST (4800 S) TO W 49TH ST (4900 S),23374.79,2017
14,Sidewalk Menu,ON S LATROBE AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S),19848.95,2017
14,Sidewalk Menu,ON S LATROBE AVE FROM W 52ND ST (5200 S) TO S ARCHER AVE (5700 S), 17940.22,2017
14,Sidewalk Menu,ON S LOREL AVE FROM W 52ND ST (5200 S) TO S ARCHER AVE (5750 S),27386.37,2017
14,Sidewalk Menu,ON S LUNA AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S),12441.25,2017
14,Sidewalk Menu,ON S LUNA AVE FROM W 52ND ST (5200 S) TO W 54TH ST (5400 S),13848.29,2017
14,Sidewalk Menu,ON S LUNA AVE FROM W 52ND ST (5200 S) TO S ARCHER AVE (5870 S),15672.28,2017
14,Sidewalk Menu,5300 S CENTRAL AVE,9446.31,2017
14,Sidewalk Menu,ON S PARKSIDE AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S),15566.98,2017
14,Sidewalk Menu,ON S MAYFIELD AVE FROM W 53RD ST (5300 S) TO S ARCHER AVE (6080 S), 9137.35,2017
14,Sidewalk Menu,ON S WHIPPLE ST FROM W 57TH ST (5700 S) TO W 58TH ST (5800 S),2515.03,2017
14,Street Resurfacing Menu (1-5),ON W 53RD ST FROM S SACRAMENTO AVE (3000 W) TO S CALIFORNIA AVE (2800 W), 120627.59,2017
14,Street Resurfacing Menu (1-5),ON S MEADE AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S),49390.46,2017
14,Street Resurfacing Menu (1-5),ON S LEAMINGTON AVE FROM W 51ST ST (5100 S) TO S ARCHER AVE (5640 S), 77626.51,2017
14,Street Resurfacing Menu,ON S NATCHEZ AVE FROM W 51ST ST (5100 S) TO W 53RD ST (5300 S),110081.80,2017
14,Street Resurfacing Menu,ON W 52ND ST FROM S WHIPPLE ST (3030 W) TO S SACRAMENTO AVE (3000 W), 19133.98,2017
14,Street Resurfacing Menu,ON W 52ND ST FROM S MOZART ST (2830 W) TO S CALIFORNIA AVE (2800 W), 20454.94,2017
14,Street Resurfacing Menu,ON W 52ND ST FROM S RICHMOND ST (2930 W) TO S MOZART ST (2830 W), 21136.90,2017
14,Street Resurfacing Menu,ON W 52ND ST FROM S RICHMOND ST (2930 W) TO S MOZART ST (2830 W), 5267.46,2017
14,Street Resurfacing Menu,ON S MEADE AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S),54587.60,2017
14,Street Resurfacing Menu,ON S CHRISTIANA AVE FROM W 53RD ST (5300 S) TO W 55TH ST (5500 S), 98944.54,2017
14,Street Speed Hump Menu,ON W 54TH PL FROM S SACRAMENTO AVE (3000 W) TO S KEDZIE AVE (3200 W), 7400.00,2017
14,Street Speed Hump Menu,ON S LARAMIE AVE FROM W 52ND ST (5200 S) TO S ARCHER AVE (5300 S), 1850.00,2017
14,Street Speed Hump Menu,ON S LEAMINGTON AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S), 3700.00,2017
14,Street Speed Hump Menu,ON W 54TH ST FROM S KEDZIE AVE (3200 W) TO S SACRAMENTO AVE (3000 W), 7400.00,2017
14,Street Speed Hump Menu,ON W 53RD ST FROM S SACRAMENTO AVE (3000 W) TO S WHIPPLE ST (3030 W), 1850.00,2017
14,Street Speed Hump Menu,ON S FAIRFIELD AVE FROM W 54TH ST (5400 S) TO W 55TH ST (5500 S),3700.00,2017
14,Street Speed Hump Menu,ON S MAPLEWOOD AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S), 3700.00,2017
14,Street Speed Hump Menu,ON S ST LOUIS AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S),3700.00,2017
14,Street Speed Hump Menu,ON W 53RD ST FROM S WHIPPLE ST (3030 W) TO S ALBANY AVE (3100 W), 3700.00,2017
14,Street Speed Hump Menu,ON W 53RD ST FROM S ALBANY AVE (3100 W) TO S KEDZIE AVE (3200 W), 1850.00,2017
14,Street Speed Hump Menu,ON S MAJOR AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S),3700.00,2017
15,Alley Resurfacing Menu (1-1),S LAFLIN ST & W 46TH ST & S BISHOP ST & W 47TH ST,4244.09,2017
15,Alley Resurfacing Menu,S WINCHESTER AVE & W 47TH ST & S WOLCOTT AVE & W 48TH ST,26589.44,2017
15,Alley Speed Hump Menu,S HOYNE AVE & W 47TH ST & S SEELEY AVE & W 48TH ST,700.00,2017
15,Alley Speed Hump Menu,S SEELEY AVE & W 48TH ST & S DAMEN AVE & W 49TH ST,2800.00,2017
15,Alley Speed Hump Menu,S DAMEN AVE & W 47TH ST & S WINCHESTER AVE & W 48TH ST,700.00,2017
15,Alley Speed Hump Menu,S DAMEN AVE & W 48TH ST & S WINCHESTER AVE & W 49TH ST,1400.00,2017
15,Alley Speed Hump Menu,S WINCHESTER AVE & W 47TH ST & S WOLCOTT AVE & W 48TH ST,4200.00,2017
15,Alley Speed Hump Menu,S WINCHESTER AVE & W 48TH ST & S WOLCOTT AVE & W 49TH ST,1400.00,2017
15,Alley Speed Hump Menu,S WOLCOTT AVE & W 47TH ST & S HONORE ST & W 48TH ST,2100.00,2017
15,Alley Speed Hump Menu,S WOLCOTT AVE & W 48TH ST & S HONORE ST & W 49TH ST,1400.00,2017
15,Alley Speed Hump Menu,S HONORE ST & W 48TH ST & S WOOD ST & W 49TH ST,700.00,2017
15,Alley Speed Hump Menu,S WOOD ST & W 47TH ST & S HERMITAGE AVE & W 48TH ST,4200.00,2017
15,Alley Speed Hump Menu,S WOOD ST & W 48TH ST & S HERMITAGE AVE & W 49TH ST,2800.00,2017
15,Alley Speed Hump Menu,S HERMITAGE AVE & W 47TH ST & S PAULINA ST & W 48TH ST,3500.00,2017
15,Alley Speed Hump Menu,S HERMITAGE AVE & W 48TH ST & S PAULINA ST & W 49TH ST,2100.00,2017
15,Alley Speed Hump Removal Menu,S SEELEY AVE & W 48TH ST & S DAMEN AVE & W 49TH ST,2800.00,2017
15,Diagonal Parking Menu,S FAIRFIELD AVE & W 47TH ST,27015.50,2017
15,Floodlight Menu,4255 S MOZART ST:S CAMPBELL AVE & W 44TH ST:S SACRAMENTO AVE & W POPE JOHN PAUL II DR, 2700.00,2017
15,Miscellaneous Other Projects,,10000.00,2017
15,Street Light Piggy Back Only Menu,ON S HONORE ST FROM W GARFIELD BLVD (5500 S) TO W 57TH ST (5700 S), 24000.00,2017
15,Street Light Piggy Back Only Menu,ON S PAULINA ST FROM W 59TH ST (5900 S) TO W 61ST ST (6100 S),22953.00,2017
15,Street Light Residential Staggered Piggy Back Menu,ON S RICHMOND ST FROM W POPE JOHN PAUL II DR (4300 S) TO W 47TH ST (4700 S), 375000.00,2017
15,Street Light Residential Staggered Piggy Back Menu,ON S FRANCISCO AVE FROM W POPE JOHN PAUL II DR (4300 S) TO W 47TH ST (4700 S), 350000.00,2017
15,Street Light Residential Staggered Piggy Back Menu,ON S SACRAMENTO AVE FROM W 45TH ST (4500 S) TO W 47TH ST (4700 S), 166000.00,2017
15,Street Resurfacing Menu,ON S HONORE ST FROM W GARFIELD BLVD (5500 S) TO W 57TH ST (5700 S), 94329.72,2017
15,Street Resurfacing Menu,ON S HONORE ST FROM W 65TH ST (6500 S) TO W MARQUETTE RD (6700 S), 96617.77,2017
15,Street Speed Hump Menu,ON S PAULINA ST FROM W 47TH ST (4700 S) TO W 49TH ST (4900 S),7400.00,2017
15,Street Speed Hump Menu,ON S HERMITAGE AVE FROM W 47TH ST (4700 S) TO W 49TH ST (4900 S), 7400.00,2017
15,Street Speed Hump Menu,ON S WOOD ST FROM W 47TH ST (4700 S) TO W 49TH ST (4900 S),7400.00,2017
15,Street Speed Hump Menu,ON S HONORE ST FROM W 47TH ST (4700 S) TO W 49TH ST (4900 S),7400.00,2017
15,Street Speed Hump Menu,ON S WOLCOTT AVE FROM W 47TH ST (4700 S) TO W 49TH ST (4900 S),7400.00,2017
15,Street Speed Hump Menu,ON S WINCHESTER AVE FROM W 48TH ST (4800 S) TO W 49TH ST (4900 S), 3700.00,2017
15,Street Speed Hump Menu,ON W 48TH ST FROM S DAMEN AVE (2000 W) TO S HOYNE AVE (2100 W), 3700.00,2017
15,Street Speed Hump Menu,ON W 49TH ST FROM S PAULINA ST (1700 W) TO S HOYNE AVE (2100 W), 14800.00,2017
15,Street Speed Hump Menu,ON S HOYNE AVE FROM W 47TH ST (4700 S) TO W 48TH ST (4800 S),3700.00,2017
15,Street Speed Hump Menu,ON W 48TH ST FROM S WOLCOTT AVE (1900 W) TO S HONORE ST (1830 W), 1850.00,2017
15,Street Speed Hump Replacement,ON S HONORE ST FROM W 65TH ST (6500 S) TO W MARQUETTE RD (6700 S), 0.00,2017
15,Traffic Signal Modernization Design Menu,S WESTERN AVE & W 48TH PL, 25000.00,2017
16,Alley Resurfacing Menu,W 63RD ST & S MAPLEWOOD AVE & W 62ND ST & S CAMPBELL AVE,32994.29,2017
16,Alley Speed Hump Menu,1939 W MARQUETTE RD:W MARQUETTE RD & S DAMEN AVE & W 68TH ST & S WINCHESTER AVE, 700.00,2017
16,Alley Speed Hump Menu,5316 S HAMILTON AVE,1400.00,2017
16,Alley Speed Hump Replacement,W 63RD ST & S MAPLEWOOD AVE & W 62ND ST & S CAMPBELL AVE,0.00,2017
16,50/50 Neighborhood Arts Program,,10000.00,2017
16,Sidewalk Menu,ON W 65TH ST FROM S LOOMIS BLVD (1400 W) TO S BISHOP ST (1430 W), 49179.06,2017
16,Sidewalk Menu,6419 S CARPENTER ST,2422.56,2017
16,Sidewalk Menu,5136 S DAMEN AVE,6903.89,2017
16,Sidewalk Menu,5236 S DAMEN AVE,10895.92,2017
16,Sidewalk Menu,5300 S HOYNE AVE,29228.86,2017
16,Sidewalk Menu,6353-6357 S MARSHFIELD AVE,29366.30,2017
16,Sidewalk Menu,6129 S SEELEY AVE,31603.47,2017
16,Sidewalk Menu,6700 S HONORE ST,107833.43,2017
16,Sidewalk Menu,5800 S MAPLEWOOD AVE,88297.53,2017
16,Sidewalk Menu,6300 S MAPLEWOOD AVE,108099.91,2017
16,Sidewalk Menu,6200 S MOZART ST,26393.87,2017
16,Sidewalk Menu,6100 S MOZART ST,79087.13,2017
16,Sidewalk Menu,5700 S MOZART ST,38273.88,2017
16,Sidewalk Menu,5500 S FRANCISCO AVE,86228.86,2017
16,Sidewalk Menu,6200 S FRANCISCO AVE,41447.84,2017
16,Sidewalk Menu,6000 S WHIPPLE ST,102490.08,2017
16,Sidewalk Menu,ON W 62ND ST FROM S WHIPPLE ST (3030 W) TO S ALBANY AVE (3100 W), 58326.77,2017
16,Sidewalk Menu,5236 S DAMEN AVE,8150.77,2017
16,Sidewalk Menu,2015 W MARQUETTE RD,7652.18,2017
16,Sidewalk Menu,1300-1302 W 64TH ST,1468.75,2017
16,Sidewalk Menu,ON S PAULINA ST FROM W 57TH ST (5700 S) TO W 58TH ST (5800 S),30461.85,2017
16,Street Light Upgrade Menu,5638 S MORGAN ST,500.00,2017
16,Street Resurfacing Menu (1-5),ON W 61ST ST FROM S THROOP ST (1300 W) TO S ASHLAND AVE (1600 W), 177710.58,2017
16,Street Resurfacing Menu (1-5),ON W 62ND ST FROM S CALIFORNIA AVE (2800 W) TO S FRANCISCO AVE (2900 W), 22242.27,2017
16,Street Resurfacing Menu,ON W 68TH ST FROM S HONORE ST (1830 W) TO S WOLCOTT AVE (1900 W), 27183.63,2017
16,Street Resurfacing Menu,ON W 68TH ST FROM S DAMEN AVE (2000 W) TO S WINCHESTER AVE (1930 W), 21600.83,2017
16,Street Resurfacing Menu,ON S LAFLIN ST FROM W 63RD ST (6300 S) TO W 64TH ST (6400 S),52203.31,2017
16,Street Resurfacing Menu,6600-6610 S LAFLIN ST,7452.17,2017
16,Street Speed Hump Menu,6400 S PEORIA ST:ON S PEORIA ST FROM W 64TH ST (6400 S) TO W 65TH ST (6500 S), 3700.00,2017
16,Street Speed Hump Menu,ON S OAKLEY AVE FROM W MARQUETTE RD (6700 S) TO W 68TH ST (6800 S):6700 S OAKLEY AVE, 3700.00,2017
16,Street Speed Hump Menu,ON S WASHTENAW AVE FROM W 57TH ST (5700 S) TO W 58TH ST (5800 S):5700 S WASHTENAW AVE, 3700.00,2017
16,Street Speed Hump Menu,ON S JUSTINE ST FROM W 65TH ST (6500 S) TO W 66TH ST (6600 S),3700.00,2017
16,Street Speed Hump Menu,ON S CAMPBELL AVE FROM W 66TH ST (6600 S) TO W MARQUETTE RD (6700 S), 3700.00,2017
16,Street Speed Hump Menu,ON S ROCKWELL ST FROM W 63RD ST (6300 S) TO W 64TH ST (6400 S),3700.00,2017
16,Street Speed Hump Replacement,ON S LAFLIN ST FROM W 63RD ST (6300 S) TO W 64TH ST (6400 S),0.00,2017
17,Alley Apron Menu,6801 S CLAREMONT AVE,15386.68,2017
17,Alley Apron Menu,8244 S WOLCOTT AVE,16259.16,2017
17,Alley Apron Menu,8245 S WOLCOTT AVE,13424.22,2017
17,Alley Apron Menu,8242 S HONORE ST,11112.67,2017
17,Alley Apron Menu,S SPAULDING AVE & W 71ST ST:3257 W 71ST ST,10481.07,2017
17,Alley Resurfacing Menu (1-1),7050 S WASHTENAW AVE,35774.65,2017
17,Alley Resurfacing Menu,7923 S NORMAL AVE,24755.42,2017
17,Alley Resurfacing Menu,1140 W 79TH ST,15039.59,2017
17,Alley Speed Hump Menu,7200 S DAMEN AVE,1400.00,2017
17,Alley Speed Hump Menu,7200 S HOYNE AVE,1400.00,2017
17,Alley Speed Hump Menu,7200 S SEELEY AVE,1400.00,2017
17,Alley Speed Hump Replacement,7050 S WASHTENAW AVE,0.00,2017
17,Concrete Alley Menu,7915 S HALSTED ST,165000.00,2017
17,Curb & Gutter Menu,7533 S WOOD ST,2179.20,2017
17,50/50 Neighborhood Arts Program,,10000.00,2017
17,Sidewalk Menu,3501-3507 W 72ND ST,8455.87,2017
17,Sidewalk Menu,3553 W 74TH ST,3410.64,2017
17,Sidewalk Menu,3518-3520 W 74TH ST,3969.37,2017
17,Sidewalk Menu,3455-3459 W 73RD ST,4071.39,2017
17,Sidewalk Menu,7424-7426 S PEORIA ST,819.22,2017
17,Sidewalk Menu,7259 S PAULINA ST,11235.09,2017
17,Sidewalk Menu,6940 S TALMAN AVE,3299.60,2017
17,Sidewalk Menu,7000 S HERMITAGE AVE,8631.88,2017
17,Sidewalk Menu,6629 S ALBANY AVE,3584.82,2017
17,Sidewalk Menu,6626 S ALBANY AVE,1965.86,2017
17,Sidewalk Menu,6634-6636 S ALBANY AVE,5947.54,2017
17,Street Light Upgrade Menu,1311 W 78TH ST:7600 S MARSHFIELD AVE,1000.00,2017
17,Street Light Upgrade Menu,ON S PAULINA ST FROM W 72ND ST (7200 S) TO W 73RD ST (7300 S),1500.00,2017
17,Street Resurfacing Menu (1-5),7600-7900 S WOOD ST,134818.40,2017
17,Street Resurfacing Menu (1-5),ON W 75TH PL FROM S ASHLAND AVE (1600 W) TO S PAULINA ST (1700 W), 47436.43,2017
17,Street Resurfacing Menu,ON W 72ND PL FROM S ST LOUIS AVE (3500 W) TO S HOMAN AVE (3400 W), 103919.06,2017
17,Street Resurfacing Menu,ON S WASHTENAW AVE FROM W LITHUANIAN PLAZA CT (6900 S) TO W 70TH ST (7000 S), 54439.14,2017
17,Street Resurfacing Menu,ON W 75TH PL FROM S PAULINA ST (1700 W) TO S WOOD ST (1800 W),85409.11,2017
17,Street Resurfacing Menu,ON S NORMAL AVE FROM W 80TH ST (8000 S) TO W 81ST ST (8100 S),61966.03,2017
17,Street Resurfacing Menu,ON W 72ND ST FROM S HONORE ST (1830 W) TO S WINCHESTER AVE (1930 W), 36367.34,2017
17,Street Resurfacing Menu,ON W 68TH ST FROM S WASHTENAW AVE (2700 W) TO S TALMAN AVE (2630 W), 36953.78,2017
17,Street Resurfacing Menu,ON S EGGLESTON AVE FROM W 76TH ST (7600 S) TO W 79TH ST (7900 S), 140319.80,2017
17,Street Resurfacing Menu,ON W 80TH ST FROM S MAY ST (1130 W) TO S PEORIA ST (900 W),64710.05,2017
17,Street Resurfacing Menu,ON S WASHTENAW AVE FROM W 70TH ST (7000 S) TO W 71ST ST (7100 S), 49288.79,2017
17,Street Resurfacing Menu,ON S HOYNE AVE FROM W 71ST ST (7100 S) TO W 71ST PL (7130 S),18594.66,2017
17,Street Resurfacing Menu,ON E 80TH ST FROM S WINCHESTER AVE (1930 W) TO S DAMEN AVE (2000 W), 26727.01,2017
17,Street Resurfacing Menu,ON E 70TH ST FROM S BELL AVE (2230 W) TO S WESTERN AVE (2400 W),70146.45,2017
17,Street Speed Hump Menu,7200 S SEELEY AVE:ON S SEELEY AVE FROM W 72ND ST (7200 S) TO W 73RD ST (7300 S), 3700.00,2017
17,Street Speed Hump Menu,ON W 72ND PL FROM S LAFLIN ST (1500 W) TO S LOOMIS BLVD (1400 W):1400-1500 W 72ND PL, 3700.00,2017
17,Street Speed Hump Replacement,ON S NORMAL AVE FROM W 76TH ST (7600 S) TO W 79TH ST (7900 S),0.00,2017
17,Street Speed Hump Replacement,ON W 72ND ST FROM S HONORE ST (1830 W) TO S WINCHESTER AVE (1930 W), 0.00,2017
17,Street Speed Hump Replacement,ON S EGGLESTON AVE FROM W 76TH ST (7600 S) TO W 79TH ST (7900 S), 0.00,2017
17,Street Speed Hump Replacement,ON S HOYNE AVE FROM W 72ND ST (7200 S) TO W 72ND PL (7230 S),0.00,2017
17,Street Speed Hump Replacement,7600-7900 S WOOD ST,0.00,2017
18,Alley Resurfacing Menu (1-1),S CAMPBELL AVE & W 76TH ST & S MAPLEWOOD AVE & W 77TH ST,6285.24,2017
18,Alley Resurfacing Menu,S ROCKWELL ST & W 73RD ST & S TALMAN AVE & W 74TH ST,25880.06,2017
