ward,type,location,year,est_cost,id,address,lat,long,query
35,Miscellaneous-CDOT,2400 N. ALBANY,2008,100000,30603,2400 N. ALBANY,41.9245977,-87.704746599999993,google
36,Miscellaneous-CDOT,2400 Newland-ChainLink Fence,2006,5759,31457,2400 Newland-ChainLink Fence,41.9240605,-87.7989162,google
12,Street Speed Hump Menu,2400 S TROY ST,2019,4700,10226,2400 S TROY ST,41.8480186,-87.7042228,google
1,Miscellaneous CDOT Projects,2400 S WESTERN AVE,2021,660,968,2400 S WESTERN AVE,41.92494775600005,-87.68764811799997,census
12,Street Lighting,2400 W BROSS AV,2009,1500,9669,2400 W BROSS AV,41.83357727500004,-87.68523965799994,census
47,Curb & Gutter Menu,2400 W CUYLER AVE,2022,15982.48,41359,2400 W CUYLER AVE,41.95494256000006,-87.68853960599995,census
12,Bollard Menu,2400 W PERSHING RD,2010,1890,9700,2400 W PERSHING RD,41.82297311200006,-87.68555006199995,census
47,Sidewalk Menu,2400 W WARNER AVE,2021,944.71,41301,2400 W WARNER AVE,41.95676356800004,-87.68859556299998,census
43,Alley Resurfacing Menu,2401 N LINCOLN AVE,2018,16353.35,37910,2401 N LINCOLN AVE,41.92601168600004,-87.64954013799996,census
31,Bus Pad,2401 N PULASKI RD,2017,42588.72,27557,2401 N PULASKI RD,41.925088792000054,-87.72677929599996,census
2,Street Lighting,2401 S WABASH AV,2009,1000,1635,2401 S WABASH AV,41.84917849000004,-87.62540402099995,census
1,Chicago Park District,2402 N WASHTENAW AVE,2014,300000,592,2402 N WASHTENAW AVE,41.925156,-87.6952824,google
1,Chicago Park District,2402 N WASHTENAW AVE,2015,445000,634,2402 N WASHTENAW AVE,41.925156,-87.6952824,google
25,Miscellaneous CDOT Projects,2403 S WENTWORTH AVE,2019,12278.22,22140,2403 S WENTWORTH AVE,NA,NA,census
7,Sidewalk Menu,2404 E 86TH ST,2022,12135.71,5775,2404 E 86TH ST,41.73901988600005,-87.56597567299997,census
35,Street Light Upgrade Menu,2410 N ST LOUIS AVE,2021,500,31298,2410 N ST LOUIS AVE,41.92509774000007,-87.71456985099996,census
43,In-Road State Law Stop For Pedestrians Signs Menu,2411 N CANNON DR,2018,350,37931,2411 N CANNON DR,41.926237806000074,-87.63388161299997,census
22,Alley Apron Menu,2411 S KEDVALE AVE,2022,12998,19168,2411 S KEDVALE AVE,41.847468363000075,-87.72787415999994,census
28,Alley Apron Menu,2411 W TAYLOR ST,2020,28496.9,24739,2411 W TAYLOR ST,41.86933251500005,-87.68662862599996,census
26,Sidewalk Menu,2411 W WALTON ST,2018,36292.52,22919,2411 W WALTON ST,41.898457085000075,-87.68737779499997,census
25,Bollard Menu,2412 S BELL AVE,2022,955.8,22275,2412 S BELL AVE,41.8480164,-87.6822932,google
12,Street Lighting,2412 S BOULEVARD WY,2011,500,9734,2412 S BOULEVARD WY,41.84734667300006,-87.69933227399997,census
1,Bollard Menu,2412 W MOFFAT ST,2016,1724.04,646,2412 W MOFFAT ST,41.91485772300007,-87.68821755199997,census
7,Alley Resurfacing Menu,2414 E 89TH ST,2019,6927.17,5642,2414 E 89TH ST,41.73355675800008,-87.56525822799995,census
31,Street Light Upgrade Menu,2414 N LOTUS AVE,2022,500,27777,2414 N LOTUS AVE,41.92476004000008,-87.76232886799994,census
30,Bollard Menu,2414 N LUNA AV,2006,714,25674,2414 N LUNA AV,41.924727920000066,-87.76479145299999,census
30,Alley Apron Menu,2414 N MCVICKER AVE,2019,10560.19,26520,2414 N MCVICKER AVE,41.92454055500008,-87.77696125799997,census
30,Alley Apron Menu,2415 N LOTUS AVE,2019,12096.26,26519,2415 N LOTUS AVE,41.92476032800005,-87.76231413699998,census
30,Bollard Menu,2415 N LUNA AV,2007,1293,25774,2415 N LUNA AV,41.92472816000003,-87.76477671899994,census
30,Bollard Menu,2415 N LUNA AVE,2015,1281,26239,2415 N LUNA AVE,41.92472816000003,-87.76477671899994,census
30,Alley Speed Hump Menu,2415 N LUNA AVE,2017,700,26373,2415 N LUNA AVE,41.92472816000003,-87.76477671899994,census
30,Street Light Upgrade,2415 N MAJOR AVE,2015,400,26303,2415 N MAJOR AVE,41.924714582000036,-87.76844053499997,census
30,Bollard Menu,2415 N MANGO AV,2007,2142,25777,2415 N MANGO AV,41.92469119300006,-87.76965447999999,census
30,Alley Apron Menu,2415 N MCVICKER AVE,2019,9523.74,26521,2415 N MCVICKER AVE,41.92454427900003,-87.77694664699999,census
12,Bollard Menu,2415 W 46 PL,2005,2142,9390,2415 W 46 PL,41.809328608000044,-87.68563180899997,census
47,Alley Apron Menu,2415 W PENSACOLA AVE,2019,13495.02,41174,2415 W PENSACOLA AVE,41.960391816000026,-87.68976890399995,census
47,Bollard Menu,2415 W WILSON AV,2007,714,40419,2415 W WILSON AV,41.96484852400005,-87.68944421599997,census
15,Alley Speed Hump Menu,2416 S WESTERN AVE,2020,466.666666666667,13725,2416 S WESTERN AVE,41.92552458100005,-87.68766991499996,census
12,Bollard Menu,2416 W 46 ST,2006,647,9440,2416 W 46 ST,41.810244854000075,-87.68581863599996,census
47,Alley Apron Menu,2416 W PENSACOLA AVE,2020,25999.11,41213,2416 W PENSACOLA AVE,41.96040438400007,-87.68951778799999,census
47,Sidewalk Menu,2416 W WARNER AVE,2020,11149.68,41241,2416 W WARNER AVE,41.95675885300005,-87.68933769399996,census
15,Alley Speed Hump Menu,2417 S WESTERN AVE,2020,466.666666666667,13725,2417 S WESTERN AVE,41.92535030200003,-87.68764837199996,census
43,Alley Apron Menu,2418 N GENEVA TER,2016,9359.86,37779,2418 N GENEVA TER,41.92643030900007,-87.64398785199995,census
1,Sidewalk Menu,2418 W CORTEZ ST,2019,2278.1,870,2418 W CORTEZ ST,41.90029096000006,-87.68799729299997,census
47,Sidewalk Menu,2419 W BELLE PLAINE AVE,2018,3474.75,41161,2419 W BELLE PLAINE AVE,41.95583804300003,-87.68953848499996,census
32,Miscellaneous CDOT Projects,2420 N LINDEN PL,2021,150,28620,2420 N LINDEN PL,41.925701451000066,-87.70361874699995,census
12,POD Relocation,2420 W 35TH ST,2019,1800,10183,2420 W 35TH ST,41.83027397400008,-87.68604961999995,census
12,POD Camera,2420 W. 35 th St. (2010,2011,1074,9774,2420 W. 35 th St. (2010,41.83027397400008,-87.68604961999995,census
12,POD Camera,2420 W. 35 th St.,2009,365,9678,2420 W. 35 th St.,41.83027397400008,-87.68604961999995,census
12,POD Camera,"2420 W. 35 th St.(TPC = $22 ,500 - 2011 , 2010 ,",2010,21061,9726,"2420 W. 35 th St.(TPC = $22 ,500 - 2011 , 2010 ,",41.830502,-87.6860183,google
43,Alley Apron Menu,2421 N RACINE AVE,2016,10354.9,37782,2421 N RACINE AVE,41.9258979,-87.6582082,google
47,Curb & Gutter Menu,2422 W BERENICE AVE,2017,5950.87,41057,2422 W BERENICE AVE,41.95128445300003,-87.68947520799998,census
25,Curb & Gutter Menu,2423 W 25TH ST,2022,54407.79,22277,2423 W 25TH ST,41.8465762,-87.6866002,google
12,Street Light Upgrade,2423 W PERSHING RD,2014,400,9913,2423 W PERSHING RD,41.822954192000054,-87.68592904499997,census
40,Street Light Upgrade Menu,2424 W BRYN MAWR AVE,2021,500,35416,2424 W BRYN MAWR AVE,41.98317061000006,-87.69048131999995,census
1,Miscellaneous-Other,2425 W North Ave - City-owned lot (landscaping),2008,25000,305,2425 W North Ave - City-owned lot,41.9100419,-87.6882938,google
1,Alley Resurfacing Menu,2426 W NORTH AVE,2019,24877.375,832,2426 W NORTH AVE,41.9105422,-87.6882711,google
43,In-Road State Law Stop For Pedestrians Signs Menu,2428 N CANNON DR,2017,350,37884,2428 N CANNON DR,41.93129877100006,-87.63731813299995,census
43,Diversey Turf Field - Safety Netting,243 W DIVERSEY PKWY,2022,134000,38085,243 W DIVERSEY PKWY,41.9328621,-87.6363078,google
47,Curb & Gutter Menu,2430 W ROSCOE ST,2018,17315.31,41134,2430 W ROSCOE ST,41.943097445000035,-87.68897284399998,census
31,Street Light Upgrade Menu,2431 N LOTUS AVE,2022,500,27778,2431 N LOTUS AVE,41.92495509200006,-87.76232101099998,census
30,Sidewalk Menu,2432 N MENARD AVE,2017,3436.87,26403,2432 N MENARD AVE,41.924855552000054,-87.77089095799994,census
15,Bollard Menu,2432 W 45TH ST,2021,495.91,13794,2432 W 45TH ST,41.812057964000076,-87.68593270699995,census
12,Sidewalk Menu,2433 S HOMAN AVE,2018,2249.23,10102,2433 S HOMAN AVE,41.8470511,-87.7097664,google
22,Water/Sewer,2434 S Kildare Ave,2007,11150,18580,2434 S Kildare Ave,41.846679,-87.7316521,google
47,Sidewalk Menu,2434 W BERTEAU AVE,2021,2842.38,41302,2434 W BERTEAU AVE,41.95766637100007,-87.69020176699996,census
47,Curb & Gutter Menu,2434 W CUYLER AVE,2018,4608.8,41135,2434 W CUYLER AVE,41.95493540900003,-87.68969319999997,census
35,Street Light Upgrade Menu,2435 N DRAKE AVE,2021,500,31299,2435 N DRAKE AVE,41.9257701,-87.7155301,google
40,Alley Resurfacing Menu,2435 W AINSLIE ST,2018,8494.585,35307,2435 W AINSLIE ST,41.9706034,-87.6904139,google
26,Sidewalk Menu,2435 W SUPERIOR ST,2016,3356.29,22813,2435 W SUPERIOR ST,41.89480862200003,-87.68811360699999,census
29,Concrete Alley Menu,2436 N NEVA AVE,2019,18147.875,25381,2436 N NEVA AVE,41.924544973000025,-87.80441174999999,census
29,Concrete Alley Menu,2436 N NEVA AVE,2019,1628.615,25382,2436 N NEVA AVE,41.924544973000025,-87.80441174999999,census
47,Concrete Alley Menu,2436 W ADDISON ST,2020,5997.72,41221,2436 W ADDISON ST,41.94673837100004,-87.68962833399996,census
26,Alley Speed Hump Menu,2436 W HURON ST,2019,700,22969,2436 W HURON ST,41.8941132,-87.6882553,google
47,Curb & Gutter Menu,2437 W CUYLER AVE,2017,3049.39,41056,2437 W CUYLER AVE,41.9546953,-87.6899881,google
29,Sidewalk Menu,2438 N NEVA AVE,2022,12916.4,25568,2438 N NEVA AVE,41.92456382000006,-87.80441237399998,census
12,Street Light Upgrade Menu,2438 S CHRISTIANA AVE,2016,1250,9989,2438 S CHRISTIANA AVE,41.847344890000045,-87.70878301499994,census
25,Pole Painting,2439 S OAKLEY AV,2006,29950,21463,2439 S OAKLEY AV,41.8472819,-87.6828431,google
25,Street Lighting,2439 S OAKLEY AV,2006,44800,21465,2439 S OAKLEY AV,41.8472819,-87.6828431,google
25,Street Lighting,2439 S OAKLEY AV,2006,5200,21466,2439 S OAKLEY AV,41.8472819,-87.6828431,google
25,Street Lighting,2439 S OAKLEY AV,2006,1500,21467,2439 S OAKLEY AV,41.8472819,-87.6828431,google
50,Street Light Upgrade Menu,2439 W FARGO AVE,2021,500,43517,2439 W FARGO AVE,42.016776579000066,-87.69173581799998,census
1,Sidewalk Menu,2439 W FULLERTON AVE,2019,31874.46,875,2439 W FULLERTON AVE,41.9246975,-87.6892579,google
2,Miscellaneous-CDOT,2439 W Warren,2008,7963,1339,2439 W Warren,41.88207957800006,-87.68728842399997,census
1,Alley Resurfacing Menu (1-1),2440 N WESTERN AVE,2019,13048.04,831,2440 N WESTERN AVE,41.92619070400008,-87.68769519099999,census
12,Sidewalk Menu,2440 S FRANCISCO AVE,2018,1511.44,10112,2440 S FRANCISCO AVE,41.847033983000074,-87.69776847099996,census
47,Speed Indicator Signs,2440 W IRVING PARK RD,2020,14000,41258,2440 W IRVING PARK RD,41.954027377000045,-87.68985028499998,census
12,Sidewalk Menu,2442 S CALIFORNIA AVE,2018,8015.13,10083,2442 S CALIFORNIA AVE,41.84716985800003,-87.69531273799998,census
12,Floodlight Menu,2443 W 34TH ST,2018,900,10073,2443 W 34TH ST,41.83206262600004,-87.68654355199999,census
43,In-Road State Law Stop For Pedestrians Sign Menu,2444 N CLARK ST,2022,175,38088,2444 N CLARK ST,41.9266336,-87.641512,google
47,Alley Speed Hump Menu,2445 W CULLOM AVE,2021,700,41276,2445 W CULLOM AVE,41.9592734,-87.6904168,google
47,Alley Speed Hump Menu,2445 W CULLOM AVE,2022,700,41351,2445 W CULLOM AVE,41.9592734,-87.6904168,google
32,Sidewalk Menu,2449 N ASHLAND AVE,2016,6467.53,28366,2449 N ASHLAND AVE,41.9265702,-87.6678705,google
21,Street Lighting,245 WEST 91 ST,2008,400,17737,245 WEST 91 ST,41.7287208,-87.6305484,google
12,Street Light Piggy Back Only Menu,2451 S ASHLAND AVE,2018,14422,10134,2451 S ASHLAND AVE,41.8472926,-87.6652,google
7,Miscellaneous Other Projects,2454 E 75TH ST,2018,120,5600,2454 E 75TH ST,41.75901866700008,-87.56447623099996,census
22,Alley Resurfacing Menu,2454 S HARDING AVE,2019,15123.555,19006,2454 S HARDING AVE,41.8463463,-87.7236301,google
43,Miscellaneous CDOT Projects,2455 N SEMINARY AVE,2018,616.190476190476,37944,2455 N SEMINARY AVE,41.92660934500003,-87.65606424199996,census
1,Sidewalk Menu,2457 N FAIRFIELD AVE,2019,17015.2,863,2457 N FAIRFIELD AVE,41.92609592200006,-87.69622821099995,census
30,Sidewalk Menu,2457 N MANGO AVE,2019,9862.98,26572,2457 N MANGO AVE,41.92516728700008,-87.76967112099999,census
30,Alley Apron Menu,2457 N MEADE AVE,2017,17084.09,26358,2457 N MEADE AVE,41.924949291000075,-87.77817546299997,census
12,Street Light Upgrade,2457 S KEDZIE AVE,2012,400,9806,2457 S KEDZIE AVE,41.92549549800003,-87.70758067399998,census
30,Alley Apron Menu,2458 N AUSTIN AVE,2019,17170.06,26515,2458 N AUSTIN AVE,41.92509104900006,-87.77576477299993,census
22,Alley Apron Menu,2458 S LAWNDALE AVE,2019,22528.18,19003,2458 S LAWNDALE AVE,41.846943242000066,-87.71730644599995,census
22,Alley Apron Menu,2458 S RIDGEWAY AVE,2018,12591.955,18952,2458 S RIDGEWAY AVE,41.8463208,-87.7187858,google
12,Street Light Residential,2458 W 38TH ST,2013,40000,9859,2458 W 38TH ST,41.824771234000025,-87.68714272399995,census
15,Sidewalk Menu,2458 W 47TH ST,2016,2734.58,13548,2458 W 47TH ST,41.80841879600007,-87.68613569699994,census
47,Street Light Upgrade Menu,2458 W ADDISON ST,2021,500,41321,2458 W ADDISON ST,41.94673694700003,-87.68996637799995,census
1,Sidewalk Menu,2459 W MOFFAT ST,2018,6737.51,814,2459 W MOFFAT ST,41.91484069400008,-87.68888023099998,census
19,Beverly Park-New Playground,2460 W 102ND ST,2018,50000,16736,2460 W 102ND ST,41.708206295000025,-87.68348797399995,census
19,Beverly Park Playground Improvements Second Installment Phase II,2460 W 102ND ST,2019,50000,16764,2460 W 102ND ST,41.708206295000025,-87.68348797399995,census
19,Beverly Park Playground,2460 W 102ND ST,2021,50000,16816,2460 W 102ND ST,41.708206295000025,-87.68348797399995,census
43,Street Light Upgrade,2461 N LINCOLN AVE,2015,400,37774,2461 N LINCOLN AVE,41.926759600000025,-87.65058393699996,census
43,Alley Apron Menu,2462 N ORCHARD ST,2018,13811.47,37903,2462 N ORCHARD ST,41.92724092100008,-87.64639963299999,census
3,Street Light Upgrade,247 E 31ST ST,2013,400,2821,247 E 31ST ST,41.83837938200003,-87.62054344799998,census
25,Sidewalk Menu,247 W 23RD PL,2019,50573.21,22147,247 W 23RD PL,41.850041676000046,-87.63357992699997,census
40,Alley Resurfacing Menu,2472 W FOSTER AVE,2019,6984.87,35350,2472 W FOSTER AVE,41.975876938000056,-87.69196035999994,census
20,Floodlight Menu,248 W 65TH ST,2014,600,17304,248 W 65TH ST,41.7767674,-87.632144,google
20,Street Light Upgrade Menu,248 W 65TH ST,2020,500,17460,248 W 65TH ST,41.7767674,-87.632144,google
43,Curb & Gutter Menu,25 E BANKS ST,2021,2082.82,38038,25 E BANKS ST,41.90677031800004,-87.62823132299997,census
28,Alley Apron Menu,25 N KILBOURN AVE,2020,39028.9,24738,25 N KILBOURN AVE,41.88033340900006,-87.73790832099996,census
35,Street Speed Hump Menu,2500 N DRAKE AVE,2019,2350,31181,2500 N DRAKE AVE,41.9265635,-87.7163573,google
43,Street Lighting,2500 N HALSTED ST,2010,922,37439,2500 N HALSTED ST,41.9276263,-87.6490403,google
36,Alley Speed Hump Menu,2500 N NEWCASTLE AVE,2017,700,31914,2500 N NEWCASTLE AVE,41.92555293300006,-87.79652924499999,census
43,Street Resurfacing Menu,2500 N SHEFFIELD AVE,2020,34827.675,38028,2500 N SHEFFIELD AVE,41.92726877300004,-87.65367636799994,census
43,In-Road State Law Stop For Pedestrians Signs Menu,2500 N STOCKTON DR,2018,350,37929,2500 N STOCKTON DR,41.92687376300006,-87.63812242999995,census
47,Street Speed Hump Menu,2500 W PENSACOLA AVE,2021,4700,41337,2500 W PENSACOLA AVE,41.9606561,-87.6921022,google
2,Curb & Gutter Menu,2501 N WAYNE AVE,2022,45000,2469,2501 N WAYNE AVE,41.92716434600004,-87.66216346899995,census
47,Lane Tech High School -  parking lot lighting,2501 W ADDISON ST,2017,75000,41093,2501 W ADDISON ST,41.9454054,-87.6913127,google
26,Miscellaneous - Paseo Boriqua Medalli,2501 W Division Street,2005,8250,22358,2501 W Division Street,41.902990153000076,-87.68954111399995,census
30,Sidewalk Menu,2504 N LOCKWOOD AVE,2020,7760.27,26652,2504 N LOCKWOOD AVE,41.92604903300003,-87.75868657999996,census
22,Sidewalk Menu,2505 S LAWNDALE AVE,2020,4946.73,19082,2505 S LAWNDALE AVE,41.84598339900003,-87.71726508499995,census
2,Street Light Upgrade Menu,2506 N SOUTHPORT AVE,2020,500,2398,2506 N SOUTHPORT AVE,41.927270511000074,-87.66339542299994,census
12,Sidewalk Menu,2506 S KEDZIE AVE,2020,6837.72,10247,2506 S KEDZIE AVE,41.926720243000034,-87.70762998899994,census
14,Sidewalk Menu,2507 W 50TH ST,2022,2067.95,12964,2507 W 50TH ST,41.8027392,-87.6870574,google
47,Sidewalk Menu,2507 W CULLOM AVE,2019,4591.8,41196,2507 W CULLOM AVE,41.95946374700003,-87.69208327599995,census
47,Alley Apron Menu,2507 W SUNNYSIDE AVE,2020,29020.63,41214,2507 W SUNNYSIDE AVE,41.963116487000036,-87.69153910799997,census
27,Sidewalk Menu,2508 W MAYPOLE AVE,2022,34400.72,23961,2508 W MAYPOLE AVE,41.88371540400004,-87.69167220699995,census
30,Sidewalk Menu,2509 N MONITOR AVE,2017,2317.41,26390,2509 N MONITOR AVE,41.925988199000074,-87.77213411099996,census
47,Revere Park,2509 W IRVING PARK RD,2016,50000,40961,2509 W IRVING PARK RD,41.954008448000025,-87.69105101799994,census
47,Paul Revere Park (New Backstop),2509 W IRVING PARK RD,2017,10000,41098,2509 W IRVING PARK RD,41.954008448000025,-87.69105101799994,census
47,Revere Park Drinking Fountains,2509 W IRVING PARK RD,2022,54000,41387,2509 W IRVING PARK RD,41.954008448000025,-87.69105101799994,census
10,Street Lighting,2510 E. 106 ST,2008,500,7846,2510 E. 106 ST,41.7030342,-87.5626661,google
11,Street Light Upgrade Menu,2510 S WENTWORTH AVE,2022,2800,9366,2510 S WENTWORTH AVE,NA,NA,census
32,Sidewalk Menu,2511 N CLYBOURN AVE,2019,10454.51,28541,2511 N CLYBOURN AVE,41.92648382200008,-87.67117499499994,census
47,Speed Indicator Signs,2511 W IRVING PARK RD,2020,14000,41258,2511 W IRVING PARK RD,41.954008102000046,-87.69107141199999,census
31,Sidewalk Menu,2512 N AVERS AVE,2016,2778.43,27511,2512 N AVERS AVE,41.92661571200006,-87.72317096299997,census
2,Street Light Upgrade Menu,2512 N SOUTHPORT AVE,2020,500,2398,2512 N SOUTHPORT AVE,41.92743332300006,-87.66340024699997,census
22,Alley Resurfacing Menu,2513 S CENTRAL PARK AVE,2017,36524.16,18898,2513 S CENTRAL PARK AVE,41.84588383900007,-87.71482223799995,census
12,Miscellaneous-CDOT,2514 S Albany,2006,1668,9449,2514 S Albany,41.84560318000007,-87.70261922199995,census
43,Alley Resurfacing Menu (1-1),2515 N SEMINARY AVE,2020,11507.195,38004,2515 N SEMINARY AVE,41.92783353600004,-87.65610574499999,census
7,Sidewalk Menu,2516 E 83RD ST,2021,3186.25,5728,2516 E 83RD ST,41.744506251000075,-87.56304833199994,census
47,Miscellaneous Other,2517 W PENSACOLA AVE,2014,2482,40867,2517 W PENSACOLA AVE,41.96037330100006,-87.69248360899996,census
35,Bollard Menu,2520 N FAIRFIELD AV,2007,1428,30522,2520 N FAIRFIELD AV,41.926900696000075,-87.69626704399997,census
19,POD Camera,2520 W 103 rd Street,2006,24000,16331,2520 W 103 rd Street,41.70638502000003,-87.68560478699999,census
26,Sidewalk Menu,2521 W DIVISION ST,2017,54697.46,22884,2521 W DIVISION ST,41.90297960000004,-87.69039284899998,census
1,Curb & Gutter Menu,2521 W NORTH AVE,2016,4088.75,648,2521 W NORTH AVE,41.9100127,-87.6905598,google
32,Curb & Gutter Menu,2522 W LOGAN BLVD,2018,4950.11,28469,2522 W LOGAN BLVD,41.92877469000007,-87.69135007999995,census
43,Miscellaneous Other,2523 N HALSTED ST,2014,18620,37721,2523 N HALSTED ST,41.9279928,-87.6486507,google
30,Sidewalk Menu,2524 N LINDER AVE,2020,4672.79,26639,2524 N LINDER AVE,41.92623492400003,-87.76361080999999,census
1,Alley Resurfacing Menu,2524 W MEDILL AVE,2021,19082.9,946,2524 W MEDILL AVE,41.92405411400006,-87.69042428799997,census
12,POD Camera,2525 S. Sacramento,2010,20000,9729,2525 S. Sacramento,41.8455945,-87.6999535,google
40,Miscellaneous CDOT Projects,2526 W GUNNISON ST,2016,1360.71,35222,2526 W GUNNISON ST,41.969686386000035,-87.69259374999996,census
30,Sidewalk Menu,2527 N LOTUS AVE,2019,3313.84,26569,2527 N LOTUS AVE,41.92626891200007,-87.76236666199998,census
32,Chicago Park District,2528 N Racine,2006,15000,27948,2528 N Racine,41.9281657,-87.6589831,google
11,Sidewalk Menu,2533 S HILLOCK AVE,2015,6051,8984,2533 S HILLOCK AVE,41.846370783000054,-87.65416282199999,census
7,Bollard Menu,2534 E 83 ST,2008,647,5235,2534 E 83 ST,41.74452651400003,-87.56181943599995,census
32,Chicago Park District,2534 N Greenview,2006,50000,27944,2534 N Greenview,41.928224,-87.6667052,google
14,Alley Resurfacing Menu (1-1),2534 W 50TH ST,2017,33686.89,12677,2534 W 50TH ST,41.8031262,-87.688181,google
1,Alley Apron Menu,2534 W CHARLESTON ST,2018,12110.28,781,2534 W CHARLESTON ST,41.91996994100003,-87.69062425099997,census
47,Sidewalk Menu,2535 W HUTCHINSON ST,2021,7364.38,41303,2535 W HUTCHINSON ST,41.95855159300004,-87.69260152699997,census
12,Street Light Upgrade Menu,2536 S CHRISTIANA AVE,2016,1250,9989,2536 S CHRISTIANA AVE,41.84556520700005,-87.70873156899995,census
1,High Definition Camera Menu,2536 W CORTLAND ST,2016,27011,649,2536 W CORTLAND ST,41.91573710400007,-87.69077064399994,census
1,POD Camera Relocation,2536 W CORTLAND ST,2019,1800,901,2536 W CORTLAND ST,41.91573710400007,-87.69077064399994,census
47,Miscellaneous Other,2536 W PENSACOLA AVE,2015,988,40943,2536 W PENSACOLA AVE,41.960379042000056,-87.69313498299994,census
2,Guardrail Menu,2538 W FLOURNOY ST,2007,1700,1145,2538 W FLOURNOY ST,41.873236,-87.6901241,google
43,Curb & Gutter Menu,2539 N LAKEVIEW AVE,2019,1991.75,37984,2539 N LAKEVIEW AVE,41.92885447800006,-87.63922612499994,census
