ward,type,location,year,est_cost,id,intersection_1,intersection_2,lat_1,lon_1,query_1,lat_2,lon_2,query_2
44,Street Lighting,W BELMONT AVE & N SHEFFIELD AV (1000 W) & N RACINE AV (1200 W),2011,6000,38280,1000 W BELMONT AVE,1200 W BELMONT AVE,41.9401333,-87.6544529,google,41.9401162,-87.659269,google
43,Street Resurface Menu(1-5),W MONTANA ST & N SHEFFIELD AV (1000 W) & N RACINE AV (1200 W),2011,77916,37494,1000 W MONTANA ST,1200 W MONTANA ST,41.926451900000004,-87.6538649,google,41.926254,-87.658486,google
44,Curb/Gutter Menu,W NEWPORT AVE & N SEMINARY AV (1100 W) & N RACINE AV (1200 W),2011,2479,38306,1100 W NEWPORT AVE,1200 W NEWPORT AVE,41.9444325,-87.6566762,google,41.9446446,-87.6593553,google
27,Street Resurface Menu,W OHIO ST & N MAY ST (1132 W) & N RACINE AV (1200 W),2011,46942,23557,1132 W OHIO ST,1200 W OHIO ST,41.8923167,-87.6558744,google,41.89256,-87.6575298,google
44,Curb/Gutter Menu,W ROSCOE ST & N RACINE AV (1200 W) & N RACINE AV (1200 W),2011,2331,38309,1200 W ROSCOE ST,1200 W ROSCOE ST,41.9436895,-87.6592258,google,41.9436895,-87.6592258,google
49,Street Resurface Menu,W PRATT BLVD & N NEWGARD AV (1432 W) & N SHERIDAN RD (1206 W),2011,83340,42503,1432 W PRATT BLVD,1206 W PRATT BLVD,42.0057002,-87.6670899,google,42.005636,-87.6615308,google
34,Street Bump Outs Menu,S JUSTINE ST & W 122 ST (12200 S) & W 122 ST (12200 S),2011,11297,29887,12200 S JUSTINE ST,12200 S JUSTINE ST,41.6712836,-87.659966,google,41.6712836,-87.659966,google
34,Curb/Gutter Menu,S PARNELL AVE & W 123 ST (12300 S) & W 122 ST (12200 S),2011,33476,29868,12300 S PARNELL AVE,12200 S PARNELL AVE,41.6706014,-87.6356396,google,41.6722657,-87.6359957,google
9,Pole Painting,S WENTWORTH AVE & W 121 ST (12100 S) & W 122 ST (12200 S),2011,600,6959,12100 S WENTWORTH AVE,12200 S WENTWORTH AVE,41.674075,-87.627704,google,41.6723629,-87.6275949,google
9,Street Lighting,E 102ND ST & S STATE ST (0 E) & S MICHIGAN AV (123 E),2011,1000,6961,0 E 102ND ST,123 E 102ND ST,41.7089901,-87.6235548,google,41.7086535,-87.6196232,google
42,Street Resurface Menu,N JEFFERSON ST & W WASHINGTON BV (44 N) & W RANDOLPH ST (123 N),2011,2446,36618,44 N JEFFERSON ST,123 N JEFFERSON ST,41.8837623,-87.6430347,google,41.8839407,-87.6424277,google
48,Street Speed Hump Menu,W BALMORAL AVE & N WAYNE AVE (1330 W) & N MAGNOLIA AVE (1230 W),2011,3700,41676,1330 W BALMORAL AVE,1230 W BALMORAL AVE,41.9799033,-87.6636633,google,41.9799575,-87.6612682,google
34,Street Speed Hump Menu,S BISHOP ST & W 122 ST (12200 S) & W 123 ST (12300 S),2011,1850,29907,12200 S BISHOP ST,12300 S BISHOP ST,41.6719179,-87.6575432,google,41.6702977,-87.6575049,google
34,Sidewalk Menu,S EGGLESTON AVE & W 122 ST (12200 S) & W 123 ST (12300 S),2011,89329,29879,12200 S EGGLESTON AVE,12300 S EGGLESTON AVE,41.672289,-87.6336631,google,41.6706481,-87.6332403,google
34,Sidewalk Menu,S HARVARD AVE & W 122 ST (12200 S) & W 123 ST (12300 S),2011,32283,29884,12200 S HARVARD AVE,12300 S HARVARD AVE,41.6723195,-87.6312239,google,41.6706749,-87.6308595,google
34,Sidewalk Menu - Change Order,S HARVARD AVE & W 122 ST (12200 S) & W 123 ST (12300 S),2011,13527,29886,12200 S HARVARD AVE,12300 S HARVARD AVE,41.6723195,-87.6312239,google,41.6706749,-87.6308595,google
34,Street Lighting,S JUSTINE ST & W 122 ST (12200 S) & W 123 ST (12300 S),2011,40000,29859,12200 S JUSTINE ST,12300 S JUSTINE ST,41.6712836,-87.659966,google,41.7212949,-87.6614755,google
9,Street Resurface Menu(1-5),S LAFAYETTE AVE & W 122 ST (12200 S) & W 123 ST (12300 S),2011,39424,6982,12200 S LAFAYETTE AVE,12300 S LAFAYETTE AVE,41.6723689,-87.6240175,google,41.6707134,-87.6236367,google
34,Curb/Gutter Menu,S NORMAL AVE & W 124 ST (12400 S) & W 123 ST (12300 S),2011,34299,29871,12400 S NORMAL AVE,12300 S NORMAL AVE,41.668644,-87.634737,google,41.6704675,-87.6346416,google
9,Sidewalk Menu,S PERRY AVE & W 122 ST (12200 S) & W 123 ST (12300 S),2011,104307,6977,12200 S PERRY AVE,12300 S PERRY AVE,41.6723529,-87.6252569,google,41.6707043,-87.6248454,google
34,Street Lighting,S RACINE AVE & W 121 ST (12100 S) & W 123 ST (12300 S),2011,41945,29858,12100 S RACINE AVE,12300 S RACINE AVE,41.6738289,-87.6517997,google,41.670403,-87.6514026,google
34,Sidewalk Menu,S RACINE AVE & W 122 ST (12200 S) & W 123 ST (12300 S),2011,116711,29883,12200 S RACINE AVE,12300 S RACINE AVE,41.6720473,-87.6517415,google,41.670403,-87.6514026,google
34,Street Resurface Menu(1-5),S RACINE AVE & W 122 ST (12200 S) & W 123 ST (12300 S),2011,40588,29892,12200 S RACINE AVE,12300 S RACINE AVE,41.6720473,-87.6517415,google,41.670403,-87.6514026,google
34,Sidewalk Menu,S STEWART AVE & W 122 ST (12200 S) & W 123 ST (12300 S),2011,26020,29881,12200 S STEWART AVE,12300 S STEWART AVE,41.6723084,-87.6323755,google,41.6706623,-87.6320648,google
26,Curb/Gutter Menu,N WASHTENAW AVE & W DIVISION ST (1200 N) & W CRYSTAL ST (1232 N),2011,7981,22609,1200 N WASHTENAW AVE,1232 N WASHTENAW AVE,41.9029585,-87.6944161,google,41.9040341,-87.6946743,google
9,Street Resurface Menu(1-5),S LA SALLE ST & W 123 ST (12300 S) & W 124 ST (12400 S),2011,43772,6983,12300 S LA SALLE ST,12400 S LA SALLE ST,41.6705474,-87.6263287,google,41.6688887,-87.6259605,google
9,Sidewalk Menu,S WENTWORTH AVE & W 123 ST (12300 S) & W 124 ST (12400 S),2011,85887,6978,12300 S WENTWORTH AVE,12400 S WENTWORTH AVE,41.6705341,-87.6275222,google,41.6687361,-87.6275063,google
5,Street Resurface Menu(1-5),E 56TH ST & S WOODLAWN AV (1200 E) & S KIMBARK AV (1242 E),2011,24979,4188,1200 E 56TH ST,1242 E 56TH ST,41.7932604,-87.5963643,google,41.7934733,-87.5951808,google
2,Pole Painting,S UNION AVE & S DAN RYAN ENTR RP (1077 S) & S DAN RYAN ENTR RP (1250 S),2011,2700,1878,1077 S UNION AVE,1250 S UNION AVE,41.8683368,-87.6453002,google,41.8656744,-87.6452224,google
2,Street Lighting,S UNION AVE & S DAN RYAN ENTR RP (1077 S) & S DAN RYAN ENTR RP (1250 S),2011,3600,1887,1077 S UNION AVE,1250 S UNION AVE,41.8683368,-87.6453002,google,41.8656744,-87.6452224,google
9,Sidewalk Menu,S WABASH AVE & E 124 PL (12444 S) & E 125 PL (12532 S),2011,57464,6973,12444 S WABASH AVE,12532 S WABASH AVE,41.6675653,-87.6215116,google,41.6663546,-87.6211238,google
9,Street Lighting,S STEWART AVE & W 126 ST (12600 S) & W 127 ST (12700 S),2011,600,6966,12600 S STEWART AVE,12700 S STEWART AVE,41.6650631,-87.6321178,google,41.6633117,-87.6317638,google
1,Sidewalk Menu,N PAULINA ST & N MOORMAN ST (1272 N) & N MOORMAN ST (1272 N),2011,10639,406,1272 N PAULINA ST,1272 N PAULINA ST,41.9050889,-87.6698916,google,41.9050889,-87.6698916,google
49,Miscellaneous-CDOT,W ALBION AVE & N WINTHROP AV (1100 W) & N LAKEWOOD AV (1286 W),2011,20000,42486,1100 W ALBION AVE,1286 W ALBION AVE,42.0028449,-87.6587626,google,42.0024457,-87.6635045,google
10,Sidewalk Menu,S MUSKEGON AVE & E 130 ST (13000 S) & E 129 ST (12900 S),2011,1950,7955,13000 S MUSKEGON AVE,12900 S MUSKEGON AVE,41.6591835,-87.5544208,google,41.66087,-87.5547078,google
34,Sidewalk Menu,S SANGAMON ST & W VERMONT ST (12806 S) & W 129 PL (12931 S),2011,59284,29877,12806 S SANGAMON ST,12931 S SANGAMON ST,41.6608167,-87.6452925,google,41.6589476,-87.6449204,google
34,Street Speed Hump Menu,S SANGAMON ST & W VERMONT ST (12806 S) & W 129 PL (12931 S),2011,5550,29904,12806 S SANGAMON ST,12931 S SANGAMON ST,41.6608167,-87.6452925,google,41.6589476,-87.6449204,google
26,Street Resurface Menu,N CAMPBELL AVE & W DIVISION ST (1200 N) & W POTOMAC AV (1300 N),2011,33195,22625,1200 N CAMPBELL AVE,1300 N CAMPBELL AVE,41.9029809,-87.6894838,google,41.9049444,-87.6898378,google
26,Sidewalk Menu,N LAWNDALE AVE & W GRAND AV (1238 N) & W POTOMAC AV (1300 N),2011,19703,22618,1238 N LAWNDALE AVE,1300 N LAWNDALE AVE,41.9040519,-87.7196719,google,41.9046583,-87.7193421,google
24,Street Resurface Menu,S KARLOV AVE & W ROOSEVELT RD (1200 S) & W 13 ST (1300 S),2011,51615,20882,1200 S KARLOV AVE,1300 S KARLOV AVE,41.8661271,-87.7276065,google,41.8641533,-87.7279218,google
11,Curb/Gutter Menu,W 32ND ST & S RACINE AV (1200 W) & S THROOP ST (1300 W),2011,17810,8779,1200 W 32ND ST,1300 W 32ND ST,41.8360839,-87.6559551,google,41.8360729,-87.6577481,google
21,Street Resurface Menu,W 92ND ST & S LOOMIS ST (1400 W) & S THROOP ST (1300 W),2011,95044,17875,1400 W 92ND ST,1300 W 92ND ST,41.7267442,-87.6579602,google,41.7267849,-87.655505,google
21,Miscellaneous-CDOT,W 95TH ST & S ADA ST (1332 W) & S THROOP ST (1300 W),2011,274,17856,1332 W 95TH ST,1300 W 95TH ST,41.7214829,-87.656779,google,41.721612,-87.65558,google
21,Street Speed Hump Menu,W 97TH ST & S RACINE AV (1200 W) & S THROOP ST (1300 W),2011,3700,17890,1200 W 97TH ST,1300 W 97TH ST,41.7181196,-87.6528749,google,41.7183255,-87.6555505,google
21,Street Resurface Menu,W 98TH ST & S VINCENNES AV (1191 W) & S THROOP ST (1300 W),2011,68172,17878,1191 W 98TH ST,1300 W 98TH ST,41.7158728,-87.6528952,google,41.7161758,-87.6554437,google
47,Sidewalk Menu,W BYRON ST & N CLARK ST (1279 W) & N LAKEWOOD AV (1300 W),2011,2915,40685,1279 W BYRON ST,1300 W BYRON ST,41.9524387,-87.661573,google,41.9527914,-87.6620193,google
48,Street Resurface Menu(1-5),W GRANVILLE AVE & N BROADWAY (1200 W) & N LAKEWOOD AV (1300 W),2011,40915,41673,1200 W GRANVILLE AVE,1300 W GRANVILLE AVE,41.994831,-87.6607537,google,41.9945298,-87.6629334,google
44,Curb/Gutter Menu,W ROSCOE ST & N RACINE AV (1200 W) & N LAKEWOOD AV (1300 W),2011,2331,38312,1200 W ROSCOE ST,1300 W ROSCOE ST,41.9436895,-87.6592258,google,41.94369,-87.6616691,google
17,Street Resurface Menu(1-5),W 71ST PL & S RACINE AV (1200 W) & S ADA ST (1316 W),2011,54077,15019,1200 W 71ST PL,1316 W 71ST PL,41.764139900000004,-87.6540985,google,41.764339,-87.658068,google
17,Street Speed Hump Menu,W 72ND ST & S RACINE AV (1200 W) & S ADA ST (1316 W),2011,3700,15022,1200 W 72ND ST,1316 W 72ND ST,41.7632292,-87.6540726,google,41.7633895,-87.6582093,google
5,Street Resurface Menu(1-5),E 56TH ST & S KIMBARK AV (1242 E) & S KENWOOD AV (1320 E),2011,28932,4187,1242 E 56TH ST,1320 E 56TH ST,41.7934733,-87.5951808,google,41.793491,-87.5940425,google
16,Street Resurface Menu,W 58TH ST & S LOOMIS BV (1400 W) & S ADA ST (1324 W),2011,18481,14214,1400 W 58TH ST,1324 W 58TH ST,41.7886211,-87.6596052,google,41.7887798,-87.6582291,google
10,Sidewalk Menu,S BRANDON AVE & E 132 ST (13200 S) & E 133 ST (13300 S),2011,27029,7965,13200 S BRANDON AVE,13300 S BRANDON AVE,41.6553684,-87.5461751,google,41.653545,-87.5462009,google
5,Sidewalk Menu,E 73RD ST & S KIMBARK AV (1300 E) & S KENWOOD AV (1332 E),2011,1608,4168,1300 E 73RD ST,1332 E 73RD ST,41.7625545,-87.5931576,google,41.7625692,-87.592,google
37,Street Resurface Menu,N LAMON AVE & W POTOMAC AV (1300 N) & W KAMERLING AV (1332 N),2011,47757,32623,1300 N LAMON AVE,1332 N LAMON AVE,41.9041453,-87.7484398,google,41.9050572,-87.7484583,google
48,Street Resurface Menu,W CATALPA AVE & N GLENWOOD AV (1400 W) & N WAYNE AV (1332 W),2011,34195,41660,1400 W CATALPA AVE,1332 W CATALPA AVE,41.9817244,-87.6649111,google,41.9819042,-87.6638777,google
43,Sidewalk Menu,N RITCHIE CT & E GOETHE ST (1300 N) & E BANKS ST (1334 N),2011,3020,37481,1300 N RITCHIE CT,1334 N RITCHIE CT,41.9059634,-87.6268326,google,41.9067893,-87.6266268,google
5,Sidewalk Menu,E 59TH ST & S WOODLAWN AV (1200 E) & S DORCHESTER AV (1400 E),2011,30001,4173,1200 E 59TH ST,1400 E 59TH ST,41.7877958,-87.5962372,google,41.7878419,-87.5914952,google
1,Street Speed Hump Menu,N BOSWORTH AVE & W DIVISION ST (1200 N) & W BLACKHAWK ST (1400 N),2011,9250,438,1200 N BOSWORTH AVE,1400 N BOSWORTH AVE,41.9033584,-87.6661659,google,41.9071329,-87.6666569,google
24,Street Resurface Menu,S KARLOV AVE & W 13 ST (1300 S) & W 14 ST (1400 S),2011,51990,20885,1300 S KARLOV AVE,1400 S KARLOV AVE,41.8641533,-87.7279218,google,41.8623775,-87.7277235,google
17,Street Resurface Menu,W 70TH ST & S THROOP ST (1300 W) & S LOOMIS BV (1400 W),2011,100939,15010,1300 W 70TH ST,1400 W 70TH ST,41.7668321,-87.6565986,google,41.7667988,-87.6590172,google
17,Street Resurface Menu,W 71ST PL & S ADA ST (1316 W) & S LOOMIS BV (1400 W),2011,49837,15011,1316 W 71ST PL,1400 W 71ST PL,41.764339,-87.658068,google,41.764263,-87.6591341,google
48,Street Resurface Menu,W ARDMORE AVE & N MAGNOLIA AV (1232 W) & N GLENWOOD AV (1400 W),2011,103453,41669,1232 W ARDMORE AVE,1400 W ARDMORE AVE,41.9882754,-87.6615879,google,41.9880912,-87.66508,google
48,Street Resurface Menu,W CATALPA AVE & N CLARK ST (1530 W) & N GLENWOOD AV (1400 W),2011,64854,41655,1530 W CATALPA AVE,1400 W CATALPA AVE,41.9816496,-87.6691703,google,41.9817244,-87.6649111,google
25,Pole Painting,W CULLERTON ST & S THROOP ST (1300 W) & S LOOMIS ST (1400 W),2011,1200,21822,1300 W CULLERTON ST,1400 W CULLERTON ST,41.8551905,-87.658783,google,41.8551573,-87.6612433,google
25,Street Lighting,W CULLERTON ST & S THROOP ST (1300 W) & S LOOMIS ST (1400 W),2011,1600,21834,1300 W CULLERTON ST,1400 W CULLERTON ST,41.8551905,-87.658783,google,41.8551573,-87.6612433,google
47,Miscellaneous-CDOT,W IRVING PARK RD & N CLARK ST (1330 W) & N SOUTHPORT AV (1400 W),2011,1800,40677,1330 W IRVING PARK RD,1400 W IRVING PARK RD,41.9543633,-87.6630376,google,41.9544648,-87.6643711,google
48,Street Resurface Menu,W NORWOOD ST & N BROADWAY (1200 W) & N GLENWOOD AV (1400 W),2011,79976,41661,1200 W NORWOOD ST,1400 W NORWOOD ST,41.9918266,-87.6603729,google,41.9917604,-87.6652078,google
5,Street Resurface Menu,E 73RD ST & S DORCHESTER AV (1400 E) & S DANTE AV (1432 E),2011,20343,4180,1400 E 73RD ST,1432 E 73RD ST,41.762634,-87.590726,google,41.7625581,-87.5896074,google
44,Curb/Gutter Menu,W ROSCOE ST & N LAKEWOOD AV (1300 W) & N JANSSEN AV (1434 W),2011,1801,38300,1300 W ROSCOE ST,1434 W ROSCOE ST,41.94369,-87.6616691,google,41.9436039,-87.6654714,google
5,Street Resurface Menu,E 56TH ST & S KENWOOD AV (1320 E) & S BLACKSTONE AV (1436 E),2011,95853,4183,1320 E 56TH ST,1436 E 56TH ST,41.793491,-87.5940425,google,41.7933253,-87.5901898,google
20,Sidewalk Menu,E 61ST PL & S BLACKSTONE AV (1436 E) & S BLACKSTONE AV (1436 E),2011,857,17153,1436 E 61ST PL,1436 E 61ST PL,41.7835972,-87.5905722,google,41.7835972,-87.5905722,google
20,Street Resurface Menu(1-5),E 61ST ST & S DORCHESTER AV (1400 E) & S BLACKSTONE AV (1436 E),2011,19347,17167,1400 E 61ST ST,1436 E 61ST ST,41.7841976,-87.5914086,google,41.7837946,-87.5889979,google
34,Street Speed Hump Menu,W 109TH PL & S LOOMIS ST (1400 W) & S BISHOP ST (1437 W),2011,1850,29902,1400 W 109TH PL,1437 W 109TH PL,41.6951408,-87.657246,google,41.694628,-87.659486,google
47,Curb/Gutter Menu,W MONTROSE AVE & N GREENVIEW AV (1520 W) & N CLARK ST (1438 W),2011,898,40662,1520 W MONTROSE AVE,1438 W MONTROSE AVE,41.9617645,-87.6687041,google,41.9616166,-87.6664429,google
4,Sidewalk Menu,E 54TH ST & S HARPER AV (1500 E) & S HARPER AV (1500 E),2011,23868,3391,1500 E 54TH ST,1500 E 54TH ST,41.7980574,-87.5890482,google,41.7980574,-87.5890482,google
20,Street Speed Hump Menu,E 65TH ST & S DORCHESTER AV (1346 E) & S BLACKSTONE AV (1500 E),2011,3700,17172,1346 E 65TH ST,1500 E 65TH ST,41.7768793,-87.5945591,google,41.7769322,-87.5888831,google
5,Sidewalk Menu,E 71ST ST & S DANTE AV (1440 E) & S BLACKSTONE AV (1500 E),2011,16495,4164,1440 E 71ST ST,1500 E 71ST ST,41.7660972,-87.5898403,google,41.7662287,-87.5884323,google
5,Sidewalk Menu,E 73RD ST & S DORCHESTER AV (1400 E) & S BLACKSTONE AV (1500 E),2011,3641,4174,1400 E 73RD ST,1500 E 73RD ST,41.762634,-87.590726,google,41.7625816,-87.5882963,google
26,Street Resurface Menu,N ARTESIAN AVE & W HIRSCH ST (1400 N) & W LE MOYNE ST (1500 N),2011,52186,22624,1400 N ARTESIAN AVE,1500 N ARTESIAN AVE,41.9067646,-87.6886313,google,41.908608,-87.6889015,google
1,Street Resurface Menu,N OAKLEY BLVD & W HIRSCH ST (1400 N) & W LE MOYNE ST (1500 N),2011,44765,424,1400 N OAKLEY BLVD,1500 N OAKLEY BLVD,41.9067079,-87.6846704,google,41.9087739,-87.6853226,google
26,Street Speed Hump Menu,N RIDGEWAY AVE & W HIRSCH ST (1400 N) & W LE MOYNE ST (1500 N),2011,3700,22632,1400 N RIDGEWAY AVE,1500 N RIDGEWAY AVE,41.9064803,-87.7205712,google,41.9082845,-87.7206673,google
19,Curb/Gutter Menu,W 104TH ST & S CHARLES ST (1408 W) & S CHURCH ST (1500 W),2011,6622,16498,1408 W 104TH ST,1500 W 104TH ST,41.7049435,-87.6578777,google,41.7049121,-87.6595717,google
34,Sidewalk Menu,W 115TH ST & S BISHOP ST (1432 W) & S LAFLIN ST (1500 W),2011,32900,29876,1432 W 115TH ST,1500 W 115TH ST,41.6848765,-87.6579641,google,41.6850522,-87.6602267,google
48,Street Resurface Menu,W HOOD AVE & N GLENWOOD AV (1400 W) & N GREENVIEW AV (1500 W),2011,37536,41657,1400 W HOOD AVE,1500 W HOOD AVE,41.9937539,-87.665453,google,41.9937644,-87.6678801,google
48,Street Speed Hump Menu,W RASCHER AVE & N GLENWOOD AVE (1400 W) & N CLARK ST (1500 W),2011,3700,41675,1400 W RASCHER AVE,1500 W RASCHER AVE,41.9808041,-87.6648915,google,41.9807585,-87.6683452,google
47,Sidewalk Menu,W IRVING PARK RD & N SOUTHPORT AV (1400 W) & N GREENVIEW AV (1520 W),2011,105344,40680,1400 W IRVING PARK RD,1520 W IRVING PARK RD,41.9544648,-87.6643711,google,41.9543068,-87.6678234,google
46,Street Speed Hump Menu,W WINNEMAC AVE & N GLENWOOD AV (1400 W) & N CLARK ST (1525 W),2011,3700,39934,1400 W WINNEMAC AVE,1525 W WINNEMAC AVE,41.9736764,-87.6648978,google,41.9733035,-87.6692579,google
49,Sidewalk Menu,W CHASE AVE & N GREENVIEW AV (1450 W) & N ASHLAND BV (1550 W),2011,3311,42490,1450 W CHASE AVE,1550 W CHASE AVE,42.0141202,-87.6678599,google,42.0141204,-87.669794,google
5,Sidewalk Menu,E 67TH ST & S BLACKSTONE AV (1500 E) & S STONY ISLAND AV (1600 E),2011,9628,4171,1500 E 67TH ST,1600 E 67TH ST,41.773569,-87.5885654,google,41.7733544,-87.5850604,google
5,Street Lighting,E 70TH ST & S EAST END AV (1726 E) & S STONY ISLAND AV (1600 E),2011,700,4150,1726 E 70TH ST,1600 E 70TH ST,41.7682533,-87.5817168,google,41.7678655,-87.5859843,google
5,Street Speed Hump Menu,E 72ND PL & S BLACKSTONE AV (1500 E) & S STONY ISLAND AV (1600 E),2011,3700,4194,1500 E 72ND PL,1600 E 72ND PL,41.7635417,-87.5883337,google,41.7633266,-87.5862325,google
43,Sidewalk Menu,N ASTOR ST & E BURTON PL (1500 N) & E NORTH AV (1600 N),2011,22817,37469,1500 N ASTOR ST,1600 N ASTOR ST,41.9097651,-87.6280645,google,41.9112384,-87.6276584,google
26,Diagonal Parking Menu,N HAMLIN AVE & W NORTH AV (1600 N) & W NORTH AV (1600 N),2011,30379,22611,1600 N HAMLIN AVE,1600 N HAMLIN AVE,41.9099964,-87.7214271,google,41.9099964,-87.7214271,google
37,Street Resurface Menu,N LOCKWOOD AVE & W HIRSCH ST (1400 N) & W NORTH AV (1600 N),2011,123591,32624,1400 N LOCKWOOD AVE,1600 N LOCKWOOD AVE,41.9060011,-87.7586723,google,41.9099544,-87.7581102,google
29,Street Lighting,N MENARD AVE & W HIRSCH ST (1400 N) & W NORTH AV (1600 N),2011,62500,25034,1400 N MENARD AVE,1600 N MENARD AVE,41.9058659,-87.7709542,google,41.9098718,-87.7705049,google
29,Street Lighting,N MONITOR AVE & W HIRSCH ST (1400 N) & W NORTH AV (1600 N),2011,136500,25038,1400 N MONITOR AVE,1600 N MONITOR AVE,41.9058101,-87.7721498,google,41.9093509,-87.7714621,google
29,Street Lighting,N PARKSIDE AVE & W HIRSCH ST (1400 N) & W NORTH AV (1600 N),2011,136500,25035,1400 N PARKSIDE AVE,1600 N PARKSIDE AVE,41.905732,-87.7669915,google,41.9094189,-87.7667333,google
11,Street Resurface Menu(1-5),W 33RD ST & S PAULINA ST (1700 W) & S ASHLAND AV (1600 W),2011,36009,8806,1700 W 33RD ST,1600 W 33RD ST,41.8341359,-87.6680385,google,41.834178,-87.6657259,google
17,Pole Painting,W 69TH ST & S GREEN ST (832 W) & S ASHLAND AV (1600 W),2011,29950,14996,832 W 69TH ST,1600 W 69TH ST,41.7690073,-87.645831,google,41.7685579,-87.6639748,google
17,Sidewalk Menu,W 73RD ST & S ADA ST (1316 W) & S ASHLAND AV (1600 W),2011,75904,15005,1316 W 73RD ST,1600 W 73RD ST,41.76156,-87.6580346,google,41.7612647,-87.6637516,google
40,Curb/Gutter Menu,W EDGEWATER AVE & N ASHLAND AV (1600 W) & N ASHLAND AV (1600 W),2011,1722,34993,1600 W EDGEWATER AVE,1600 W EDGEWATER AVE,41.9861665,-87.6700919,google,41.9861665,-87.6700919,google
27,Sidewalk Menu,W ERIE ST & N ARMOUR ST (1500 W) & N ASHLAND AV (1600 W),2011,17571,23553,1500 W ERIE ST,1600 W ERIE ST,41.8933645,-87.6655757,google,41.8933378,-87.6672658,google
48,Street Resurface Menu(1-5),W GLENLAKE AVE & N GREENVIEW AV (1500 W) & N CLARK ST (1600 W),2011,35960,41674,1500 W GLENLAKE AVE,1600 W GLENLAKE AVE,41.9926218,-87.6676803,google,41.9928781,-87.6702082,google
2,Street Resurface Menu,W POLK ST & S LAFLIN ST (1500 W) & S ASHLAND AV (1600 W),2011,45659,1918,1500 W POLK ST,1600 W POLK ST,41.8717579,-87.66435,google,41.8716317,-87.6666137,google
40,Street Resurface Menu,W ROSEHILL DR & N HERMITAGE AV (1724 W) & N ASHLAND AV (1600 W),2011,32573,35011,1724 W ROSEHILL DR,1600 W ROSEHILL DR,41.9868833,-87.6723989,google,41.9869783,-87.6700302,google
32,Street Resurface Menu,W CORNELIA AVE & N ASHLAND AV (1600 W) & N MARSHFIELD AV (1632 W),2011,30537,28176,1600 W CORNELIA AVE,1632 W CORNELIA AVE,41.9453057,-87.6691302,google,41.9452861,-87.6699795,google
49,Curb/Gutter Menu,W JARVIS AVE & N ASHLAND BV (1550 W) & N PAULINA ST (1646 W),2011,18442,42481,1550 W JARVIS AVE,1646 W JARVIS AVE,42.0161432,-87.6699475,google,42.016174,-87.6722903,google
32,Street Resurface Menu,N HERMITAGE AVE & W NORTH AV (1600 N) & W WABANSIA AV (1650 N),2011,60905,28182,1600 N HERMITAGE AVE,1650 N HERMITAGE AVE,41.910589,-87.6713648,google,41.9120093,-87.6713943,google
25,Pole Painting,S RUBLE ST & W 16 ST (1600 S) & N DAN RYAN ENTR RP (1676 S),2011,3300,21824,1600 S RUBLE ST,1676 S RUBLE ST,41.8599561,-87.643861,google,41.8590895,-87.6441104,google
25,Street Lighting,S RUBLE ST & W 16 ST (1600 S) & N DAN RYAN ENTR RP (1676 S),2011,4400,21832,1600 S RUBLE ST,1676 S RUBLE ST,41.8599561,-87.643861,google,41.8590895,-87.6441104,google
43,Sidewalk Menu,N BISSELL ST & N DAYTON ST (1688 N) & W WILLOW ST (1740 N),2011,46884,37479,1740 N BISSELL ST,1688 N BISSELL ST,41.9134469,-87.6518806,google,41.9126975,-87.6508122,google
