"Precinct","Candidate","Votecount","Election","Ward","type","year","date"
"18","Michelle R. Baert","51","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"18","Michael S. Diaz","6","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"19","John Garrido","44","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"19","John S. Arena","90","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"19","Michelle R. Baert","23","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"19","Michael S. Diaz","3","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"20","John Garrido","61","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"20","John S. Arena","96","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"20","Michelle R. Baert","17","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"20","Michael S. Diaz","9","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"21","John Garrido","132","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"21","John S. Arena","119","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"21","Michelle R. Baert","41","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"21","Michael S. Diaz","6","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"22","John Garrido","121","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"22","John S. Arena","114","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"22","Michelle R. Baert","30","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"22","Michael S. Diaz","6","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"23","John Garrido","125","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"23","John S. Arena","134","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"23","Michelle R. Baert","38","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"23","Michael S. Diaz","2","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"24","John Garrido","148","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"24","John S. Arena","89","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"24","Michelle R. Baert","25","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"24","Michael S. Diaz","1","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"25","John Garrido","102","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"25","John S. Arena","85","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"25","Michelle R. Baert","30","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"25","Michael S. Diaz","0","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"26","John Garrido","70","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"26","John S. Arena","64","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"26","Michelle R. Baert","32","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"26","Michael S. Diaz","0","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"27","John Garrido","119","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"27","John S. Arena","97","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"27","Michelle R. Baert","45","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"27","Michael S. Diaz","4","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"28","John Garrido","99","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"28","John S. Arena","111","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"28","Michelle R. Baert","24","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"28","Michael S. Diaz","3","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"29","John Garrido","95","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"29","John S. Arena","79","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"29","Michelle R. Baert","21","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"29","Michael S. Diaz","6","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"30","John Garrido","59","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"30","John S. Arena","135","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"30","Michelle R. Baert","47","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"30","Michael S. Diaz","6","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"31","John Garrido","91","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"31","John S. Arena","109","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"31","Michelle R. Baert","48","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"31","Michael S. Diaz","3","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"32","John Garrido","92","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"32","John S. Arena","112","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"32","Michelle R. Baert","41","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"32","Michael S. Diaz","2","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"33","John Garrido","68","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"33","John S. Arena","77","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"33","Michelle R. Baert","26","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"33","Michael S. Diaz","4","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"34","John Garrido","168","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"34","John S. Arena","92","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"34","Michelle R. Baert","34","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"34","Michael S. Diaz","4","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"35","John Garrido","122","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"35","John S. Arena","169","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"35","Michelle R. Baert","45","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"35","Michael S. Diaz","8","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"36","John Garrido","141","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"36","John S. Arena","161","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"36","Michelle R. Baert","35","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"36","Michael S. Diaz","3","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"37","John Garrido","110","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"37","John S. Arena","122","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"37","Michelle R. Baert","45","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"37","Michael S. Diaz","3","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"38","John Garrido","123","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"38","John S. Arena","82","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"38","Michelle R. Baert","36","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"38","Michael S. Diaz","7","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"39","John Garrido","127","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"39","John S. Arena","95","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"39","Michelle R. Baert","53","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"39","Michael S. Diaz","3","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"40","John Garrido","175","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"40","John S. Arena","80","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"40","Michelle R. Baert","43","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"40","Michael S. Diaz","3","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"41","John Garrido","215","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"41","John S. Arena","56","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"41","Michelle R. Baert","36","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"41","Michael S. Diaz","3","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"42","John Garrido","237","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"42","John S. Arena","75","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"42","Michelle R. Baert","24","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"42","Michael S. Diaz","3","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"43","John Garrido","201","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"43","John S. Arena","101","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"43","Michelle R. Baert","45","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"43","Michael S. Diaz","0","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"44","John Garrido","200","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"44","John S. Arena","83","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"44","Michelle R. Baert","36","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"44","Michael S. Diaz","1","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"45","John Garrido","116","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"45","John S. Arena","77","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"45","Michelle R. Baert","26","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"45","Michael S. Diaz","2","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"46","John Garrido","85","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"46","John S. Arena","79","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"46","Michelle R. Baert","33","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"46","Michael S. Diaz","4","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"47","John Garrido","112","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"47","John S. Arena","94","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"47","Michelle R. Baert","32","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"47","Michael S. Diaz","3","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"48","John Garrido","105","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"48","John S. Arena","80","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"48","Michelle R. Baert","45","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"48","Michael S. Diaz","4","2015 Municipal General - 2/24/15",45,"General","2015","2/24/15"
"1","Mark Thomas","88","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"1","Tom Tunney","246","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"1","Scott Davis","27","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"2","Mark Thomas","46","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"2","Tom Tunney","117","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"2","Scott Davis","39","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"3","Mark Thomas","30","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"3","Tom Tunney","224","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"3","Scott Davis","11","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"4","Mark Thomas","45","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"4","Tom Tunney","242","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"4","Scott Davis","12","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"5","Mark Thomas","53","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"5","Tom Tunney","134","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"5","Scott Davis","20","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"6","Mark Thomas","43","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"6","Tom Tunney","153","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"6","Scott Davis","17","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"7","Mark Thomas","43","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"7","Tom Tunney","171","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"7","Scott Davis","17","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"8","Mark Thomas","53","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"8","Tom Tunney","180","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"8","Scott Davis","16","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"9","Mark Thomas","37","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"9","Tom Tunney","103","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"9","Scott Davis","23","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"10","Mark Thomas","42","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"10","Tom Tunney","100","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"10","Scott Davis","14","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"11","Mark Thomas","42","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"11","Tom Tunney","123","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"11","Scott Davis","35","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"12","Mark Thomas","50","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"12","Tom Tunney","182","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"12","Scott Davis","25","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"13","Mark Thomas","44","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"13","Tom Tunney","102","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"13","Scott Davis","19","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"14","Mark Thomas","38","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"14","Tom Tunney","106","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"14","Scott Davis","18","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"15","Mark Thomas","50","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"15","Tom Tunney","130","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"15","Scott Davis","21","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"16","Mark Thomas","54","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"16","Tom Tunney","135","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"16","Scott Davis","32","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"17","Mark Thomas","65","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"17","Tom Tunney","202","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"17","Scott Davis","31","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"18","Mark Thomas","37","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"18","Tom Tunney","155","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"18","Scott Davis","4","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"19","Mark Thomas","105","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"19","Tom Tunney","158","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"19","Scott Davis","18","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
"20","Mark Thomas","47","2015 Municipal General - 2/24/15",44,"General","2015","2/24/15"
