"ward","type","location","year","est_cost","id","start_location","end_location"
7,"Street Speed Hump Menu","S MERRILL AV-- E 89 ST (8900 S) -to- E 90 ST (9000 S) 2",2008,3500,4983,"S MERRILL AV AND E 89th ST","S MERRILL AV AND E 90th ST"
7,"Street Speed Hump Menu","S OGLESBY AV-- E 80 ST (8000 S) -to- E 81 ST (8100 S) 1",2008,1750,4984,"S OGLESBY AV AND E 80th ST","S OGLESBY AV AND E 81st ST"
7,"Street Speed Hump Menu","S PHILLIPS AV-- E 75 ST (7500 S) -to- E 76 ST (7600 S) 2",2008,3500,4985,"S PHILLIPS AV AND E 75th ST","S PHILLIPS AV AND E 76th ST"
7,"Pole Painting","E 75 ST-- S PAXTON AV (2200 E) -to- S SOUTH SHORE DR (2791 E)",2008,12500,4986,"E 75th ST AND S PAXTON AV","E 75th ST AND S SOUTH SHORE DR"
7,"Pole Painting","E 75 ST-- S PAXTON AV (2200 E) -to- S SOUTH SHORE DR (2791 E)",2008,600,4987,"E 75th ST AND S PAXTON AV","E 75th ST AND S SOUTH SHORE DR"
7,"Pole Painting","S KINGSTON AV-- E 85 ST (8500 S) -to- E 86 ST (8600 S)",2008,800,4988,"S KINGSTON AV AND E 85th ST","S KINGSTON AV AND E 86th ST"
7,"Pole Painting","S SOUTH SHORE DR-- E 71 ST (7100 S) -to- E 79 ST (7900 S)",2008,19250,4989,"S SOUTH SHORE DR AND E 71st ST","S SOUTH SHORE DR AND E 79th ST"
7,"Pole Painting","S SOUTH SHORE DR-- E 71 ST (7100 S) -to- E 79 ST (7900 S)",2008,1000,4990,"S SOUTH SHORE DR AND E 71st ST","S SOUTH SHORE DR AND E 79th ST"
7,"Street Lighting","E 73 ST-- S SOUTH SHORE DR (2666 E) -to- Dead End (2666 E)",2008,29759,4993,"E 73rd ST AND S SOUTH SHORE DR","E 73rd ST AND Dead End"
7,"Street Lighting","E 74 ST-- S SOUTH SHORE DR (2728 E) -to- Dead End (2725 E)",2008,29760,4994,"E 74th ST AND S SOUTH SHORE DR","E 74th ST AND Dead End"
7,"Street Lighting","E 75 ST-- S PAXTON AV (2200 E) -to- S SOUTH SHORE DR (2791 E)",2008,18800,4995,"E 75th ST AND S PAXTON AV","E 75th ST AND S SOUTH SHORE DR"
7,"Street Lighting","E 75 ST-- S PAXTON AV (2200 E) -to- S SOUTH SHORE DR (2791 E)",2008,64050,4996,"E 75th ST AND S PAXTON AV","E 75th ST AND S SOUTH SHORE DR"
7,"Street Lighting","S ESCANABA AV-- E 81 ST (8100 S) -to- E 82 ST (8200 S)",2008,1600,4997,"S ESCANABA AV AND E 81st ST","S ESCANABA AV AND E 82nd ST"
7,"Street Lighting","S ESSEX AV-- E 92 ST (9200 S) -to- E 93 ST (9300 S)",2008,1200,4998,"S ESSEX AV AND E 92nd ST","S ESSEX AV AND E 93rd ST"
7,"Street Lighting","S EXCHANGE AV-- E 77 ST (7670 S) -to- E 79 ST (7900 S)",2008,27000,4999,"S EXCHANGE AV AND E 77th ST","S EXCHANGE AV AND E 79th ST"
7,"Street Lighting","S SOUTH SHORE DR-- E 71 ST (7100 S) -to- E 79 ST (7900 S)",2008,30800,5000,"S SOUTH SHORE DR AND E 71st ST","S SOUTH SHORE DR AND E 79th ST"
7,"Street Lighting","S SOUTH SHORE DR-- E 71 ST (7100 S) -to- E 79 ST (7900 S)",2008,105350,5001,"S SOUTH SHORE DR AND E 71st ST","S SOUTH SHORE DR AND E 79th ST"
7,"Sidewalk Menu","S EXCHANGE AV-- E 75 ST (7470 S) -to- E 76 ST (7570 S)",2009,613,5004,"S EXCHANGE AV AND E 75th ST","S EXCHANGE AV AND E 76th ST"
7,"Sidewalk Menu","S SAGINAW AV-- E 88 ST (8800 S) -to- E 89 ST (8900 S)",2009,51764,5005,"S SAGINAW AV AND E 88th ST","S SAGINAW AV AND E 89th ST"
7,"Street Resurface Menu","E 74 PL-- S PHILLIPS AV (2440 E) -to- S KINGSTON AV (2524 E)",2009,27897,5006,"E 74th PL AND S PHILLIPS AV","E 74th PL AND S KINGSTON AV"
7,"Street Resurface Menu","E 96 ST-- S BRENNAN AV (2300 E) -to- S OGLESBY AV (2347 E)",2009,22337,5007,"E 96th ST AND S BRENNAN AV","E 96th ST AND S OGLESBY AV"
7,"Street Resurface Menu","E 98 ST-- S BRENNAN AV (2300 E) -to- S OGLESBY AV (2354 E)",2009,35734,5008,"E 98th ST AND S BRENNAN AV","E 98th ST AND S OGLESBY AV"
7,"Street Resurface Menu","S CRANDON AV-- E 73 ST (7300 S) -to- E 74 ST (7400 S)",2009,34307,5009,"S CRANDON AV AND E 73rd ST","S CRANDON AV AND E 74th ST"
7,"Street Resurface Menu","S HOUSTON AV-- E 81 ST (8100 S) -to- E 83 ST (8300 S)",2009,73966,5010,"S HOUSTON AV AND E 81st ST","S HOUSTON AV AND E 83rd ST"
7,"Street Resurface Menu","S LUELLA AV-- E 90 ST (9000 S) -to- E 93 ST (9300 S)",2009,116011,5011,"S LUELLA AV AND E 90th ST","S LUELLA AV AND E 93rd ST"
7,"Street Resurface Menu","S LUELLA AV-- E 77 ST (7700 S) -to- E 78 ST (7800 S)",2009,36614,5012,"S LUELLA AV AND E 77th ST","S LUELLA AV AND E 78th ST"
7,"Street Resurface Menu","S LUELLA AV-- E 78 ST (7800 S) -to- E 79 ST (7900 S)",2009,33608,5013,"S LUELLA AV AND E 78th ST","S LUELLA AV AND E 79th ST"
7,"Street Resurface Menu","S LUELLA AV-- E 87 ST (8700 S) -to- E 88 ST (8800 S)",2009,33034,5014,"S LUELLA AV AND E 87th ST","S LUELLA AV AND E 88th ST"
7,"Street Resurface Menu","S MANISTEE AV-- E 84 ST (8400 S) -to- E 85 ST (8500 S)",2009,50666,5015,"S MANISTEE AV AND E 84th ST","S MANISTEE AV AND E 85th ST"
7,"Street Resurface Menu","S MERRILL AV-- E 89 ST (8900 S) -to- E 90 ST (9000 S)",2009,32355,5016,"S MERRILL AV AND E 89th ST","S MERRILL AV AND E 90th ST"
7,"Street Resurface Menu","S MUSKEGON AV-- E 87 ST (8700 S) -to- E 89 ST (8900 S)",2009,82748,5017,"S MUSKEGON AV AND E 87th ST","S MUSKEGON AV AND E 89th ST"
7,"Street Resurface Menu","S OGLESBY AV-- E 93 ST (9300 S) -to- E 94 ST (9400 S)",2009,31943,5018,"S OGLESBY AV AND E 93rd ST","S OGLESBY AV AND E 94th ST"
7,"Street Resurface Menu","S OGLESBY AV-- E 76 ST (7600 S) -to- E 77 ST (7700 S)",2009,49612,5019,"S OGLESBY AV AND E 76th ST","S OGLESBY AV AND E 77th ST"
7,"Street Resurface Menu","S VAN VLISSINGEN RD-- E 97 ST (9700 S) -to- E 98 ST (9800 S)",2009,29012,5020,"S VAN VLISSINGEN RD AND E 97th ST","S VAN VLISSINGEN RD AND E 98th ST"
7,"Street Speed Hump Menu","E CHELTENHAM PL-- S COLES AV (3032 E) -to- S SOUTH SHORE DR (3098 E) 2",2009,3500,5021,"E CHELTENHAM PL AND S COLES AV","E CHELTENHAM PL AND S SOUTH SHORE DR"
7,"Street Speed Hump Menu","S CHAPPEL AV-- E 96 ST (9600 S) -to- E 97 ST (9700 S) 1",2009,1750,5022,"S CHAPPEL AV AND E 96th ST","S CHAPPEL AV AND E 97th ST"
7,"Street Speed Hump Menu","S MUSKEGON AV-- E 87 ST (8700 S) -to- E 88 ST (8800 S) 2",2009,3500,5023,"S MUSKEGON AV AND E 87th ST","S MUSKEGON AV AND E 88th ST"
7,"Street Speed Hump Menu","S SAGINAW AV-- E 81 ST (8100 S) -to- E 82 ST (8200 S) 2",2009,3500,5024,"S SAGINAW AV AND E 81st ST","S SAGINAW AV AND E 82nd ST"
7,"Street Speed Hump Menu","S SAGINAW AV-- E 85 ST (8500 S) -to- E 86 ST (8600 S) 2",2009,3500,5025,"S SAGINAW AV AND E 85th ST","S SAGINAW AV AND E 86th ST"
7,"Street Lighting","E 82 ST-- S ESSEX AV (2500 E) -to- S YATES BV (2400 E)",2009,65000,5026,"E 82nd ST AND S ESSEX AV","E 82nd ST AND S YATES BV"
7,"Street Lighting","S COLFAX AV-- E 81 ST (8100 S) -to- E 83 ST (8300 S)",2009,130000,5027,"S COLFAX AV AND E 81st ST","S COLFAX AV AND E 83rd ST"
7,"Street Lighting","S ESSEX AV-- E 81 ST (8100 S) -to- E 83 ST (8300 S)",2009,130000,5028,"S ESSEX AV AND E 81st ST","S ESSEX AV AND E 83rd ST"
7,"Street Lighting","S KINGSTON AV-- E 81 ST (8100 S) -to- E 83 ST (8300 S)",2009,135000,5029,"S KINGSTON AV AND E 81st ST","S KINGSTON AV AND E 83rd ST"
7,"Street Lighting","S MARQUETTE AV-- E 81 ST (8100 S) -to- E 82 ST (8200 S)",2009,3200,5030,"S MARQUETTE AV AND E 81st ST","S MARQUETTE AV AND E 82nd ST"
7,"Street Lighting","S MARQUETTE AV-- E 81 ST (8100 S) -to- E 82 ST (8200 S)",2009,3200,5031,"S MARQUETTE AV AND E 81st ST","S MARQUETTE AV AND E 82nd ST"
7,"Street Lighting","S SAGINAW AV-- E 81 ST (8100 S) -to- E 83 ST (8300 S)",2009,95000,5032,"S SAGINAW AV AND E 81st ST","S SAGINAW AV AND E 83rd ST"
7,"Curb/Gutter Menu","E 100 ST-- S PAXTON AV (2230 E) -to- S CRANDON AV (2320 E)",2010,9007,5037,"E 100th ST AND S PAXTON AV","E 100th ST AND S CRANDON AV"
7,"Curb/Gutter Menu","S OGLESBY AV-- E 73 ST (7300 S) -to- E 74 ST (7400 S)",2010,5460,5038,"S OGLESBY AV AND E 73rd ST","S OGLESBY AV AND E 74th ST"
7,"Curb/Gutter Menu - Change Order","S CRANDON AV-- E 96 ST (9540 S) -to- E 97 ST (9713 S)",2010,1124,5039,"S CRANDON AV AND E 96th ST","S CRANDON AV AND E 97th ST"
7,"Miscellaneous-CDOT","S EXCHANGE AV-- E 75 ST (7470 S) -to- E 76 ST (7570 S)",2010,57,5043,"S EXCHANGE AV AND E 75th ST","S EXCHANGE AV AND E 76th ST"
7,"Sidewalk Menu","E 87 ST-- S BALTIMORE AV (3082 E) -to- S BURLEY AV (3228 E)",2010,5270,5044,"E 87th ST AND S BALTIMORE AV","E 87th ST AND S BURLEY AV"
7,"Sidewalk Menu","E 92 ST-- S PHILLIPS AV (2432 E) -to- S KINGSTON AV (2532 E)",2010,15763,5045,"E 92nd ST AND S PHILLIPS AV","E 92nd ST AND S KINGSTON AV"
7,"Sidewalk Menu","S ESSEX AV-- E 85 ST (8500 S) -to- E 86 ST (8600 S)",2010,7718,5046,"S ESSEX AV AND E 85th ST","S ESSEX AV AND E 86th ST"
7,"Sidewalk Menu","S MARQUETTE AV-- E 81 ST (8100 S) -to- E 82 ST (8200 S)",2010,19569,5047,"S MARQUETTE AV AND E 81st ST","S MARQUETTE AV AND E 82nd ST"
7,"Sidewalk Menu","S PHILLIPS AV-- E 85 ST (8500 S) -to- E 86 ST (8600 S)",2010,811,5048,"S PHILLIPS AV AND E 85th ST","S PHILLIPS AV AND E 86th ST"
7,"Sidewalk Menu","S PHILLIPS AV-- E 86 ST (8600 S) -to- E 87 ST (8700 S)",2010,10164,5049,"S PHILLIPS AV AND E 86th ST","S PHILLIPS AV AND E 87th ST"
7,"Sidewalk Menu","S SOUTH SHORE DR-- E 78 ST (7684 S) -to- E 79 ST (7900 S)",2010,21993,5050,"S SOUTH SHORE DR AND E 78th ST","S SOUTH SHORE DR AND E 79th ST"
7,"Sidewalk Menu","S VAN VLISSINGEN RD-- E 101 ST (10100 S) -to- E 102 ST (10200 S)",2010,2478,5051,"S VAN VLISSINGEN RD AND E 101st ST","S VAN VLISSINGEN RD AND E 102nd ST"
7,"Sidewalk Menu","S VAN VLISSINGEN RD-- E 97 ST (9700 S) -to- E 98 ST (9800 S)",2010,14663,5052,"S VAN VLISSINGEN RD AND E 97th ST","S VAN VLISSINGEN RD AND E 98th ST"
7,"Sidewalk Menu","S YATES BV-- E 73 ST (7300 S) -to- E 74 ST (7400 S)",2010,3146,5053,"S YATES BV AND E 73rd ST","S YATES BV AND E 74th ST"
7,"Sidewalk Menu - Change Order","S KINGSTON AV-- E 74 PL (7432 S) -to- E 74 ST (7400 S)",2010,576,5054,"S KINGSTON AV AND E 74th PL","S KINGSTON AV AND E 74th ST"
7,"Street Resurface Menu","E 72 ST-- S EXCHANGE (W) AV(2471 E) -to- S COLES AV (2529 E)",2010,24457,5055,"E 72nd ST AND S EXCHANGEAV","E 72nd ST AND S COLES AV"
7,"Street Resurface Menu","E 73 ST-- S PAXTON AV (2200 E) -to- S CRANDON AV (2300 E)",2010,55350,5056,"E 73rd ST AND S PAXTON AV","E 73rd ST AND S CRANDON AV"
7,"Street Resurface Menu","E 88 ST-- S SAGINAW AV (2637 E) -to- S MUSKEGON AV (2831 E)",2010,77557,5057,"E 88th ST AND S SAGINAW AV","E 88th ST AND S MUSKEGON AV"
7,"Street Resurface Menu","E 97 ST-- S CHAPPEL AV (2032 E) -to- S MERRION AV (2226 E)",2010,61154,5058,"E 97th ST AND S CHAPPEL AV","E 97th ST AND S MERRION AV"
7,"Street Resurface Menu","S CRANDON AV-- E 93 ST (9300 S) -to- E 94 ST (9400 S)",2010,42126,5059,"S CRANDON AV AND E 93rd ST","S CRANDON AV AND E 94th ST"
7,"Street Resurface Menu","S LUELLA AV-- E 79 ST (7900 S) -to- E 80 ST (8000 S)",2010,34683,5060,"S LUELLA AV AND E 79th ST","S LUELLA AV AND E 80th ST"
7,"Street Resurface Menu","S MERRILL AV-- E 90 ST (9000 S) -to- E 91 ST (9100 S)",2010,40968,5061,"S MERRILL AV AND E 90th ST","S MERRILL AV AND E 91st ST"
7,"Street Resurface Menu","S MERRILL AV-- E 91 ST (9100 S) -to- E 93 ST (9300 S)",2010,77273,5062,"S MERRILL AV AND E 91st ST","S MERRILL AV AND E 93rd ST"
7,"Street Resurface Menu","S OGLESBY AV-- E 77 ST (7700 S) -to- E 78 ST (7800 S)",2010,31695,5063,"S OGLESBY AV AND E 77th ST","S OGLESBY AV AND E 78th ST"
7,"Street Resurface Menu","S PHILLIPS AV-- E 89 ST (8900 S) -to- E 90 ST (9000 S)",2010,42541,5064,"S PHILLIPS AV AND E 89th ST","S PHILLIPS AV AND E 90th ST"
7,"Street Speed Hump Menu","E 96 ST-- S BENNETT AV (1900 E) -to- S CHAPPEL AV (2032 E) 3",2010,5250,5065,"E 96th ST AND S BENNETT AV","E 96th ST AND S CHAPPEL AV"
7,"Street Speed Hump Menu","S BENNETT AV-- E 95 ST (9500 S) -to- E 96 ST (9600 S) 2",2010,3500,5066,"S BENNETT AV AND E 95th ST","S BENNETT AV AND E 96th ST"
7,"Street Speed Hump Menu","S ESCANABA AV-- S EXCHANGE (W) AV(7853 S) -to- E 79 ST (7900 S) 1",2010,1850,5067,"S ESCANABA AV AND S EXCHANGEAV","S ESCANABA AV AND E 79th ST"
7,"Street Speed Hump Menu","S MERRILL AV-- E 90 ST (9000 S) -to- E 91 ST (9100 S) 2",2010,3500,5068,"S MERRILL AV AND E 90th ST","S MERRILL AV AND E 91st ST"
7,"Street Speed Hump Menu","S MERRION AV-- E 96 ST (9540 S) -to- E 97 ST (9714 S)",2010,3500,5069,"S MERRION AV AND E 96th ST","S MERRION AV AND E 97th ST"
7,"Street Speed Hump Menu","S MUSKEGON AV-- E 82 ST (8200 S) -to- E 83 ST (8300 S) 2",2010,3500,5070,"S MUSKEGON AV AND E 82nd ST","S MUSKEGON AV AND E 83rd ST"
7,"Street Speed Hump Menu","S MUSKEGON AV-- E 81 ST (8100 S) -to- E 82 ST (8200 S) 2",2010,3500,5071,"S MUSKEGON AV AND E 81st ST","S MUSKEGON AV AND E 82nd ST"
7,"Street Speed Hump Menu","S PAXTON AV-- E 90 ST (9000 S) -to- E 91 ST (9100 S) 2",2010,3500,5072,"S PAXTON AV AND E 90th ST","S PAXTON AV AND E 91st ST"
7,"Street Lighting","E CHELTENHAM PL-- E 79 ST (2973 E) -to- S SOUTH SHORE DR (3098 E)",2010,130000,5073,"E CHELTENHAM PL AND E 79th ST","E CHELTENHAM PL AND S SOUTH SHORE DR"
7,"Street Lighting","S MERRILL AV-- E 89 ST (8900 S) -to- E 91 ST (9100 S)",2010,130000,5074,"S MERRILL AV AND E 89th ST","S MERRILL AV AND E 91st ST"
7,"Street Lighting","S OGLESBY AV-- E 99 ST (9900 S) -to- E 101 ST (10100 S)",2010,150000,5075,"S OGLESBY AV AND E 99th ST","S OGLESBY AV AND E 101st ST"
7,"Street Lighting","S OGLESBY AV-- E 91 ST (9100 S) -to- Dead End (9414 S)",2010,130000,5076,"S OGLESBY AV AND E 91st ST","S OGLESBY AV AND Dead End"
7,"Street Lighting","S PAXTON AV-- E 89 ST (8900 S) -to- E 91 ST (9100 S)",2010,130000,5077,"S PAXTON AV AND E 89th ST","S PAXTON AV AND E 91st ST"
8,"Curb/Gutter Menu","E 85 ST-- S BENNETT AV (1900 E) -to- S EUCLID AV (1932 E)",2005,28994,5475,"E 85th ST AND S BENNETT AV","E 85th ST AND S EUCLID AV"
8,"Curb/Gutter Menu","E 86 ST-- S JEFFERY BV (2000 E) -to- S CHAPPEL AV (2032 E)",2005,33731,5476,"E 86th ST AND S JEFFERY BV","E 86th ST AND S CHAPPEL AV"
8,"Curb/Gutter Menu","E 91 ST-- S ELLIS AV (1000 E) -to- S DOBSON AV (1032 E)",2005,33427,5477,"E 91st ST AND S ELLIS AV","E 91st ST AND S DOBSON AV"
8,"Curb/Gutter Menu","S CONSTANCE AV-- E 91 ST (9100 S) -to- E 92 ST (9200 S)",2005,57473,5478,"S CONSTANCE AV AND E 91st ST","S CONSTANCE AV AND E 92nd ST"
8,"Curb/Gutter Menu","S DANTE AV-- E 88 ST (8800 S) -to- E 89 ST (8900 S)",2005,10000,5479,"S DANTE AV AND E 88th ST","S DANTE AV AND E 89th ST"
8,"Curb/Gutter Menu","S KIMBARK AV-- S KENWOOD AV (8650 S) -to- E 87 ST (8700 S)",2005,65502,5480,"S KIMBARK AV AND S KENWOOD AV","S KIMBARK AV AND E 87th ST"
8,"Curb/Gutter Menu","S MARYLAND AV-- E 98 ST (9800 S) -to- E 98 PL (9832 S)",2005,10000,5481,"S MARYLAND AV AND E 98th ST","S MARYLAND AV AND E 98th PL"
8,"Curb/Gutter Menu","S PAXTON AV-- E 87 ST (8700 S) -to- E 88 ST (8800 S)",2005,10000,5482,"S PAXTON AV AND E 87th ST","S PAXTON AV AND E 88th ST"
8,"Sidewalk Menu","E 81 ST-- S DORCHESTER AV (1400 E) -to- S DANTE AV (1432 E)",2005,12500,5483,"E 81st ST AND S DORCHESTER AV","E 81st ST AND S DANTE AV"
8,"Sidewalk Menu","E 83 ST-- S KIMBARK AV (1300 E) -to- S KENWOOD AV (1332 E)",2005,20088,5484,"E 83rd ST AND S KIMBARK AV","E 83rd ST AND S KENWOOD AV"
8,"Sidewalk Menu","E 83 ST-- S DANTE AV (1432 E) -to- S BLACKSTONE AV (1502 E)",2005,27887,5485,"E 83rd ST AND S DANTE AV","E 83rd ST AND S BLACKSTONE AV"
8,"Sidewalk Menu","E 84 ST-- S DANTE AV (1432 E) -to- S BLACKSTONE AV (1504 E)",2005,28561,5486,"E 84th ST AND S DANTE AV","E 84th ST AND S BLACKSTONE AV"
8,"Sidewalk Menu","E 85 PL-- S BLACKSTONE AV (1504 E) -to- S STONY ISLAND AV (1600 E)",2005,31204,5487,"E 85th PL AND S BLACKSTONE AV","E 85th PL AND S STONY ISLAND AV"
8,"Sidewalk Menu","E 85 ST-- S BENNETT AV (1900 E) -to- S EUCLID AV (1932 E)",2005,12500,5488,"E 85th ST AND S BENNETT AV","E 85th ST AND S EUCLID AV"
8,"Sidewalk Menu","E 89 ST-- S JEFFERY AV (2000 E) -to- S EUCLID AV (1932 E)",2005,12500,5489,"E 89th ST AND S JEFFERY AV","E 89th ST AND S EUCLID AV"
8,"Sidewalk Menu","E 95 PL-- S AVALON AV (1232 E) -to- Dead End (1266 E)",2005,25726,5490,"E 95th PL AND S AVALON AV","E 95th PL AND Dead End"
8,"Sidewalk Menu","S BLACKSTONE AV-- E 84 ST (8400 S) -to- E 85 ST (8500 S)",2005,51904,5491,"S BLACKSTONE AV AND E 84th ST","S BLACKSTONE AV AND E 85th ST"
8,"Sidewalk Menu","S CHAPPEL AV-- E 75 ST (7500 S) -to- E 76 ST (7600 S)",2005,54659,5492,"S CHAPPEL AV AND E 75th ST","S CHAPPEL AV AND E 76th ST"
8,"Sidewalk Menu","S CRANDON AV-- E 83 ST (8300 S) -to- E 84 ST (8400 S)",2005,30945,5493,"S CRANDON AV AND E 83rd ST","S CRANDON AV AND E 84th ST"
8,"Sidewalk Menu","S EUCLID AV-- E 88 ST (8800 S) -to- E 89 ST (8900 S)",2005,47828,5494,"S EUCLID AV AND E 88th ST","S EUCLID AV AND E 89th ST"
8,"Sidewalk Menu","S GREENWOOD AV-- E 93 ST (9300 S) -to- E 94 ST (9400 S)",2005,40928,5495,"S GREENWOOD AV AND E 93rd ST","S GREENWOOD AV AND E 94th ST"
8,"Sidewalk Menu","S INGLESIDE AV-- DEAD END (7350 S) -to- E 74 ST (7400 S)",2005,12544,5496,"S INGLESIDE AV AND DEAD END","S INGLESIDE AV AND E 74th ST"
8,"Sidewalk Menu","S INGLESIDE AV-- E 74 ST (7400 S) -to- E 75 ST (7500 S)",2005,35409,5497,"S INGLESIDE AV AND E 74th ST","S INGLESIDE AV AND E 75th ST"
8,"Sidewalk Menu","S JEFFERY BV-- E 84 ST (8400 S) -to- E 85 ST (8500 S)",2005,34231,5498,"S JEFFERY BV AND E 84th ST","S JEFFERY BV AND E 85th ST"
8,"Sidewalk Menu","S LUELLA AV-- E 87 ST (8700 S) -to- E 88 ST (8800 S)",2005,47109,5499,"S LUELLA AV AND E 87th ST","S LUELLA AV AND E 88th ST"
8,"Sidewalk Menu","S MERRILL AV-- E 77 ST (7700 S) -to- E 78 ST (7800 S)",2005,53907,5500,"S MERRILL AV AND E 77th ST","S MERRILL AV AND E 78th ST"
8,"Sidewalk Menu","S OGLESBY AV-- E 82 ST (8200 S) -to- E 83 ST (8300 S)",2005,21013,5501,"S OGLESBY AV AND E 82nd ST","S OGLESBY AV AND E 83rd ST"
8,"Sidewalk Menu","S OGLESBY AV-- E 80 ST (8000 S) -to- E 82 ST (8200 S)",2005,42585,5502,"S OGLESBY AV AND E 80th ST","S OGLESBY AV AND E 82nd ST"
8,"Sidewalk Menu","S SOUTH CHICAGO AV-- E 86 ST (8573 S) -to- E 87 ST (8700 S)",2005,21854,5503,"S SOUTH CHICAGO AV AND E 86th ST","S SOUTH CHICAGO AV AND E 87th ST"
8,"Sidewalk Menu","S YATES BV-- E 83 ST (8300 S) -to- E 84 ST (8400 S)",2005,25812,5504,"S YATES BV AND E 83rd ST","S YATES BV AND E 84th ST"
8,"Street Resurface Menu","S BLACKSTONE AV-- E 79 ST (7900 S) -to- E 80 ST (8000 S)",2005,18787,5505,"S BLACKSTONE AV AND E 79th ST","S BLACKSTONE AV AND E 80th ST"
8,"Street Resurface Menu","S DORCHESTER AV-- E 88 ST (8800 S) -to- E 89 ST (8900 S)",2005,22769,5506,"S DORCHESTER AV AND E 88th ST","S DORCHESTER AV AND E 89th ST"
8,"Street Resurface Menu","S INGLESIDE AV-- E 84 ST (8400 S) -to- E 86 ST (8600 S)",2005,46920,5507,"S INGLESIDE AV AND E 84th ST","S INGLESIDE AV AND E 86th ST"
8,"Street Resurface Menu","S KENWOOD AV-- E 88 ST (8800 S) -to- E 89 ST (8900 S)",2005,23655,5508,"S KENWOOD AV AND E 88th ST","S KENWOOD AV AND E 89th ST"
8,"Street Resurface Menu","S WOODLAWN AV-- E 78 ST (7800 S) -to- E 79 ST (7900 S)",2005,21096,5509,"S WOODLAWN AV AND E 78th ST","S WOODLAWN AV AND E 79th ST"
8,"Street Speed Hump Menu","E 92 ST-- S ELLIS AV (1000 E) -to- S DOBSON AV (1032 E) 1",2005,2500,5510,"E 92nd ST AND S ELLIS AV","E 92nd ST AND S DOBSON AV"
8,"Street Speed Hump Menu","S AVALON AV-- E 97 (N) ST(9656 S) -to- E 98 ST (9800 S) 2",2005,5000,5511,"S AVALON AV AND E 97ST","S AVALON AV AND E 98th ST"
8,"Street Speed Hump Menu","S AVALON AV-- E 95 ST (9500 S) -to- E 96 ST (9600 S) 2",2005,5000,5512,"S AVALON AV AND E 95th ST","S AVALON AV AND E 96th ST"
8,"Street Speed Hump Menu","S CHAPPEL AV-- E 80 ST (8000 S) -to- E 81 ST (8100 S) 2",2005,5000,5513,"S CHAPPEL AV AND E 80th ST","S CHAPPEL AV AND E 81st ST"
8,"Street Speed Hump Menu","S CREGIER AV-- E 77 ST (7700 S) -to- E 78 ST (7800 S) 2",2005,5000,5514,"S CREGIER AV AND E 77th ST","S CREGIER AV AND E 78th ST"
8,"Street Speed Hump Menu","S DANTE AV-- E 86 ST (8600 S) -to- E 87 ST (8700 S) 2",2005,5000,5515,"S DANTE AV AND E 86th ST","S DANTE AV AND E 87th ST"
8,"Street Speed Hump Menu","S DOBSON AV-- E 91 ST (9100 S) -to- E 92 ST (9200 S) 2",2005,5000,5516,"S DOBSON AV AND E 91st ST","S DOBSON AV AND E 92nd ST"
8,"Street Speed Hump Menu","S DORCHESTER AV-- E 80 ST (8000 S) -to- E 81 ST (8100 S) 2",2005,5000,5517,"S DORCHESTER AV AND E 80th ST","S DORCHESTER AV AND E 81st ST"
8,"Street Speed Hump Menu","S ELLIS AV-- E 74 ST (7400 S) -to- E 75 ST (7500 S) 3",2005,7500,5518,"S ELLIS AV AND E 74th ST","S ELLIS AV AND E 75th ST"
8,"Street Speed Hump Menu","S GREENWOOD AV-- E 97 ST (9700 S) -to- E 98 ST (9800 S) 2",2005,5000,5519,"S GREENWOOD AV AND E 97th ST","S GREENWOOD AV AND E 98th ST"
8,"Street Speed Hump Menu","S GREENWOOD AV-- E 89 ST (8900 S) -to- E 90 ST (9000 S) 2",2005,5000,5520,"S GREENWOOD AV AND E 89th ST","S GREENWOOD AV AND E 90th ST"
8,"Street Speed Hump Menu","S GREENWOOD AV-- E 96 ST (9600 S) -to- E 97 ST (9700 S) 2",2005,5000,5521,"S GREENWOOD AV AND E 96th ST","S GREENWOOD AV AND E 97th ST"
8,"Street Speed Hump Menu","S HARPER AV-- E 90 ST (9000 S) -to- E 91 ST (9100 S) 2",2005,5000,5522,"S HARPER AV AND E 90th ST","S HARPER AV AND E 91st ST"
8,"Street Speed Hump Menu","S INGLESIDE AV-- E 85 ST (8500 S) -to- E 86 ST (8600 S) 2",2005,5000,5523,"S INGLESIDE AV AND E 85th ST","S INGLESIDE AV AND E 86th ST"
8,"Street Speed Hump Menu","S KENWOOD AV-- E 80 ST (8000 S) -to- E 81 ST (8100 S) 2",2005,5000,5524,"S KENWOOD AV AND E 80th ST","S KENWOOD AV AND E 81st ST"
8,"Street Speed Hump Menu","S RIDGELAND AV-- E 82 ST (8200 S) -to- E 83 ST (8300 S) 2",2005,5000,5525,"S RIDGELAND AV AND E 82nd ST","S RIDGELAND AV AND E 83rd ST"
8,"Street Speed Hump Menu","S UNIVERSITY AV-- E 97 ST (9700 S) -to- E 98 ST (9800 S) 2",2005,5000,5526,"S UNIVERSITY AV AND E 97th ST","S UNIVERSITY AV AND E 98th ST"
8,"Street Speed Hump Menu","S UNIVERSITY AV-- E 80 ST (8000 S) -to- E 81 ST (8100 S) 2",2005,5000,5527,"S UNIVERSITY AV AND E 80th ST","S UNIVERSITY AV AND E 81st ST"
