"ward","type","location","year","est_cost","id","address"
33,"Sidewalk Menu","4325 N FRANCISCO AVE",2015,1597,29092,"4325 N FRANCISCO AVE"
33,"Sidewalk Menu","3659 N SAWYER AVE",2015,5858,29093,"3659 N SAWYER AVE"
33,"Sidewalk Menu","3406 N ALBANY AVE",2015,2074,29094,"3406 N ALBANY AVE"
33,"Street Bump Outs Menu","2800 N ROCKWELL ST",2015,848,29098,"2800 N ROCKWELL ST"
33,"Street Light Upgrade","2814 N CALIFORNIA AVE",2015,1200,29102,"2814 N CALIFORNIA AVE"
33,"Chicago Park District","2741 W MONTROSE AVE",2015,25000,29107,"2741 W MONTROSE AVE"
33,"School Projects","3221 N SACRAMENTO AVE",2015,10000,29109,"3221 N SACRAMENTO AVE"
33,"School Projects","4220 N RICHMOND ST",2015,15000,29110,"4220 N RICHMOND ST"
33,"Alley Apron Menu","3102 W SUNNYSIDE AVE",2016,9701.35,29117,"3102 W SUNNYSIDE AVE"
33,"Alley Apron Menu","3109 W AINSLIE ST",2016,8614.82,29118,"3109 W AINSLIE ST"
33,"California Park Spray Feature","3843 N CALIFORNIA AVE",2016,33500,29136,"3843 N CALIFORNIA AVE"
33,"Bateman Elementary - Playground","4220 N RICHMOND ST",2016,40000,29137,"4220 N RICHMOND ST"
33,"Miscellaneous CDOT Projects","2916 W NELSON ST",2016,4021.9,29142,"2916 W NELSON ST"
33,"Miscellaneous CDOT Projects","3311 W IRVING PARK RD",2016,1500,29144,"3311 W IRVING PARK RD"
33,"Mural Project - Avondale Neighborhood Association","3516 W SCHOOL ST",2016,7000,29146,"3516 W SCHOOL ST"
33,"Sidewalk Menu","4640 N SPAULDING AVE",2016,9580.48,29148,"4640 N SPAULDING AVE"
33,"Sidewalk Menu","2955 W WILSON AVE",2016,1943.77,29149,"2955 W WILSON AVE"
33,"Sidewalk Menu","4116 N KEDZIE AVE",2016,182.27,29150,"4116 N KEDZIE AVE"
33,"Sidewalk Menu","3100 N ELSTON AVE",2016,10810.82,29151,"3100 N ELSTON AVE"
33,"Street Bump Outs Menu","2800 N ROCKWELL ST",2016,3980.51,29152,"2800 N ROCKWELL ST"
33,"Alley Apron Menu","3010 W BERTEAU AVE",2017,13000.48,29161,"3010 W BERTEAU AVE"
33,"Alley Apron Menu","3113 N RICHMOND ST",2017,13800.43,29162,"3113 N RICHMOND ST"
33,"Alley Apron Menu","4615 N FRANCISCO AVE",2017,11729.4,29163,"4615 N FRANCISCO AVE"
33,"Alley Apron Menu","2915 W BERTEAU AVE",2017,18333.34,29164,"2915 W BERTEAU AVE"
33,"Alley Apron Menu","3614 N ALBANY AVE",2017,8678.13,29165,"3614 N ALBANY AVE"
33,"Alley Apron Menu","3615 N ALBANY AVE",2017,8278.64,29166,"3615 N ALBANY AVE"
33,"Alley Apron Menu","3253 W SUNNYSIDE AVE",2017,10236.65,29167,"3253 W SUNNYSIDE AVE"
33,"Alley Apron Menu","3118 N RICHMOND ST",2017,13595.19,29168,"3118 N RICHMOND ST"
33,"Alley Apron Menu","2814 N CAMPBELL AVE",2017,11950.81,29170,"2814 N CAMPBELL AVE"
33,"Alley Apron Menu","2911 W FLETCHER ST",2017,11391.8,29171,"2911 W FLETCHER ST"
33,"Alley Apron Menu","3444 W LELAND AVE",2017,11004.49,29172,"3444 W LELAND AVE"
33,"Alley Apron Menu","2729 W BARRY AVE",2017,22000.94,29173,"2729 W BARRY AVE"
33,"Alley Apron Menu","2913 N WHIPPLE ST",2017,14601.25,29174,"2913 N WHIPPLE ST"
33,"Alley Apron Menu","2813 N FRANCISCO AVE",2017,11544.55,29175,"2813 N FRANCISCO AVE"
33,"Alley Apron Menu","2813 N CAMPBELL AVE",2017,12728.79,29176,"2813 N CAMPBELL AVE"
33,"Roosevelt High School - Capital Projects","3436 W WILSON AVE",2017,10000,29190,"3436 W WILSON AVE"
33,"Edison Regional Gifted Center Outdoor Reading and Learning Center","4929 N SAWYER AVE",2017,16000,29191,"4929 N SAWYER AVE"
33,"Linne Elementary - Playground","3221 N SACRAMENTO AVE",2017,64802.23,29192,"3221 N SACRAMENTO AVE"
33,"Curb & Gutter Menu","4216 N MOZART ST",2017,13114.22,29194,"4216 N MOZART ST"
33,"High Definition Camera Menu","3520 N SACRAMENTO AVE",2017,27011,29195,"3520 N SACRAMENTO AVE"
33,"Miscellaneous CDOT Projects","3622 N WHIPPLE ST",2017,490,29197,"3622 N WHIPPLE ST"
33,"Sidewalk Menu","3934 N ALBANY AVE",2017,3672.77,29199,"3934 N ALBANY AVE"
33,"Street Light Upgrade Menu","4256 N WHIPPLE ST",2017,500,29205,"4256 N WHIPPLE ST"
33,"Bollard Menu","2815 N WHIPPLE ST",2018,2428.03,29233,"2815 N WHIPPLE ST"
33,"Pavement Markings Menu","4339 N RICHMOND ST",2018,440,29240,"4339 N RICHMOND ST"
33,"Sidewalk Menu","3705 N KEDZIE AVE",2018,3055.66,29245,"3705 N KEDZIE AVE"
33,"Sidewalk Menu","3904 N MOZART ST",2018,1823.24,29246,"3904 N MOZART ST"
33,"Sidewalk Menu","3929 N MOZART ST",2018,2503.32,29247,"3929 N MOZART ST"
33,"Sidewalk Menu","3414 N TROY ST",2018,1697.3,29248,"3414 N TROY ST"
33,"Sidewalk Menu","3428 N TROY ST",2018,339.69,29249,"3428 N TROY ST"
33,"Sidewalk Menu","4417 N SACRAMENTO AVE",2018,648.69,29250,"4417 N SACRAMENTO AVE"
33,"Sidewalk Menu","2642 W BARRY AVE",2018,2840.48,29251,"2642 W BARRY AVE"
33,"Street Speed Hump Menu","4129 N SACRAMENTO AVE",2018,1108.23,29262,"4129 N SACRAMENTO AVE"
33,"Horner Park Dog Park Improvements","2741 W MONTROSE AVE",2019,25000,29286,"2741 W MONTROSE AVE"
33,"Concrete Alley Menu","3618 N RICHMOND ST",2019,11223.53,29287,"3618 N RICHMOND ST"
33,"Concrete Alley Menu","3647 N SACRAMENTO AVE",2019,827.22,29288,"3647 N SACRAMENTO AVE"
33,"Curb & Gutter Menu","4906 N CENTRAL PARK AVE",2019,1318.07,29289,"4906 N CENTRAL PARK AVE"
33,"Sidewalk Menu","4735 N SAWYER AVE",2019,4083.76,29291,"4735 N SAWYER AVE"
33,"Sidewalk Menu","3836 N WHIPPLE ST",2019,3249.99,29292,"3836 N WHIPPLE ST"
33,"Sidewalk Menu","4109 N RICHMOND ST",2019,920.95,29293,"4109 N RICHMOND ST"
33,"Sidewalk Menu","3119 W GEORGE ST",2019,18275.54,29294,"3119 W GEORGE ST"
33,"Sidewalk Menu","4201 N FRANCISCO AVE",2019,18330.42,29297,"4201 N FRANCISCO AVE"
33,"Sidewalk Menu","3752 N TROY ST",2019,1428.4,29298,"3752 N TROY ST"
33,"Sidewalk Menu","2915 W MONTROSE AVE",2019,944.87,29299,"2915 W MONTROSE AVE"
33,"Sidewalk Menu","4741 N SAWYER AVE",2019,2754.59,29300,"4741 N SAWYER AVE"
33,"Sidewalk Menu","4116 N RICHMOND ST",2019,1835.57,29301,"4116 N RICHMOND ST"
33,"Sidewalk Menu","3646 N SPAULDING AVE",2019,14583.7,29302,"3646 N SPAULDING AVE"
33,"Sidewalk Menu","4520 S KEDZIE AVE",2019,23076.6,29303,"4520 S KEDZIE AVE"
33,"Horner Park Dog Park Improvements","2741 W MONTROSE AVE",2020,25000,29317,"2741 W MONTROSE AVE"
33,"Horner Park Effigy Mound - Public Art w/ the American Indian Center","2741 W MONTROSE AVE",2020,25000,29318,"2741 W MONTROSE AVE"
33,"Alley Resurfacing Menu","2720 W AGATITE AVE",2021,53301.12,29320,"2720 W AGATITE AVE"
33,"Curb & Gutter Menu","4120 N CALIFORNIA AVE",2021,10057.85,29353,"4120 N CALIFORNIA AVE"
33,"Horner Park Exercise Equipment and 4 Benches","2741 W MONTROSE AVE",2021,45000,29354,"2741 W MONTROSE AVE"
33,"Horner Park Nature Play Space","2741 W MONTROSE AVE",2021,25000,29355,"2741 W MONTROSE AVE"
33,"Horner Park Soccer Pitch Lighting","2741 W MONTROSE AVE",2021,25000,29356,"2741 W MONTROSE AVE"
33,"LaPointe Park Tree Planting","4741 N MANOR AVE",2021,5000,29357,"4741 N MANOR AVE"
33,"Sacramento Play Lot Basketball Court Repaving","3520 N SACRAMENTO AVE",2021,50000,29358,"3520 N SACRAMENTO AVE"
33,"Sidewalk Menu","2852 N ALBANY AVE",2021,2059.44,29359,"2852 N ALBANY AVE"
33,"Sidewalk Menu","3053 W WELLINGTON AVE",2021,43384.1,29360,"3053 W WELLINGTON AVE"
33,"Sidewalk Menu","3105 W MONTROSE AVE",2021,13325.74,29361,"3105 W MONTROSE AVE"
33,"Sidewalk Menu","3700 N CALIFORNIA AVE",2021,3535.28,29363,"3700 N CALIFORNIA AVE"
33,"Sidewalk Menu","4206 N MOZART ST",2021,5734.33,29364,"4206 N MOZART ST"
33,"Street Light Upgrade Menu","2909 W MONTROSE AVE",2021,500,29368,"2909 W MONTROSE AVE"
33,"Street Light Upgrade Menu","2911 W MONTROSE AVE",2021,500,29369,"2911 W MONTROSE AVE"
33,"Street Light Upgrade Menu","3301 N ALBANY AVE",2021,500,29370,"3301 N ALBANY AVE"
33,"Street Light Upgrade Menu","3301 N KEDZIE AVE",2021,500,29371,"3301 N KEDZIE AVE"
33,"Street Light Upgrade Menu","3401 N TROY ST",2021,500,29372,"3401 N TROY ST"
33,"Street Light Upgrade Menu","3652 N ALBANY AVE",2021,500,29373,"3652 N ALBANY AVE"
33,"Street Light Upgrade Menu","3739 N WHIPPLE ST",2021,500,29375,"3739 N WHIPPLE ST"
33,"Street Light Upgrade Menu","3857 N ALBANY AVE",2021,500,29376,"3857 N ALBANY AVE"
33,"Street Light Upgrade Menu","4134 N FRANCISCO AVE",2021,500,29377,"4134 N FRANCISCO AVE"
33,"Street Light Upgrade Menu","4157 N WHIPPLE ST",2021,500,29378,"4157 N WHIPPLE ST"
33,"Street Light Upgrade Menu","4209 N RICHMOND ST",2021,500,29379,"4209 N RICHMOND ST"
33,"Street Light Upgrade Menu","4233 N FRANCISCO AVE",2021,500,29380,"4233 N FRANCISCO AVE"
33,"Street Light Upgrade Menu","4737 N SACRAMENTO AVE",2021,500,29381,"4737 N SACRAMENTO AVE"
33,"1 Structure at Drake Garden","4643 N DRAKE AVE",2022,25000,29411,"4643 N DRAKE AVE"
33,"Bollard Menu","2841 N WASHTENAW AVE",2022,623.04,29418,"2841 N WASHTENAW AVE"
33,"Curb & Gutter Menu","4023 N MOZART ST",2022,42357.04,29422,"4023 N MOZART ST"
33,"Horner Park - Exercise Equipment (w/ $45K from 2021)","2741 W MONTROSE AVE",2022,30000,29423,"2741 W MONTROSE AVE"
33,"Miscellaneous CDOT Projects","5000 N ALBANY AVE",2022,660,29427,"5000 N ALBANY AVE"
33,"Nature Play Space Bateman Elementary","4220 N RICHMOND ST",2022,75000,29429,"4220 N RICHMOND ST"
33,"Sidewalk Menu","2827 N SACRAMENTO AVE",2022,6136,29430,"2827 N SACRAMENTO AVE"
33,"Sidewalk Menu","3540 W LAWRENCE AVE",2022,4757.76,29431,"3540 W LAWRENCE AVE"
33,"Sidewalk Menu","3737 N SAWYER AVE",2022,3472.5,29432,"3737 N SAWYER AVE"
33,"Sidewalk Menu","3812 N SAWYER AVE",2022,5835.1,29434,"3812 N SAWYER AVE"
33,"Sidewalk Menu","4157 N WHIPPLE ST",2022,12048.27,29435,"4157 N WHIPPLE ST"
33,"Sidewalk Menu","4225 N FRANCISCO AVE",2022,5284.75,29436,"4225 N FRANCISCO AVE"
33,"Sidewalk Menu","4519 N KIMBALL AVE",2022,2605.91,29437,"4519 N KIMBALL AVE"
33,"Sidewalk Menu","4948 N KEDZIE AVE",2022,12019.01,29439,"4948 N KEDZIE AVE"
33,"Speed Indicator Signs","2747 W WILSON AVE",2022,11000,29440,"2747 W WILSON AVE"
33,"Street Light Upgrade Menu","3754 N RICHMOND ST",2022,500,29441,"3754 N RICHMOND ST"
33,"West River Park Playground Improvements","5100 N FRANCISCO AVE",2022,250000,29452,"5100 N FRANCISCO AVE"
34,"Bollard Menu","11352 S BISHOP ST",2006,714,29521,"11352 S BISHOP ST"
34,"Bollard Menu","11044 S PRINCETON AV",2006,1428,29522,"11044 S PRINCETON AV"
34,"Guardrail Menu","10358 S LOWE AV",2006,2080,29528,"10358 S LOWE AV"
34,"Guardrail Menu","11043 S VINCENNES AV",2006,460,29529,"11043 S VINCENNES AV"
34,"Bollard Menu","11844 S WENTWORTH AV",2007,1428,29607,"11844 S WENTWORTH AV"
34,"Bollard Menu","9915 S ABERDEEN ST",2008,714,29668,"9915 S ABERDEEN ST"
34,"Bollard Menu","10314 S EMERALD AV",2008,1428,29669,"10314 S EMERALD AV"
34,"Bollard Menu","11717 S PRINCETON AV",2008,1428,29670,"11717 S PRINCETON AV"
34,"Guardrail Menu","10800 S EGGLESTON AV",2008,800,29673,"10800 S EGGLESTON AV"
34,"Guardrail Menu","9901 S GREEN ST",2008,1200,29674,"9901 S GREEN ST"
34,"Bollard Menu","349 W 111 ST",2009,2142,29726,"349 W 111 ST"
34,"Bollard Menu","1518 W 113 PL",2009,714,29727,"1518 W 113 PL"
34,"Bollard Menu","515 W 117 ST",2009,1428,29728,"515 W 117 ST"
34,"Bollard Menu","1720 W MONTVALE AV",2009,185,29729,"1720 W MONTVALE AV"
34,"Miscellaneous-CDOT","11100 S Halstead St.",2010,20598,29809,"11100 S Halstead St."
34,"Miscellaneous-CDOT","1720 W Montvale",2010,120,29811,"1720 W Montvale"
34,"Bus Pad","201 W 103 rd St",2012,2407,29920,"201 W 103 rd St"
34,"Street Light Arterial","10905 S NORMAL",2012,3500,29962,"10905 S NORMAL"
34,"Curb & Gutter Menu","11400 S WALLACE ST",2016,9404.71,30152,"11400 S WALLACE ST"
34,"Curb & Gutter Menu","9700 S PEORIA ST",2016,20650.76,30153,"9700 S PEORIA ST"
34,"Curb & Gutter Menu","10344 S SANGAMON ST",2016,18508.7,30154,"10344 S SANGAMON ST"
34,"Curb & Gutter Menu","11421 S ASHLAND AVE",2016,2859.06,30155,"11421 S ASHLAND AVE"
34,"Curb & Gutter Menu","12029 S JUSTINE ST",2016,6455.23,30156,"12029 S JUSTINE ST"
34,"Sidewalk Menu","19 W 103RD PL",2016,4606.56,30158,"19 W 103RD PL"
34,"Sidewalk Menu","423 W 116TH ST",2016,13675.06,30159,"423 W 116TH ST"
34,"Sidewalk Menu","1104 W 104TH PL",2016,2346.18,30165,"1104 W 104TH PL"
34,"Street Resurfacing Menu","12105 S THROOP ST",2016,1735.19,30193,"12105 S THROOP ST"
34,"Alley Apron Menu","12105 S THROOP ST",2017,18986.73,30199,"12105 S THROOP ST"
34,"Alley Apron Menu","11600 S LAFLIN ST",2017,25272.6,30200,"11600 S LAFLIN ST"
34,"Alley Apron Menu","1435 W 112TH PL",2017,29229.57,30201,"1435 W 112TH PL"
34,"Pedestrian Refuge Island Menu","45 W 111TH ST",2017,25407.43,30206,"45 W 111TH ST"
34,"Sidewalk Menu","12053 S LAFLIN ST",2017,6203.62,30207,"12053 S LAFLIN ST"
34,"Sidewalk Menu","11616 S ABERDEEN ST",2017,13171.57,30210,"11616 S ABERDEEN ST"
34,"Sidewalk Menu","1104 W 104TH PL",2017,3198.36,30211,"1104 W 104TH PL"
34,"Sidewalk Menu","10756 S LOWE AVE",2017,1381.86,30212,"10756 S LOWE AVE"
34,"Street Light Upgrade Menu","1533 W 110TH ST",2017,6000,30220,"1533 W 110TH ST"
34,"Street Light Upgrade Menu","221 W 105TH ST",2017,500,30221,"221 W 105TH ST"
34,"Alley Apron Menu","10153 S WINSTON AVE",2018,27957.01,30238,"10153 S WINSTON AVE"
34,"Alley Resurfacing Menu","11528 S HALSTED ST",2018,9246.52,30239,"11528 S HALSTED ST"
34,"Sidewalk Menu","1104 W 104TH PL",2018,8739.36,30244,"1104 W 104TH PL"
34,"Sidewalk Menu","1104 W 104TH PL",2018,28335.22,30245,"1104 W 104TH PL"
34,"Sidewalk Menu","10756 S LOWE AVE",2018,15056.86,30246,"10756 S LOWE AVE"
34,"Sidewalk Menu","10700 S EMERALD AVE",2018,12562.83,30249,"10700 S EMERALD AVE"
34,"Street Light Upgrade Menu","11900 S LOOMIS ST",2018,2000,30253,"11900 S LOOMIS ST"
34,"Alley Apron Menu","10317 S UNION AVE",2019,35326.55,30275,"10317 S UNION AVE"
34,"Curb & Gutter Menu","11430 S PARNELL AVE",2019,4427.09,30281,"11430 S PARNELL AVE"
34,"Sidewalk Menu","10011 S CHARLES ST",2019,4967.22,30283,"10011 S CHARLES ST"
34,"Sidewalk Menu","11921 S STEWART AVE",2020,7554.29,30319,"11921 S STEWART AVE"
34,"Alley Apron Menu","11759 S JUSTINE ST",2021,33956.65,30340,"11759 S JUSTINE ST"
34,"Curb & Gutter Menu","10614 S MARTIN ST",2021,4882.97,30343,"10614 S MARTIN ST"
34,"Curb & Gutter Menu","12822 S MORGAN ST",2021,10679.6,30344,"12822 S MORGAN ST"
34,"Curb & Gutter Menu","1444 W 123RD ST",2021,3578.7,30345,"1444 W 123RD ST"
34,"Sidewalk Menu","10519 S PARNELL AVE",2021,10224.12,30349,"10519 S PARNELL AVE"
34,"Sidewalk Menu","11201 S GREEN ST",2021,28286.69,30350,"11201 S GREEN ST"
34,"Sidewalk Menu","12132 S WALLACE ST",2021,13728.41,30351,"12132 S WALLACE ST"
34,"Sidewalk Menu","9954 S PEORIA ST",2021,44202.95,30352,"9954 S PEORIA ST"
34,"Alley Apron Menu","10558 S PEORIA ST",2022,36512.5,30389,"10558 S PEORIA ST"
34,"Alley Apron Menu","1400 W 112TH PL",2022,34263.15,30390,"1400 W 112TH PL"
34,"Alley Apron Menu","9901 S SANGAMON ST",2022,39965.81,30391,"9901 S SANGAMON ST"
34,"Miscellaneous CDOT Projects","741 W 115TH ST",2022,660,30398,"741 W 115TH ST"
34,"Sidewalk Menu","10228 S BEVERLY AVE",2022,13202.29,30400,"10228 S BEVERLY AVE"
34,"Sidewalk Menu","10457 S EMERALD AVE",2022,7896.13,30401,"10457 S EMERALD AVE"
35,"Bollard Menu","2341 N HAMLIN AV",2006,714,30487,"2341 N HAMLIN AV"
35,"Bollard Menu","2813 N ALBANY AV",2007,514,30521,"2813 N ALBANY AV"
35,"Bollard Menu","2520 N FAIRFIELD AV",2007,1428,30522,"2520 N FAIRFIELD AV"
35,"Bollard Menu","3701 N KIMBALL AV",2007,714,30523,"3701 N KIMBALL AV"
35,"Bollard Menu","1917 N ST LOUIS AV",2007,514,30524,"1917 N ST LOUIS AV"
35,"Guardrail Menu","2735 W DIVERSEY AV",2007,5080,30529,"2735 W DIVERSEY AV"
35,"Bollard Menu","2338 N MONTICELLO AV",2008,1428,30594,"2338 N MONTICELLO AV"
35,"Bollard Menu","2835 W FULLERTON AV",2008,4284,30595,"2835 W FULLERTON AV"
35,"Guardrail Menu","3600 N KIMBALL AV",2008,232,30602,"3600 N KIMBALL AV"
35,"Miscellaneous-CDOT","2400 N. ALBANY",2008,1e+05,30603,"2400 N. ALBANY"
35,"Miscellaneous-CDOT","2620 N Fairfield",2008,34745,30606,"2620 N Fairfield"
35,"Bollard Menu","2743 N HAMLIN AV",2009,714,30669,"2743 N HAMLIN AV"
35,"Bollard Menu","3600 W FULLERTON AV",2009,714,30670,"3600 W FULLERTON AV"
35,"Bollard Menu","3216 N LAWNDALE AV",2010,730,30708,"3216 N LAWNDALE AV"
35,"Bollard Menu","2932 N RICHMOND ST",2010,1260,30709,"2932 N RICHMOND ST"
35,"Bollard Menu","3445 W SCHUBERT AV",2010,1260,30710,"3445 W SCHUBERT AV"
35,"Miscellaneous-CDOT","1800 N Humboldt Blvd",2010,4300,30716,"1800 N Humboldt Blvd"
35,"Miscellaneous-CDOT","1950 N Kimball",2010,27246,30718,"1950 N Kimball"
35,"Miscellaneous-CDOT","3004 N Eldbridge",2011,2124,30781,"3004 N Eldbridge"
35,"Miscellaneous-Other","121 N LA SALLE ST",2011,177,30805,"121 N LA SALLE ST"
35,"Floodlight Menu","2801 N KIMBALL AVE",2012,1500,30833,"2801 N KIMBALL AVE"
35,"Street Light Upgrade","3855 W LAWRENCE AVE",2012,350,30839,"3855 W LAWRENCE AVE"
35,"Street Light Upgrade","3416 W SCHUBERT AVE",2012,350,30840,"3416 W SCHUBERT AVE"
35,"Street Light Upgrade","1904 N CALIFORNIA AVE",2012,1000,30841,"1904 N CALIFORNIA AVE"
35,"Miscellaneous Other","3374 N AVONDALE AVE",2013,24000,30848,"3374 N AVONDALE AVE"
35,"Miscellaneous Other","3330 N KIMBALL AVE",2013,60000,30849,"3330 N KIMBALL AVE"
35,"Miscellaneous Other","3407 N KIMBALL AVE",2013,12000,30852,"3407 N KIMBALL AVE"
35,"Street Light Upgrade","2220 N LAWNDALE AVE",2014,460,30927,"2220 N LAWNDALE AVE"
35,"Street Light Upgrade","3117 N CHRISTIANA AVE",2014,460,30928,"3117 N CHRISTIANA AVE"
35,"Street Light Upgrade","3739 W LYNDALE ST",2014,460,30929,"3739 W LYNDALE ST"
35,"Street Light Upgrade","3141 N CHRISTIANA AVE",2014,460,30931,"3141 N CHRISTIANA AVE"
35,"Street Light Upgrade","3113 N CHRISTIANA AVE",2014,460,30932,"3113 N CHRISTIANA AVE"
35,"Alley Apron Menu","2340 N KEDVALE AVE",2015,6796,30934,"2340 N KEDVALE AVE"
35,"Alley Apron Menu","2345 N KARLOV AVE",2016,11319.69,30974,"2345 N KARLOV AVE"
35,"Alley Apron Menu","2340 N KEDVALE AVE",2016,4579.85,30975,"2340 N KEDVALE AVE"
35,"Bike Lane/Marked Shared Lane Menu","3706 N ELSTON AVE",2016,15968.13,30980,"3706 N ELSTON AVE"
35,"Murphy School- Soccer Field","3539 W GRACE ST",2016,30500,30981,"3539 W GRACE ST"
35,"Concrete Alley Menu","1803 N LOWELL AVE",2016,245000,30982,"1803 N LOWELL AVE"
35,"Baseball Backstops & Fencing","3546 W ADDISON ST",2016,168000,30991,"3546 W ADDISON ST"
35,"Athletic Field Park-Camera Installation","3546 W ADDISON ST",2016,27011,30992,"3546 W ADDISON ST"
35,"2016 Menu Unity Park- New Playground","2636 N KIMBALL AVE",2016,20000,30993,"2636 N KIMBALL AVE"
35,"Avondale Park-security cameras","3516 W SCHOOL ST",2016,36000,30994,"3516 W SCHOOL ST"
35,"Nixon School-Playground","4150 W DICKENS AVE",2016,90000,30995,"4150 W DICKENS AVE"
35,"Paseo Prairie Garden-Water Access","2614 N KEDZIE AVE",2016,14000,30996,"2614 N KEDZIE AVE"
35,"Sidewalk Menu","2608 N KEDZIE AVE",2016,11660.8,30998,"2608 N KEDZIE AVE"
35,"Street Light Upgrade Menu","3400 W HENDERSON ST",2016,2550,31002,"3400 W HENDERSON ST"
35,"Alley Resurfacing Menu","4100 N MONTICELLO AVE",2017,34347.74,31006,"4100 N MONTICELLO AVE"
35,"Alley Resurfacing Menu","4200 N RIDGEWAY AVE",2017,36575.1,31007,"4200 N RIDGEWAY AVE"
35,"Alley Resurfacing Menu","4400 N CENTRAL PARK AVE",2017,29635.33,31008,"4400 N CENTRAL PARK AVE"
35,"Alley Resurfacing Menu","4400 N KIMBALL AVE",2017,12696.12,31009,"4400 N KIMBALL AVE"
35,"Alley Resurfacing Menu","3600 W MONTROSE AVE",2017,29844.51,31010,"3600 W MONTROSE AVE"
35,"Curb & Gutter Menu","2641 N CENTRAL PARK AVE",2017,2196.79,31022,"2641 N CENTRAL PARK AVE"
35,"Street Light Pole for High Definition Camera Menu","3000 N SAWYER AVE",2017,3000,31031,"3000 N SAWYER AVE"
35,"Alley Resurfacing Menu","4400 N BERNARD ST",2018,28882.41,31053,"4400 N BERNARD ST"
35,"Alley Resurfacing Menu","4400 N BERNARD ST",2018,5730.66,31057,"4400 N BERNARD ST"
35,"Concrete Alley Menu","2200 N KEELER AVE",2018,231000,31069,"2200 N KEELER AVE"
35,"Street Speed Hump Menu","3800 N DRAKE AVE",2018,3700,31092,"3800 N DRAKE AVE"
35,"Alley Speed Hump Menu","3655 N DRAKE AVE",2019,700,31105,"3655 N DRAKE AVE"
35,"Alley Speed Hump Menu","2320 N KEDVALE AVE",2019,700,31106,"2320 N KEDVALE AVE"
35,"Curb & Gutter Menu","3601 W SHAKESPEARE AVE",2019,2774.66,31119,"3601 W SHAKESPEARE AVE"
35,"POD Camera: 4636 N Central Park Ave","4636 N CENTRAL PARK AVE",2019,24776,31122,"4636 N CENTRAL PARK AVE"
35,"Miscellaneous CDOT Projects","4200 N BERNARD ST",2019,1000,31159,"4200 N BERNARD ST"
35,"Miscellaneous CDOT Projects","2200 N KEYSTONE AVE",2019,1000,31160,"2200 N KEYSTONE AVE"
35,"Miscellaneous CDOT Projects","4700 N LAWNDALE AVE",2019,1000,31161,"4700 N LAWNDALE AVE"
35,"Sidewalk Menu","2323 N AVERS AVE",2019,1219.08,31166,"2323 N AVERS AVE"
35,"Sidewalk Menu","3448 W DIVERSEY AVE",2019,50898.11,31167,"3448 W DIVERSEY AVE"
35,"Street Resurfacing Menu","3551 W WOLFRAM ST",2019,4807,31179,"3551 W WOLFRAM ST"
35,"Alley Apron Menu","3812 W LELAND AVE",2020,19300.65,31186,"3812 W LELAND AVE"
35,"Alley Apron Menu","3430 W BARRY AVE",2020,12196.94,31187,"3430 W BARRY AVE"
35,"Alley Apron Menu","4345 N HAMLIN AVE",2020,11784.41,31189,"4345 N HAMLIN AVE"
35,"Alley Apron Menu","2544 N ST LOUIS AVE",2020,33808.84,31190,"2544 N ST LOUIS AVE"
35,"Alley Speed Hump Menu","3619 W DIVERSEY AVE",2020,700,31197,"3619 W DIVERSEY AVE"
35,"Bus Pad","3333 N KIMBALL AVE",2020,30670.34,31201,"3333 N KIMBALL AVE"
35,"Curb & Gutter Menu","3230 W BARRY AVE",2020,4922.44,31203,"3230 W BARRY AVE"
35,"Curb & Gutter Menu","4345 N RIDGEWAY AVE",2020,1878.55,31204,"4345 N RIDGEWAY AVE"
35,"Curb & Gutter Menu","4240 N KIMBALL AVE",2020,1424.46,31205,"4240 N KIMBALL AVE"
35,"Miscellaneous Other Projects","4559 N PULASKI RD",2020,6145.6,31213,"4559 N PULASKI RD"
35,"1 POD Camera SW Corner 2130 North Kedvale","2130 N KEDVALE AVE",2021,24776,31232,"2130 N KEDVALE AVE"
35,"Alley Apron Menu","2240 N ST LOUIS AVE",2021,29712.05,31233,"2240 N ST LOUIS AVE"
35,"Alley Apron Menu","2246 N DRAKE AVE",2021,15185.18,31234,"2246 N DRAKE AVE"
35,"Alley Apron Menu","4248 W CORTLAND ST",2021,9816.07,31235,"4248 W CORTLAND ST"
35,"Curb & Gutter Menu","3036 N GRESHAM AVE",2021,1319.71,31256,"3036 N GRESHAM AVE"
35,"Curb & Gutter Menu","3333 N KIMBALL AVE",2021,18460.98,31257,"3333 N KIMBALL AVE"
35,"Curb & Gutter Menu","4712 N LAWNDALE AVE",2021,4271.13,31258,"4712 N LAWNDALE AVE"
35,"Floodlight Menu","4601 N LAWNDALE AVE",2021,950,31260,"4601 N LAWNDALE AVE"
35,"Haugan School Playground Fence Replacement","4540 N HAMLIN AVE",2021,205000,31262,"4540 N HAMLIN AVE"
35,"Miscellaneous CDOT Projects","2934 N MILWAUKEE AVE",2021,404,31284,"2934 N MILWAUKEE AVE"
35,"Patrick Henry Elementary Playground Improvements","4250 N ST LOUIS AVE",2021,75000,31285,"4250 N ST LOUIS AVE"
35,"Street Light Upgrade Menu","2410 N ST LOUIS AVE",2021,500,31298,"2410 N ST LOUIS AVE"
35,"1 PTZ Camera - NW - 2224 N Avers","2224 N AVERS AVE",2022,24776,31316,"2224 N AVERS AVE"
